,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"You are looking for a city with cold weather. If I were you, between Aden and Milan I would visit ->",Milan,Aden,"{'Milan': 0.9998574724780125, 'il': 1.551286311206267e-05, 'Lomb': 5.870439821085856e-06, 'Mil': 1.075993547495511e-05, 'Italy': 8.926161551021818e-05}",Milan,True
1,"You are looking for a city with cold weather. If I were you, between Djibouti and Lhasa I would visit ->",Lhasa,Djibouti,"{'Tibet': 0.1247452027499673, 'T': 0.00010251360874036962, 'Tibetan': 0.00027510739754774296, 'L': 0.8742774457948426, '': 0.0002501772228116863}",L,True
2,"You are looking for a city with cold weather. If I were you, between Juba and Calgary I would visit ->",Calgary,Juba,"{'Alberta': 0.0006089390362165008, 'Calgary': 0.9990953680763973, 'Edmonton': 0.0002070028493122833, 'Winnipeg': 2.297963888463079e-05, 'Canada': 1.4269730677347339e-05}",Calgary,True
3,"You are looking for a city with cold weather. If I were you, between San Antonio and Zagreb I would visit ->",Zagreb,San Antonio,"{'Z': 0.9997594238030953, 'z': 9.51316432650744e-06, 'Croatia': 7.26005543854105e-05, 'ag': 9.018486786429561e-06, '': 6.081537029720832e-05}",Z,True
4,"You are looking for a city with cold weather. If I were you, between Aden and Perth I would visit ->",Perth,Aden,"{'PER': 4.756278610529874e-06, 'Edinburgh': 1.0300120126805951e-05, 'Perth': 0.9999556997112867, 'Australia': 8.5910551054998e-06, 'er': 9.24018177393865e-06}",Perth,True
5,"You are looking for a city with cold weather. If I were you, between La Ceiba and Saskatoon I would visit ->",Saskatoon,La Ceiba,"{'Edmonton': 8.274144712905405e-06, 'Winnipeg': 0.00042272677905872276, 'Sask': 0.7380943773277611, 'S': 1.1035237456505077e-05, 'Saskatchewan': 0.2614570378968078}",Sask,True
6,"You are looking for a city with cold weather. If I were you, between Manila and Irkutsk I would visit ->",Irkutsk,Manila,"{'Siber': 0.0008095292112103478, 'Siberia': 0.02226474039625508, 'Siberian': 0.006278570197383025, 'Ir': 0.9596485330131956, 'Ark': 0.008888841081412783}",Ir,True
7,"You are looking for a city with cold weather. If I were you, between Sapporo and Yakutsk I would visit ->",Yakutsk,Sapporo,"{'Siber': 0.0008552868912402648, 'Sapp': 0.988193903388562, 'Yak': 0.0034990894551659387, 'S': 0.002142426315319445, 'Ark': 0.0007145118326426423}",Sapp,False
8,"You are looking for a city with cold weather. If I were you, between La Ceiba and Amsterdam I would visit ->",Amsterdam,La Ceiba,"{'Dutch': 1.9820119496377627e-05, 'Netherlands': 0.00012579990108323906, 'Holland': 0.001848270947310101, 'terdam': 1.998746961510959e-05, 'Amsterdam': 0.9979722355977423}",Amsterdam,True
9,"You are looking for a city with cold weather. If I were you, between Tampa and Ürümqi I would visit ->",Ürümqi,Tampa,"{'Tall': 0.037173590597408025, 'Winnipeg': 0.04439268834584809, 'T': 0.010660286334051203, 'U': 0.0136009042429253, 'Ü': 0.857179097760911}",Ü,True
10,"You are looking for a city with cold weather. If I were you, between Denpasar and Hobart I would visit ->",Hobart,Denpasar,"{'Hob': 0.2348191113911577, 'Tasman': 0.0045733125034595696, 'T': 4.9599639123289114e-05, 'hob': 0.00011356490889148127, 'Tasmania': 0.7603816201130598}",Tasmania,True
11,"You are looking for a city with cold weather. If I were you, between Campos do Jordão and Saskatoon I would visit ->",Saskatoon,Campos do Jordão,"{'Edmonton': 1.874590930032249e-05, 'Winnipeg': 0.0011706641987603834, 'Sask': 0.611733762326863, 'S': 2.344034424821631e-06, 'Saskatchewan': 0.3870642806014662}",Sask,True
12,"You are looking for a city with cold weather. If I were you, between Paramaribo and Addis Ababa I would visit ->",Addis Ababa,Paramaribo,"{'Har': 0.010460019040829795, 'Add': 0.8953600599399447, 'Ethiopia': 0.04898943090272323, 'dd': 0.008394932743329267, 'Ark': 0.004894008388135539}",Add,True
13,"You are looking for a city with cold weather. If I were you, between Toamasina and Yerevan I would visit ->",Yerevan,Toamasina,"{'Armenian': 0.0003399149903495673, 'T': 6.328646973017768e-05, 'Armenia': 0.08964567708539234, 'Y': 0.9090125941046785, 'Ash': 0.0005783357358803973}",Y,True
14,"You are looking for a city with cold weather. If I were you, between Kano and Moscow I would visit ->",Moscow,Kano,"{'Russians': 3.3244141562345466e-05, 'Russia': 0.0009745241084699425, 'Sochi': 0.00011226448470259975, 'oscow': 0.0015620186309670823, 'Moscow': 0.9971998115618603}",Moscow,True
15,"You are looking for a city with cold weather. If I were you, between Kingston and Novosibirsk I would visit ->",Novosibirsk,Kingston,"{'ov': 0.003469738666872365, 'Sochi': 0.001308667284090481, 'Siberia': 0.018842907421587153, 'Siberian': 0.0068050452049397536, 'Nov': 0.9662524379296138}",Nov,True
