,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"You are looking for a small city to visit. Between Saskatoon and Guangzhou, you should visit -> Saskatoon. You are looking for a small city to visit. Between Alexandria and Lviv, you should visit -> Lviv. You are looking for a small city to visit. Between Johannesburg and Thiès, you should visit -> Thiès. You are looking for a small city to visit. Between Monterrey and Willemstad, you should visit -> Willemstad. You are looking for a small city to visit. Between Paris and Manaus, you should visit -> Manaus. You are looking for a small city to visit. Between Pittsburgh and Sydney, you should visit -> Pittsburgh. You are looking for a small city to visit. Between Ürümqi and Hanoi, you should visit -> Ürümqi. You are looking for a small city to visit. Between Harare and Jakarta, you should visit -> Harare. You are looking for a small city to visit. Between Nairobi and Vientiane, you should visit ->",Vientiane,Nairobi,"{'': 0.0006820060699094051, 'N': 0.07845993238325846, 'V': 0.9187773823324066}",V,True
1,"You are looking for a small city to visit. Between Nairobi and Vientiane, you should visit -> Vientiane. You are looking for a small city to visit. Between Lviv and Alexandria, you should visit -> Lviv. You are looking for a small city to visit. Between Johannesburg and Thiès, you should visit -> Thiès. You are looking for a small city to visit. Between Willemstad and Monterrey, you should visit -> Willemstad. You are looking for a small city to visit. Between Paris and Manaus, you should visit -> Manaus. You are looking for a small city to visit. Between Pittsburgh and Sydney, you should visit -> Pittsburgh. You are looking for a small city to visit. Between Hanoi and Ürümqi, you should visit -> Ürümqi. You are looking for a small city to visit. Between Jakarta and Harare, you should visit -> Harare. You are looking for a small city to visit. Between Guangzhou and Saskatoon, you should visit ->",Saskatoon,Guangzhou,"{'': 0.00011996950169813418, 'Sask': 0.9324627077060469, 'Saskatchewan': 6.98146279966587e-05, 'Guang': 0.06682898402191828}",Sask,True
2,"You are looking for a small city to visit. Between Nairobi and Vientiane, you should visit -> Vientiane. You are looking for a small city to visit. Between Saskatoon and Guangzhou, you should visit -> Saskatoon. You are looking for a small city to visit. Between Thiès and Johannesburg, you should visit -> Thiès. You are looking for a small city to visit. Between Willemstad and Monterrey, you should visit -> Willemstad. You are looking for a small city to visit. Between Paris and Manaus, you should visit -> Manaus. You are looking for a small city to visit. Between Sydney and Pittsburgh, you should visit -> Pittsburgh. You are looking for a small city to visit. Between Ürümqi and Hanoi, you should visit -> Ürümqi. You are looking for a small city to visit. Between Harare and Jakarta, you should visit -> Harare. You are looking for a small city to visit. Between Lviv and Alexandria, you should visit ->",Lviv,Alexandria,"{'Alexand': 0.0014112068763875705, 'Lv': 0.8721141828589006, 'LV': 0.0005585787202328908, 'Alexandria': 0.11474427756495008, 'v': 0.009949952516839071}",Lv,True
3,"You are looking for a small city to visit. Between Nairobi and Vientiane, you should visit -> Vientiane. You are looking for a small city to visit. Between Guangzhou and Saskatoon, you should visit -> Saskatoon. You are looking for a small city to visit. Between Lviv and Alexandria, you should visit -> Lviv. You are looking for a small city to visit. Between Willemstad and Monterrey, you should visit -> Willemstad. You are looking for a small city to visit. Between Paris and Manaus, you should visit -> Manaus. You are looking for a small city to visit. Between Sydney and Pittsburgh, you should visit -> Pittsburgh. You are looking for a small city to visit. Between Hanoi and Ürümqi, you should visit -> Ürümqi. You are looking for a small city to visit. Between Harare and Jakarta, you should visit -> Harare. You are looking for a small city to visit. Between Thiès and Johannesburg, you should visit ->",Thiès,Johannesburg,"{'Joh': 7.580744887692603e-05, '': 0.00039049257615187923, 'Johannes': 0.6302875847647499, 'Th': 0.3670426959337977, 'h': 0.0018289870316557392}",Johannes,False
4,"You are looking for a small city to visit. Between Vientiane and Nairobi, you should visit -> Vientiane. You are looking for a small city to visit. Between Guangzhou and Saskatoon, you should visit -> Saskatoon. You are looking for a small city to visit. Between Lviv and Alexandria, you should visit -> Lviv. You are looking for a small city to visit. Between Johannesburg and Thiès, you should visit -> Thiès. You are looking for a small city to visit. Between Manaus and Paris, you should visit -> Manaus. You are looking for a small city to visit. Between Sydney and Pittsburgh, you should visit -> Pittsburgh. You are looking for a small city to visit. Between Hanoi and Ürümqi, you should visit -> Ürümqi. You are looking for a small city to visit. Between Harare and Jakarta, you should visit -> Harare. You are looking for a small city to visit. Between Monterrey and Willemstad, you should visit ->",Willemstad,Monterrey,"{'': 0.00011902202475541789, 'il': 0.0018817313407529087, 'Mon': 0.08761391908479575, 'W': 0.0001497085730463141, 'Wil': 0.9099122615487916}",Wil,True
5,"You are looking for a small city to visit. Between Vientiane and Nairobi, you should visit -> Vientiane. You are looking for a small city to visit. Between Guangzhou and Saskatoon, you should visit -> Saskatoon. You are looking for a small city to visit. Between Alexandria and Lviv, you should visit -> Lviv. You are looking for a small city to visit. Between Johannesburg and Thiès, you should visit -> Thiès. You are looking for a small city to visit. Between Willemstad and Monterrey, you should visit -> Willemstad. You are looking for a small city to visit. Between Sydney and Pittsburgh, you should visit -> Pittsburgh. You are looking for a small city to visit. Between Hanoi and Ürümqi, you should visit -> Ürümqi. You are looking for a small city to visit. Between Jakarta and Harare, you should visit -> Harare. You are looking for a small city to visit. Between Paris and Manaus, you should visit ->",Manaus,Paris,"{'Man': 0.9910192896580123, '': 0.00017987165305325778, 'aris': 2.2185425360042238e-05, 'an': 2.4799476844392843e-05, 'Paris': 0.008695875901688936}",Man,True
6,"You are looking for a small city to visit. Between Nairobi and Vientiane, you should visit -> Vientiane. You are looking for a small city to visit. Between Guangzhou and Saskatoon, you should visit -> Saskatoon. You are looking for a small city to visit. Between Lviv and Alexandria, you should visit -> Lviv. You are looking for a small city to visit. Between Johannesburg and Thiès, you should visit -> Thiès. You are looking for a small city to visit. Between Monterrey and Willemstad, you should visit -> Willemstad. You are looking for a small city to visit. Between Paris and Manaus, you should visit -> Manaus. You are looking for a small city to visit. Between Hanoi and Ürümqi, you should visit -> Ürümqi. You are looking for a small city to visit. Between Jakarta and Harare, you should visit -> Harare. You are looking for a small city to visit. Between Pittsburgh and Sydney, you should visit ->",Pittsburgh,Sydney,"{'Pitt': 0.0006971929194947483, 'Sydney': 0.7573148453931708, 'Pittsburgh': 0.2360016694596452, 'Sidney': 0.0031347319843100666, 'itt': 0.0012741987873213566}",Sydney,False
7,"You are looking for a small city to visit. Between Nairobi and Vientiane, you should visit -> Vientiane. You are looking for a small city to visit. Between Guangzhou and Saskatoon, you should visit -> Saskatoon. You are looking for a small city to visit. Between Lviv and Alexandria, you should visit -> Lviv. You are looking for a small city to visit. Between Johannesburg and Thiès, you should visit -> Thiès. You are looking for a small city to visit. Between Willemstad and Monterrey, you should visit -> Willemstad. You are looking for a small city to visit. Between Manaus and Paris, you should visit -> Manaus. You are looking for a small city to visit. Between Sydney and Pittsburgh, you should visit -> Pittsburgh. You are looking for a small city to visit. Between Jakarta and Harare, you should visit -> Harare. You are looking for a small city to visit. Between Ürümqi and Hanoi, you should visit ->",Ürümqi,Hanoi,"{'': 0.00045019249499969344, 'H': 0.9479987597581165, 'Ü': 0.05051245194129611, 'Ur': 0.0001267307247545058}",H,False
8,"You are looking for a small city to visit. Between Nairobi and Vientiane, you should visit -> Vientiane. You are looking for a small city to visit. Between Saskatoon and Guangzhou, you should visit -> Saskatoon. You are looking for a small city to visit. Between Lviv and Alexandria, you should visit -> Lviv. You are looking for a small city to visit. Between Thiès and Johannesburg, you should visit -> Thiès. You are looking for a small city to visit. Between Willemstad and Monterrey, you should visit -> Willemstad. You are looking for a small city to visit. Between Manaus and Paris, you should visit -> Manaus. You are looking for a small city to visit. Between Pittsburgh and Sydney, you should visit -> Pittsburgh. You are looking for a small city to visit. Between Ürümqi and Hanoi, you should visit -> Ürümqi. You are looking for a small city to visit. Between Harare and Jakarta, you should visit ->",Harare,Jakarta,"{'ar': 0.0006879674721502443, '': 0.00018639620786343712, 'Har': 0.982200419769772, 'har': 5.0563074552311925e-05, 'Jakarta': 0.016646531542869436}",Har,True
9,"You are looking for a small city to visit. Between Nairobi and Vientiane, you should visit -> Vientiane. You are looking for a small city to visit. Between Guangzhou and Saskatoon, you should visit -> Saskatoon. You are looking for a small city to visit. Between Alexandria and Lviv, you should visit -> Lviv. You are looking for a small city to visit. Between Thiès and Johannesburg, you should visit -> Thiès. You are looking for a small city to visit. Between Monterrey and Willemstad, you should visit -> Willemstad. You are looking for a small city to visit. Between Paris and Manaus, you should visit -> Manaus. You are looking for a small city to visit. Between Pittsburgh and Sydney, you should visit -> Pittsburgh. You are looking for a small city to visit. Between Ürümqi and Hanoi, you should visit -> Ürümqi. You are looking for a small city to visit. Between Moscow and Córdoba, you should visit ->",Córdoba,Moscow,"{'': 0.0006683971668208493, 'Cord': 0.002460987467569601, 'C': 0.9820919967213692, 'Moscow': 0.01229870877200625}",C,True
