,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"I'm looking for an expensive restaurant. Between Sichuan Landscape Chinese Restaurant and Tierra Azteca, I should go to ->",Sichuan Landscape Chinese Restaurant,Tierra Azteca,"{'Gor': 5.1280807427999925e-05, 'S': 0.9998201605430542, 'Conv': 2.5158443301641938e-05, 'L': 1.3758028683540004e-05, 'Sn': 1.7180955945987104e-05}",S,True
1,"I'm looking for an expensive restaurant. Between Pisco 1641 and Mi Mi Restaurant, I should go to ->",Pisco 1641,Mi Mi Restaurant,"{'Ph': 9.557225497076135e-05, 'Gor': 7.421605919569253e-05, 'Por': 0.0002945855808423535, 'Conv': 7.560213760349625e-05, 'P': 0.9991356615258822}",P,True
2,"I'm looking for an expensive restaurant. Between Queen Pita and Breakfast Room, I should go to ->",Breakfast Room,Queen Pita,"{'King': 0.030753206922649132, 'Breakfast': 0.4455646610298332, 'Dinner': 0.022902149687754822, 'Conv': 0.1751484988550959, 'Queen': 0.2637754515710479}",Breakfast,True
3,"I'm looking for an expensive restaurant. Between Green Room and Bao Bao Plus Dim Sum, I should go to ->",Bao Bao Plus Dim Sum,Green Room,"{'Fl': 0.02927603546037612, 'Gor': 0.5782465755388079, 'Green': 0.2981333527863587, 'Conv': 0.013620811480084743, 'R': 0.011295905094018897}",Gor,False
4,"I'm looking for an expensive restaurant. Between Cantine Bar & Grill and Chick Fiesta, I should go to ->",Cantine Bar & Grill,Chick Fiesta,"{'Cant': 0.9970680276509755, 'Coc': 0.0002662355805409211, 'cant': 0.00022830068591206233, 'C': 0.0005261393796523442, 'Conv': 0.0015856676976676312}",Cant,True
5,"I'm looking for an expensive restaurant. Between Juice & Java Cafe and Dinah's Cupboard, I should go to ->",Dinah's Cupboard,Juice & Java Cafe,"{'Dim': 0.0001279384844243525, 'din': 6.791932188746869e-05, 'Din': 0.9994802953332781, 'in': 5.722297954255924e-05, 'Conv': 5.331056653528955e-05}",Din,True
6,"I'm looking for an expensive restaurant. Between St. Clair Shawarma and Falafel and Breakfast Room, I should go to ->",Breakfast Room,St. Clair Shawarma and Falafel,"{'t': 0.02024855593144135, 'Fl': 0.027311208316619935, 'Conv': 0.0018902906096710408, 'St': 0.9412314197841753, 'Sn': 0.0021471317441454285}",St,False
7,"I'm looking for an expensive restaurant. Between Mirage Grill & Lounge and Viccino Pizzeria, I should go to ->",Mirage Grill & Lounge,Viccino Pizzeria,"{'Fl': 0.0012054343747798686, 'ir': 0.024136356663333327, 'Mirage': 0.9632392911044102, 'mir': 0.002316979224786547, 'Mir': 0.0038364746268024614}",Mirage,True
8,"I'm looking for an expensive restaurant. Between Watson's and Grappa Ristorante, I should go to ->",Grappa Ristorante,Watson's,"{'Fl': 0.0012508812200585171, 'Gor': 0.13427853727851108, 'R': 0.019325921525100747, 'ra': 0.003183379215549037, 'Gra': 0.8394273884593876}",Gra,True
9,"I'm looking for an expensive restaurant. Between Falafel Hut Village and z-teca Gourmet Burritos, I should go to ->",z-teca Gourmet Burritos,Falafel Hut Village,"{'Z': 0.3188674116689085, 'Fl': 0.010890976245541509, 'z': 0.6387247618663869, 'al': 0.010446544762324313, 'Fal': 0.015258528291672086}",z,True
