,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"You don't like the cold weather. Between Suva and Berlin, you should visit ->",Suva,Berlin,"{'Su': 0.9911750356213148, 'Jos': 0.00022092682939033775, 'B': 0.00017495058418536883, 'u': 0.007791849714355022, 'Hon': 0.0001658358689499795}",Su,True
1,"You don't like the cold weather. Between Baghdad and Halifax, you should visit ->",Baghdad,Halifax,"{'Iraqi': 0.00012438437356233925, 'Baghd': 8.915376342678777e-05, 'Baghdad': 0.9961490333637085, 'raq': 7.446927006663818e-05, 'Iraq': 0.0031159546655636352}",Baghdad,True
2,"You don't like the cold weather. Between Abéché and Kuopio, you should visit ->",Abéché,Kuopio,"{'Ku': 0.0007806430147568981, 'Ab': 0.9874850229053519, 'Libre': 0.0013958733531452988, 'b': 0.006546085772165938, 'K': 0.0010089389952934245}",Ab,True
3,"You don't like the cold weather. Between Garoua and Milan, you should visit ->",Garoua,Milan,"{'Gu': 0.00011953934427327706, 'ar': 0.016228513358796093, 'Ou': 0.00016356288889875112, 'Libre': 0.006112261764949993, 'Gar': 0.9770205474438144}",Gar,True
4,"You don't like the cold weather. Between Riyadh and Indianapolis, you should visit ->",Riyadh,Indianapolis,"{'Dh': 0.006307801994239254, 'Tehran': 0.005005942361110438, 'Georgetown': 0.0031680785833095334, 'Riyadh': 0.9580104049053066, 'Saudi': 0.014397026309647752}",Riyadh,True
5,"You don't like the cold weather. Between Lagos and Podgorica, you should visit ->",Lagos,Podgorica,"{'Dak': 0.0004595094732270912, 'Nigeria': 0.0001730207549245952, 'Lag': 0.9960714875745246, 'Jos': 0.0021046565169665454, 'Mog': 0.0004219726738225041}",Lag,True
6,"You don't like the cold weather. Between Mexicali and Milan, you should visit ->",Mexicali,Milan,"{'Gu': 0.004887734867958406, 'Med': 0.003490853558621167, 'ex': 0.0030706807478299313, 'Mex': 0.9782179363192028, 'warm': 0.002975240211151209}",Mex,True
7,"You don't like the cold weather. Between Mendoza and Irkutsk, you should visit ->",Mendoza,Irkutsk,"{'Gu': 0.0004707445348252402, 'Med': 0.0019145934050797976, 'Mend': 0.9943009783878127, 'hot': 0.00019019151876273718, 'warm': 0.0019148065111849184}",Mend,True
8,"You don't like the cold weather. Between San Juan and Baltimore, you should visit ->",San Juan,Baltimore,"{'Sant': 2.2030405292943108e-05, 'an': 9.16007217447298e-06, 'Puerto': 2.7289408256552617e-06, 'San': 0.999961184963323, 'warm': 1.4340126418940612e-06}",San,True
9,"You don't like the cold weather. Between Garissa and Chicago, you should visit ->",Garissa,Chicago,"{'ar': 0.011577890395359402, 'G': 2.1796677675276456e-05, 'gar': 6.382191655028368e-06, 'warm': 5.685406098384477e-06, 'Gar': 0.9883740280236529}",Gar,True
