,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"Between Hina Sushi and Amaya Express, the farthest restaurant is ->",Hina Sushi,Amaya Express,"{'Am': 7.571473140482624e-07, 'S': 3.23485413388277e-09, 'H': 0.9999993338092819, '': 2.8974781173530633e-08, 'm': 3.518750084592675e-09}",H,True
1,"Between Tortería San Cosme and Falafel House, the farthest restaurant is ->",Falafel House,Tortería San Cosme,"{'fal': 7.272699607970889e-06, 'Tor': 0.0001770821161364111, 'al': 1.7778725715345905e-05, 'Fal': 0.9984662415116143}",Fal,True
2,"Between Domino's Pizza and Pho 88, the farthest restaurant is ->",Domino's Pizza,Pho 88,"{'Ph': 0.9999999317236823, 'Dim': 4.5098046465085775e-09, 'h': 8.083344773173717e-08, 'ph': 1.3946949868572862e-08, 'Dom': 6.742358819695222e-09}",Ph,False
3,"Between Thai 4 You Restaurant and Domino's Pizza, the farthest restaurant is ->",Domino's Pizza,Thai 4 You Restaurant,"{'Ph': 6.383805960137208e-05, 'Thai': 0.9947795481696472, 'om': 6.601847043593863e-05, 'Th': 0.0018499003614833157, 'Dom': 0.0031699070921261657}",Thai,False
4,"Between Nutella Cafe by Pusateri's and Branca, the farthest restaurant is ->",Nutella Cafe by Pusateri's,Branca,"{'Nut': 0.9907927913289807, 'ut': 0.007066814969093578, 'Coc': 0.0005239237497373994, 'Nutr': 0.0006687334551651885}",Nut,True
5,"Between Pasta Pantry and Topham Corner, the farthest restaurant is ->",Topham Corner,Pasta Pantry,"{'Past': 0.9990589492262664, 'My': 1.6481666648610597e-06, 'ast': 0.00013790258884375625, 'T': 0.0007847169330912625}",Past,False
6,"Between St. Clair Shawarma and Falafel and Tian An Cuisine, the farthest restaurant is ->",St. Clair Shawarma and Falafel,Tian An Cuisine,"{'Dim': 0.0009091504190263045, 'fal': 0.00031417198470830364, 'al': 0.0038624310038450804, 'St': 0.26365308815202754, 'Fal': 0.7303603036206515}",Fal,True
7,"Between Eggspectation and El Fogón, the farthest restaurant is ->",Eggspectation,El Fogón,"{'Egg': 0.9975690653189495, 'El': 0.0007052254634267893, 'gg': 0.001568691729995532, 'Eggs': 0.00011168602183070357, 'egg': 1.1752718293527887e-05}",Egg,True
8,"Between Milestones Restaurants and Viccino Pizzeria, the farthest restaurant is ->",Viccino Pizzeria,Milestones Restaurants,"{'Dim': 1.3350442868471143e-05, 'Vic': 2.5373988080461464e-05, 'il': 4.8009391641081215e-06, 'Mil': 0.9982314537242742}",Mil,False
9,"Between Aroma Espresso Bar and Sheriff Broaster Chicken, the farthest restaurant is ->",Aroma Espresso Bar,Sheriff Broaster Chicken,"{'Sheriff': 0.9966802344476456, 'sheriff': 1.182166137030505e-05, 'her': 0.0002671182803748242, 'A': 0.0030336714296940086, 'Sher': 2.38570948470024e-06}",Sheriff,False
