,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"You are looking for a city with warm weather. Between Muscat and Nur-Sultan, you should visit ->",Muscat,Nur-Sultan,"{'us': 0.008368429889089245, 'Dh': 0.0006494352622704483, 'Mus': 0.9787462686960978, 'Mog': 0.0005953182032455809, 'Oman': 0.010936345359526627}",Mus,True
1,"You are looking for a city with warm weather. Between Djibouti and Perth, you should visit ->",Djibouti,Perth,"{'Dj': 0.998898196931222, 'Dh': 0.0007195808271523527, 'Mog': 4.9503063570085424e-05, 'D': 0.00010038798792957947, 'dj': 0.0001098353644658792}",Dj,True
2,"You are looking for a city with warm weather. Between Jakarta and Sapporo, you should visit ->",Jakarta,Sapporo,"{'Singapore': 0.00021419365976326022, 'Indones': 0.00034555905609502305, 'Indonesia': 0.004486385107707306, 'Jakarta': 0.9939791136210497, 'Java': 0.00022648066067950306}",Jakarta,True
3,"You are looking for a city with warm weather. Between Surabaya and Berlin, you should visit ->",Surabaya,Berlin,"{'Singapore': 0.006236939385624294, 'ur': 0.012005120642559776, 'Indonesia': 0.0025595149784083835, 'B': 0.07115476396833516, 'Sur': 0.9045096095918158}",Sur,True
4,"You are looking for a city with warm weather. Between Kathmandu and Kuopio, you should visit ->",Kathmandu,Kuopio,"{'Living': 0.00011069686925451158, 'Kath': 0.9980845877478421, 'Nepal': 0.0002198348445772851, 'K': 0.0008736868864382516, 'Kh': 0.000500199769668335}",Kath,True
5,"You are looking for a city with warm weather. Between Muscat and Fianarantsoa, you should visit ->",Muscat,Fianarantsoa,"{'us': 0.008561380743718119, 'Dh': 0.0007719644949457737, 'Mus': 0.9791360811089108, 'Mog': 0.0008275318185767733, 'Oman': 0.009627371880732078}",Mus,True
6,"You are looking for a city with warm weather. Between Port Moresby and Antofagasta, you should visit ->",Port Moresby,Antofagasta,"{'M': 0.021887657182803923, 'Ant': 0.32099074116206316, 'Port': 0.26485035781036737, 'Papua': 0.016559382820715587, 'Hon': 0.3664361457439346}",Hon,False
7,"You are looking for a city with warm weather. Between Quito and Ulaanbaatar, you should visit ->",Quito,Ulaanbaatar,"{'QU': 0.0003176879329312078, 'Gu': 0.021389934886539633, 'Qu': 0.9588957221864388, 'Ecuador': 0.017147052260456288, 'u': 0.0017642616583495418}",Qu,True
8,"You are looking for a city with warm weather. Between Monterrey and Dublin, you should visit ->",Monterrey,Dublin,"{'Gu': 7.960736056336177e-05, 'Monte': 1.4581834737006587e-05, 'Mon': 0.9998707056392364, 'Bel': 5.307397265675265e-06, 'N': 6.100346409224188e-06}",Mon,True
9,"You are looking for a city with warm weather. Between Manaus and Kunming, you should visit ->",Manaus,Kunming,"{'Mana': 4.610348994615299e-06, 'Man': 0.9999733419753315, 'Salvador': 4.937077505028784e-06, 'M': 9.22029984292449e-06, 'Amazon': 3.377418154412653e-06}",Man,True
10,"You are looking for a city with warm weather. Between Kuwait City and Novosibirsk, you should visit ->",Kuwait City,Novosibirsk,"{'Kuwait': 0.99921827270811, 'u': 0.0003593478848900283, 'Kuala': 8.934583722265403e-06, 'K': 0.00016915924645477358, 'Kh': 0.00022067511630855004}",Kuwait,True
11,"You are looking for a city with warm weather. Between Willemstad and Murmansk, you should visit ->",Willemstad,Murmansk,"{'il': 0.0012688047035565053, 'W': 0.0008437578602239064, 'Wil': 0.9967002635362125, 'Mur': 0.00019973361584222686, 'Hon': 0.00029420904672935045}",Wil,True
12,"You are looking for a city with warm weather. Between Barranquilla and Beijing, you should visit ->",Barranquilla,Beijing,"{'Br': 0.001143855162781465, 'Gu': 0.006212529121530967, 'Bar': 0.9705030719994285, 'Georgetown': 0.0017058188834457306, 'B': 0.01235486458427813}",Bar,True
13,"You are looking for a city with warm weather. Between Djibouti and Lusaka, you should visit ->",Djibouti,Lusaka,"{'Dj': 0.9989631637864991, 'Dh': 0.00056220770190707, 'Mog': 3.9134231032491825e-05, 'D': 0.00015508596219026053, 'dj': 0.00012393039259691864}",Dj,True
14,"You are looking for a city with warm weather. Between Surabaya and Bergen, you should visit ->",Surabaya,Bergen,"{'Singapore': 0.0030391096036557126, 'ur': 0.009718118006375176, 'Indonesia': 0.0012662020130750492, 'B': 0.06192591672013111, 'Sur': 0.920073607488369}",Sur,True
15,"You are looking for a city with warm weather. Between Melbourne and Ulaanbaatar, you should visit ->",Melbourne,Ulaanbaatar,"{'Melbourne': 0.9945289684049721, 'el': 0.0006198987498219032, 'Adelaide': 0.0011073287450619304, 'M': 0.0010001276871334456, 'U': 0.0008058454364807829}",Melbourne,True
16,"You are looking for a city with warm weather. Between Córdoba and Oslo, you should visit ->",Córdoba,Oslo,"{'Barcelona': 1.5547403558572218e-06, 'Med': 1.2529246744733098e-06, 'Cord': 0.0010283954571276338, 'Salvador': 8.456629170018664e-07, 'C': 0.9989617365688466}",C,True
17,"You are looking for a city with warm weather. Between Parakou and Ushuaia, you should visit ->",Parakou,Ushuaia,"{'Gu': 0.001602957369350494, 'Par': 0.9860046207810159, 'P': 0.001534203385122568, 'Ou': 0.0023299930365829552, 'Hon': 0.0019992323442059477}",Par,True
