,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"I'm looking for a small city to visit. Between Baghdad and Ségou, I should visit ->",Ségou,Baghdad,"{'S': 0.9999999317236823, 'C': 1.1538321927518015e-08, 'B': 4.7985929712470776e-08, 'D': 8.562188616290473e-09, '': 2.074107091981569e-08}",S,True
1,"I'm looking for a small city to visit. Between Hanoi and Milwaukee, I should visit ->",Milwaukee,Hanoi,"{'Milwaukee': 0.9995096228242087, 'Brewers': 5.8133934153594404e-05, 'H': 0.00021167700635743458, 'W': 7.026666877221982e-05, 'Wisconsin': 5.723127747617856e-05}",Milwaukee,True
2,"I'm looking for a small city to visit. Between Mumbai and Damascus, I should visit ->",Damascus,Mumbai,"{'Assad': 0.00018516291477485298, 'am': 0.00043570985775468526, 'Damascus': 0.9981667259035976, 'Damien': 0.0005015944165436904, 'Dam': 0.0001614393544606835}",Damascus,True
3,"I'm looking for a small city to visit. Between Los Angeles and Kathmandu, I should visit ->",Kathmandu,Los Angeles,"{'Kath': 0.9999672653217913, 'Nepal': 3.3626069730361763e-06, 'Nath': 4.464537198320482e-06, 'N': 4.196280585118118e-06, 'Ark': 2.428640311030752e-06}",Kath,True
4,"I'm looking for a small city to visit. Between Toronto and Indianapolis, I should visit ->",Indianapolis,Toronto,"{'Indiana': 0.009741813380117122, 'Hamilton': 0.009415311800522397, 'Indianapolis': 0.8116944197562027, 'Colts': 0.0044679897136713585, 'Indy': 0.16060433264003937}",Indianapolis,True
5,"I'm looking for a small city to visit. Between Riyadh and Kampala, I should visit ->",Kampala,Riyadh,"{'Living': 1.3327020062036908e-05, 'Kum': 1.0888852483364451e-05, 'amp': 0.00017082379010161859, 'Kamp': 0.9996059411315987, 'K': 0.0001415024537559341}",Kamp,True
6,"I'm looking for a small city to visit. Between Tampa and Fairbanks, I should visit ->",Fairbanks,Tampa,"{'Living': 6.9777921647586276e-06, 'air': 0.00024006664155992217, 'Georgetown': 3.424582470858331e-06, '0': 4.897028330422277e-06, 'Fair': 0.999685633463518}",Fair,True
7,"I'm looking for a small city to visit. Between Lagos and Omaha, I should visit ->",Omaha,Lagos,"{'Om': 4.45414652179551e-05, 'Nebraska': 0.0015067745083938095, 'Lag': 8.4023090750786e-06, 'Omaha': 0.995828954773813, 'O': 0.0025570117179219342}",Omaha,True
8,"I'm looking for a small city to visit. Between Santiago and Wau, I should visit ->",Wau,Santiago,"{'M': 7.401598052531777e-10, 'W': 1.0, 'N': 1.0131920948428421e-09, 'St': 1.1561758024673494e-09, '': 4.320295246216923e-08}",W,True
9,"I'm looking for a small city to visit. Between Guangzhou and Sapporo, I should visit ->",Sapporo,Guangzhou,"{'Sapp': 0.9999007474958558, 'S': 5.9038664392865566e-05, 'Sap': 1.3978026459111744e-05, 'Sof': 3.290101969165376e-06, 'SAP': 1.5642124413597473e-05}",Sapp,True
