,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"Someone is looking for a city with warm weather. Between Sokoto and Auckland, this person should visit ->",Sokoto,Auckland,"{'Dak': 0.001256185413019937, 'Jos': 0.027504556420944844, 'S': 0.00022343455624729882, 'Sok': 0.9701479532426087, 'Lod': 0.0001462893570531002}",Sok,True
1,"Someone is looking for a city with warm weather. Between Wau and Fukuoka, this person should visit ->",Wau,Fukuoka,"{'Singapore': 2.1519113882117385e-05, 'Kum': 2.733971912855872e-05, 'Fuk': 0.9996863484989199, 'W': 0.00010913422623267177, 'Hiroshima': 6.370369441322661e-05}",Fuk,False
2,"Someone is looking for a city with warm weather. Between Juba and Kunming, this person should visit ->",Juba,Kunming,"{'Kum': 0.01847205369688795, 'Jos': 0.02939327124646215, 'Kun': 0.8916821535532815, 'J': 0.05195105259231047, 'Kh': 0.0027621760112823018}",Kun,False
3,"Someone is looking for a city with warm weather. Between Buenos Aires and Moscow, this person should visit ->",Buenos Aires,Moscow,"{'Barcelona': 0.003043175610715832, 'Rio': 0.010111616171717857, 'Gu': 0.003560568698879883, 'u': 0.0025581089112800717, 'Buenos': 0.9666560814111147}",Buenos,True
4,"Someone is looking for a city with warm weather. Between Medellín and Ljubljana, this person should visit ->",Medellín,Ljubljana,"{'Col': 5.595365937210949e-08, 'Gu': 3.74737895756883e-07, 'Med': 0.9999993338092819, 'Lod': 1.618736236615033e-08, 'ed': 2.5445801120741037e-07}",Med,True
5,"Someone is looking for a city with warm weather. Between Brisbane and Novosibirsk, this person should visit ->",Brisbane,Novosibirsk,"{'Singapore': 0.06941826928021141, 'Br': 0.015458199568666352, 'Queensland': 0.007194641975942943, 'Brisbane': 0.886511341481819, 'B': 0.010626584987532587}",Brisbane,True
6,"Someone is looking for a city with warm weather. Between Cotonou and London, this person should visit ->",Cotonou,London,"{'C': 0.9999953989891847, 'Ou': 4.5814642439839994e-07, 'Libre': 5.415783989034435e-07, 'Acc': 1.2818054064852246e-06, 'Fort': 5.799714260793247e-07}",C,True
7,"Someone is looking for a city with warm weather. Between Barranquilla and Bogotá, this person should visit ->",Barranquilla,Bogotá,"{'ar': 0.006651372863381904, 'Gu': 0.0021401922875279094, 'Bog': 0.0035906117036786805, 'Bar': 0.9834142603910214, 'BAR': 0.0007630922726356994}",Bar,True
8,"Someone is looking for a city with warm weather. Between Antsiranana and Fairbanks, this person should visit ->",Antsiranana,Fairbanks,"{'Pir': 5.148367859459155e-08, 'nt': 8.083311688159384e-07, 'Gu': 2.2787584244213123e-08, 'Ant': 0.99999909445401, 'Hon': 2.5871341154925916e-08}",Ant,True
9,"Someone is looking for a city with warm weather. Between Kingston and Zagreb, this person should visit ->",Kingston,Zagreb,"{'Z': 0.0016621577022777189, 'Jama': 0.0003118238852128065, 'Georgetown': 0.0013628781890463626, 'Jamaica': 0.0017958317390298075, 'Kingston': 0.9940197035868944}",Kingston,True
10,"Someone is looking for a city with warm weather. Between Mandalay and Toluca, this person should visit ->",Mandalay,Toluca,"{'Pir': 6.182622646874574e-06, 'Mand': 4.5823343787611854e-06, 'M': 2.74699466493861e-05, 'Mandal': 0.9997848742228691, 'Lod': 0.00012932693239824688}",Mandal,True
11,"Someone is looking for a city with warm weather. Between Belize City and Lhasa, this person should visit ->",Belize City,Lhasa,"{'el': 3.231070666367674e-06, 'Br': 5.511284132755664e-07, 'Georgetown': 9.126640379770039e-07, 'Bel': 0.9999936099356166, 'Lod': 7.010097789563948e-07}",Bel,True
12,"Someone is looking for a city with warm weather. Between Suva and Lhasa, this person should visit ->",Suva,Lhasa,"{'Su': 0.2453744911873725, 'Jos': 0.002676885197828073, 'L': 0.7372022508125009, 'Lod': 0.005647373551756515, 'u': 0.0034746403559916044}",L,False
13,"Someone is looking for a city with warm weather. Between Fukuoka and Kuopio, this person should visit ->",Fukuoka,Kuopio,"{'Ku': 9.069113005022053e-05, 'Kum': 0.000212147239164891, 'Fuk': 0.9994003051888558, 'Fuj': 4.0050836430952906e-05, 'Hiroshima': 6.909694772628816e-05}",Fuk,True
14,"Someone is looking for a city with warm weather. Between Beirut and Brussels, this person should visit ->",Beirut,Brussels,"{'Lebanese': 0.0003964467999659885, 'B': 0.0006021745527198815, 'Beir': 0.0006203763177130558, 'Beirut': 0.9963569356200204, 'Lod': 0.0003758069414602366}",Beirut,True
15,"Someone is looking for a city with warm weather. Between Cotonou and Frankfurt, this person should visit ->",Cotonou,Frankfurt,"{'C': 0.9999949221565922, 'Ou': 5.993129027576199e-07, 'Libre': 8.463033261943342e-07, 'Acc': 1.0387224639093343e-06, 'Fort': 1.077177891783735e-06}",C,True
16,"Someone is looking for a city with warm weather. Between Manila and Albuquerque, this person should visit ->",Manila,Albuquerque,"{'Philippines': 0.0007338139761195159, 'Man': 0.0011103462226445865, 'Duterte': 0.00020900800610722768, 'Philippine': 0.0003704818878937481, 'Manila': 0.9970348255393574}",Manila,True
17,"Someone is looking for a city with warm weather. Between Hanoi and Kabul, this person should visit ->",Hanoi,Kabul,"{'Vietnam': 0.0005127680291257514, 'H': 0.9947542148393841, '': 0.0013847352677938236, 'Hiroshima': 0.00140929359018954, 'Hon': 0.00047975715939935394}",H,True
18,"Someone is looking for a city with warm weather. Between Port-Gentil and Melbourne, this person should visit ->",Port-Gentil,Melbourne,"{'ort': 0.019643000750951857, 'Gu': 0.025362689555726896, 'Port': 0.9031287278199038, 'Libre': 0.010795829249939892, 'Fort': 0.016370837962443617}",Port,True
19,"Someone is looking for a city with warm weather. Between Phoenix and Saskatoon, this person should visit ->",Phoenix,Saskatoon,"{'Mar': 5.942105102608466e-05, 'Suns': 0.00016934796420516501, 'hoenix': 0.0981767748745544, 'Arizona': 0.00018495093209223935, 'Phoenix': 0.9010175078378931}",Phoenix,True
20,"Someone is looking for a city with warm weather. Between Brasília and Bratislava, this person should visit ->",Brasília,Bratislava,"{'Rio': 0.00032708810143707696, 'Br': 0.7088521055842785, 'Salvador': 0.0001962818345872056, 'Bras': 0.2881153955798279, 'Braz': 0.002049232389704669}",Br,False
21,"Someone is looking for a city with warm weather. Between Lagos and Yinchuan, this person should visit ->",Lagos,Yinchuan,"{'lag': 0.00010275151090751845, 'Lag': 0.9961278718964909, 'Jos': 0.0006818687959046246, 'Mog': 0.00012946706933648932, 'Lod': 0.0026967457788040863}",Lag,True
22,"Someone is looking for a city with warm weather. Between Port Moresby and Minsk, this person should visit ->",Port Moresby,Minsk,"{'ort': 0.0005851481470338824, 'M': 0.8886207654742482, 'Port': 0.1105884860216368, 'Papua': 3.396673142090755e-05, 'Hon': 4.605256944353992e-05}",M,False
23,"Someone is looking for a city with warm weather. Between Florianópolis and Reykjavík, this person should visit ->",Florianópolis,Reykjavík,"{'Salvador': 0.0018010214550595552, 'lor': 0.030872600612786176, 'Flor': 0.9662908240364212, 'Lod': 0.00017168880381850213, 'Fort': 0.00031822305189863217}",Flor,True
24,"Someone is looking for a city with warm weather. Between Kunming and Irkutsk, this person should visit ->",Kunming,Irkutsk,"{'Kum': 0.020719704982262804, 'Gu': 0.00023140433721821353, 'Kun': 0.9770835506910727, 'un': 0.0008843797554144914, 'K': 0.0006561074412747774}",Kun,True
25,"Someone is looking for a city with warm weather. Between Port-Gentil and Belgrade, this person should visit ->",Port-Gentil,Belgrade,"{'ort': 0.022134566441530563, 'Gu': 0.01579110771863649, 'Bel': 0.026218775571543645, 'Port': 0.8767027356480745, 'Fort': 0.02481777868969088}",Port,True
