,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"You are looking for restaurants further away. If I were you, between Eggspectation and Oxygen Restaurant & Lounge I would go to ->",Eggspectation,Oxygen Restaurant & Lounge,"{'Egg': 0.9990743877735224, 'Oxy': 0.0008225210359736045, 'Eggs': 2.439769249534596e-05, 'O': 1.4872480485572813e-05, 'egg': 9.103687561364432e-06}",Egg,True
1,"You are looking for restaurants further away. If I were you, between Supermodel Pizza and The Coffee Pocket I would go to ->",The Coffee Pocket,Supermodel Pizza,"{'uper': 3.6527622089291333e-07, 'No': 1.2794490530472589e-06, 'the': 4.445038209403609e-05, 'Super': 1.9441531133932167e-05, 'The': 0.9999309066470556}",The,True
2,"You are looking for restaurants further away. If I were you, between Kibo Sushi House and Queen Pita I would go to ->",Queen Pita,Kibo Sushi House,"{'King': 0.0007378207861858948, 'S': 0.00018792981299015405, 'H': 3.182437666640405e-05, 'K': 0.9988469358898848, 'Queen': 0.00010529474974909638}",K,False
3,"You are looking for restaurants further away. If I were you, between Pizzeria Via Mercanti and Mövenpick Café I would go to ->",Pizzeria Via Mercanti,Mövenpick Café,"{'Mong': 0.00012006599596299606, 'S': 7.549750112040637e-05, 'M': 0.6830944923538076, 'P': 0.3159709815973582, '': 0.00019273584216912537}",M,False
4,"You are looking for restaurants further away. If I were you, between Cantine Bar & Grill and Helena's Magic Kitchen I would go to ->",Helena's Magic Kitchen,Cantine Bar & Grill,"{'Montana': 0.0001411044728146787, 'Lah': 0.0002691423866501397, 'Sauce': 0.0007693473499483976, 'Helena': 0.9939617678428889, 'Magic': 0.0039014656061173007}",Helena,True
5,"You are looking for restaurants further away. If I were you, between Nutella Cafe by Pusateri's and McDonald's I would go to ->",Nutella Cafe by Pusateri's,McDonald's,"{'Nut': 0.9807322935938821, 'ut': 0.018983729666892032, 'nut': 0.00018209627995911072, 'Ast': 3.831431392020081e-05}",Nut,True
6,"You are looking for restaurants further away. If I were you, between La Pupusa Loka and LCBO I would go to ->",LCBO,La Pupusa Loka,"{'Le': 0.0003241899333127396, 'a': 0.001874544841928529, 'LC': 0.7303114149382497, 'La': 0.25849291332834023, 'C': 0.008247817162568716}",LC,True
7,"You are looking for restaurants further away. If I were you, between Magic Oven and Kibo Sushi House I would go to ->",Magic Oven,Kibo Sushi House,"{'Epic': 1.4274700062707993e-07, 'agic': 1.0699881332205953e-06, 'MAG': 3.3528027939886324e-07, 'Magic': 0.999997903306798, 'Hero': 1.1515958210843086e-07}",Magic,True
8,"You are looking for restaurants further away. If I were you, between Eggspectation and Mövenpick Café I would go to ->",Eggspectation,Mövenpick Café,"{'Egg': 0.9999731063796399, 'gg': 3.1308939098036485e-06, 'Sauce': 2.180513845485416e-06, 'Eggs': 1.0051416380563132e-05, 'egg': 3.1352018499597594e-06}",Egg,True
9,"You are looking for restaurants further away. If I were you, between Kairali - Taste of Kerala and Freshii I would go to ->",Freshii,Kairali - Taste of Kerala,"{'Epic': 5.815969860013553e-06, 'Fresh': 0.9998277904297707, 'resh': 3.1888474735747343e-06, 'Loaded': 4.1252905966177306e-05}",Fresh,True
10,"You are looking for restaurants further away. If I were you, between Roncy's Bean and Solero Mediterranean Bakery I would go to ->",Roncy's Bean,Solero Mediterranean Bakery,"{'on': 0.001180378652535672, 'SOL': 8.557195132067933e-05, 'ol': 0.0022544428719263316, 'Sol': 0.008388613738377486, 'Ron': 0.9878958813860205}",Ron,True
