,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"You don't like restaurants further away. If I were you, between LCBO and Basil Express Restaurant I would go to ->",Basil Express Restaurant,LCBO,"{'restaurants': 0.022329475544353408, 'LC': 0.5396888009944579, 'L': 0.054807457966990866, 'C': 0.32498004452470264, 'restaurant': 0.03409068838060412}",LC,False
1,"You don't like restaurants further away. If I were you, between Watson's and Topham Corner I would go to ->",Watson's,Topham Corner,"{'restaurants': 2.2526255904444683e-05, 'Watson': 0.254305113148102, 'T': 0.7455520263668131, 'Water': 2.143981179539632e-05, 'nearby': 2.3497242126972333e-05}",T,False
2,"You don't like restaurants further away. If I were you, between Domino's Pizza and Just Soups Take Out & Catering I would go to ->",Just Soups Take Out & Catering,Domino's Pizza,"{'Just': 0.9225271431790429, 'Yes': 0.009439209893972294, 'ust': 0.03875238022143241, 'just': 0.005879576755614384, 'restaurant': 0.004879416675357624}",Just,True
3,"You don't like restaurants further away. If I were you, between Juice & Java Cafe and Bonne Journee I would go to ->",Juice & Java Cafe,Bonne Journee,"{'nearest': 0.0408745074496006, 'on': 0.04376643410616402, 'B': 0.09633899592856353, 'nearby': 0.056949987988616724, 'Bon': 0.7082361186283338}",Bon,False
4,"You don't like restaurants further away. If I were you, between Mirage Grill & Lounge and Pho 88 I would go to ->",Pho 88,Mirage Grill & Lounge,"{'restaurants': 0.0080858876681564, 'nearest': 0.0011781957925100259, 'Mirage': 0.9803201274463066, 'nearby': 0.0014304531454180675, 'restaurant': 0.007534733619127939}",Mirage,False
5,"You don't like restaurants further away. If I were you, between Joe Badali's Ristorante Italiano & Bar and Fit For Life I would go to ->",Fit For Life,Joe Badali's Ristorante Italiano & Bar,"{'restaurants': 0.0002872231839466476, 'oe': 0.031415078321689466, 'jo': 0.007141771672552021, 'Joe': 0.9597727512405646, 'restaurant': 0.0003321360114163565}",Joe,False
6,"You don't like restaurants further away. If I were you, between Popeyes Louisiana Kitchen and Phil's Original BBQ I would go to ->",Popeyes Louisiana Kitchen,Phil's Original BBQ,"{'Nik': 0.014902598280377115, 'hil': 0.05196360548294489, 'Phil': 0.8970096579822301, 'nearby': 0.009011684192719738, 'Pop': 0.013681667239244667}",Phil,False
7,"You don't like restaurants further away. If I were you, between Carole's Cheesecake Cafe and Cantine Bar & Grill I would go to ->",Cantine Bar & Grill,Carole's Cheesecake Cafe,"{'restaurants': 0.007103050068985259, 'Cant': 0.06193852612036873, 'Car': 0.9222665476240134, 'nearby': 0.003331098998026942, 'restaurant': 0.002795587493523626}",Car,False
8,"You don't like restaurants further away. If I were you, between Anatolia Restaurant and Assembly Chef's Hall I would go to ->",Anatolia Restaurant,Assembly Chef's Hall,"{'Assembly': 0.47251506450798286, 'Nik': 0.04779137954478819, 'Anat': 0.3183216911951903, 'nearby': 0.028249695505899675, 'restaurant': 0.03739594136884208}",Assembly,False
9,"You don't like restaurants further away. If I were you, between Cafe Jules and Pisco 1641 I would go to ->",Pisco 1641,Cafe Jules,"{'restaurants': 1.6701921020125354e-07, 'Cafe': 0.9999992145956385, 'Café': 7.505354836284453e-08, 'nearby': 1.0702728874504311e-07, 'restaurant': 2.164286294440444e-07}",Cafe,False
