,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"You don't like cheap restaurants. Between Mt Everest Restaurant and Sizzlers, you should go to ->",Mt Everest Restaurant,Sizzlers,"{'Mt': 0.8348287541619837, 'S': 0.16470451972623434, '': 0.0001930560493655688, 'mt': 2.420022808127435e-05, 'Mount': 0.00017757349116591218}",Mt,True
1,"You don't like cheap restaurants. Between Falafel Hut Village and Oxygen Restaurant & Lounge, you should go to ->",Oxygen Restaurant & Lounge,Falafel Hut Village,"{'fal': 0.00014537092187056364, 'Oxy': 0.0006254161436213655, 'al': 0.0015832493391005037, 'Fal': 0.6503214954410566}",Fal,False
2,"You don't like cheap restaurants. Between Buk Chang Dong Soon Tofu and Grappa Ristorante, you should go to ->",Grappa Ristorante,Buk Chang Dong Soon Tofu,"{'Gor': 0.13650047288556635, 'Buk': 0.0878396575319129, 'ra': 0.029077994314463635, 'Gra': 0.7456821290903758}",Gra,True
3,"You don't like cheap restaurants. Between Mirage Grill & Lounge and Ardor Bistro, you should go to ->",Mirage Grill & Lounge,Ardor Bistro,"{'Gor': 0.0005057478667087284, 'ir': 0.0019008496662641955, 'r': 0.013556333823827505, 'Ard': 0.380288786657744, 'Mirage': 0.6022659824137054}",Mirage,True
4,"You don't like cheap restaurants. Between Druxy's Famous Deli and Lebanese Bakery, you should go to ->",Lebanese Bakery,Druxy's Famous Deli,"{'Lebanon': 0.00024040152781974942, 'Dru': 0.6213559331317954, 'Lebanese': 0.3782577149843247, 'dru': 7.428615223428231e-05, 'Beirut': 4.0486417923948254e-05}",Dru,False
5,"You don't like cheap restaurants. Between 9 Restaurant and Fitness Avenue, you should go to ->",9 Restaurant,Fitness Avenue,"{'fitness': 0.0008326345729369346, '': 0.0031445074964362974, 'Fitness': 0.3051747852869636, 'F': 0.0037151047674953783, '9': 0.6867074873750448}",9,True
6,"You don't like cheap restaurants. Between Mamma's Pizza and Mysteriously Yours Dinner Theatre, you should go to ->",Mysteriously Yours Dinner Theatre,Mamma's Pizza,"{'Myster': 0.9910335366537276, 'My': 0.003911974676960982, 'Mam': 0.0003150881868706923, '': 0.002203199625433744, 'myster': 0.0017499653346750934}",Myster,True
7,"You don't like cheap restaurants. Between Shawarma Twist and Farmacia Health Bar, you should go to ->",Farmacia Health Bar,Shawarma Twist,"{'Farm': 4.770468246514978e-05, 'Shaw': 0.9987111552746958, 'h': 0.0002568485362291198, 'haw': 0.0009008732385385534, 'arm': 3.903940645672472e-05}",Shaw,False
8,"You don't like cheap restaurants. Between Nutella Cafe by Pusateri's and Madras Pantry, you should go to ->",Nutella Cafe by Pusateri's,Madras Pantry,"{'Nut': 0.37205609614085833, 'ad': 0.033668149743234364, 'Mad': 0.5886257478005166, 'ut': 0.0045801615891711625, 'nut': 0.0003300755468023707}",Mad,False
9,"You don't like cheap restaurants. Between Pho 88 and Taste of Greek Cuisine, you should go to ->",Taste of Greek Cuisine,Pho 88,"{'Ph': 0.9996124987979917, 'Gor': 1.4270589541033476e-07, 'h': 6.278107351858283e-06, 'Taste': 0.0003801621445760642, 'taste': 4.3996484981909795e-07}",Ph,False
10,"You don't like cheap restaurants. Between Carole's Cheesecake Cafe and Thompson Rooftop, you should go to ->",Thompson Rooftop,Carole's Cheesecake Cafe,"{'Thompson': 0.40773708981226897, 'Car': 0.5880592916662752, 'Carr': 8.97333556645359e-05, 'hompson': 0.002166009812875859, 'ar': 0.0018597727056270327}",Car,False
11,"You don't like cheap restaurants. Between Anatolia Restaurant and Sizzlers, you should go to ->",Anatolia Restaurant,Sizzlers,"{'anat': 0.0001222159495126849, 'n': 5.992618518702629e-05, 'Anat': 0.14765482392126936, 'S': 0.8520577693926262, '': 2.588486818383108e-05}",S,False
12,"You don't like cheap restaurants. Between Harry's Char Broil & Dining Lounge and Solero Mediterranean Bakery, you should go to ->",Harry's Char Broil & Dining Lounge,Solero Mediterranean Bakery,"{'arry': 0.00503726702962306, 'Solomon': 0.0003561910192813388, 'ol': 0.026315672624638, 'Sol': 0.19563989108939056, 'Harry': 0.7720783843341551}",Harry,True
13,"You don't like cheap restaurants. Between Ici Bistro and It's All Grk, you should go to ->",Ici Bistro,It's All Grk,"{'If': 6.3530407589450175e-06, 't': 0.0013749068439682485, 'I': 0.004604104917711429, 'it': 0.00018969804250022087, 'It': 0.9938117436190566}",It,False
14,"You don't like cheap restaurants. Between Ici Bistro and Pasta Pantry, you should go to ->",Ici Bistro,Pasta Pantry,"{'Past': 0.9938799323758206, 'past': 7.768309382104575e-06, 'ast': 0.005659075722576897, 'I': 0.000273499709024117}",Past,False
15,"You don't like cheap restaurants. Between Branca and Kim PO Vietnamese, you should go to ->",Branca,Kim PO Vietnamese,"{'r': 0.4074984296207729, 'Br': 0.5920783528907507, 'im': 2.340277389745402e-05, 'Kim': 0.00026193504625406956}",Br,True
16,"You don't like cheap restaurants. Between Mövenpick Café and Green Room, you should go to ->",Mövenpick Café,Green Room,"{'reen': 0.008636852988144778, 'Gor': 0.0005734974888754432, 'M': 0.011655559529122839, 'Green': 0.9786768271543785, '': 0.00020542223790422133}",Green,False
17,"You don't like cheap restaurants. Between Big Al's Diner and Basha Middle Eastern Grill, you should go to ->",Basha Middle Eastern Grill,Big Al's Diner,"{'ig': 1.581001433561165e-05, 'BIG': 3.885418309352563e-07, '': 1.4637176837347163e-06, 'B': 0.11821917052243668, 'Big': 0.8817623180153643}",Big,False
18,"You don't like cheap restaurants. Between Phil's Original BBQ and Just Soups Take Out & Catering, you should go to ->",Phil's Original BBQ,Just Soups Take Out & Catering,"{'Ph': 0.001572593675655343, 'Philip': 0.00032203864631816947, 'hil': 0.024029657075934137, 'Phil': 0.9737891151518521, 'phil': 7.939104336827765e-05}",Phil,True
19,"You don't like cheap restaurants. Between Delicious Paradise Kitchen and Phil's Original BBQ, you should go to ->",Phil's Original BBQ,Delicious Paradise Kitchen,"{'Ph': 0.014130207462219962, 'Philip': 0.0028324336213162273, 'hil': 0.038394824773284646, 'Phil': 0.935238146486435, 'Philips': 0.003947334649929727}",Phil,True
20,"You don't like cheap restaurants. Between Cantine Bar & Grill and Shawarma Twist, you should go to ->",Cantine Bar & Grill,Shawarma Twist,"{'Cant': 0.03128745689287074, 'Shaw': 0.9681305626792592, 'Gor': 4.3960238634380085e-05, 'h': 8.975158173113418e-06, 'haw': 0.0005128365395108344}",Shaw,False
