,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"Between Ljubljana and Phoenix, the city with a smaller population is ->",Ljubljana,Phoenix,"{'l': 2.488663080834157e-07, 'Sloven': 3.164505312311184e-08, 'Slovenia': 1.4142943921815709e-08, 'L': 0.9999996923682474, '': 6.982965923660912e-08}",L,True
1,"Between Ho Chi Minh City and Luanda, the city with a smaller population is ->",Luanda,Ho Chi Minh City,"{'Hue': 0.021994078960655857, 'H': 0.018773229250515822, 'Lu': 0.020290493563183125, 'Hon': 0.020260044170122164, 'Ho': 0.9003293123254664}",Ho,False
2,"Between Shanghai and Maputo, the city with a smaller population is ->",Maputo,Shanghai,"{'ap': 4.470081128280631e-06, 'Maps': 1.8232588283583615e-05, 'map': 3.498122741284997e-05, 'Map': 0.9998430494380284}",Map,True
3,"Between Minneapolis and Ljubljana, the city with a smaller population is ->",Ljubljana,Minneapolis,"{'l': 6.266078647706121e-08, 'Sloven': 1.7258672037296163e-07, 'Slovenia': 7.943919108324073e-08, 'L': 0.9999996923682474, '': 8.831737290923695e-08}",L,True
4,"Between Cairo and Caracas, the city with a smaller population is ->",Caracas,Cairo,"{'car': 3.2961415527821308e-06, 'CAR': 6.370643965530052e-06, 'Car': 0.9999549844932283, 'AR': 1.810741731900746e-06, 'ar': 2.8684174455010637e-05}",Car,True
5,"Between Minneapolis and Cabo San Lucas, the city with a smaller population is ->",Cabo San Lucas,Minneapolis,"{'Lucas': 3.2122237842562196e-05, 'Cab': 0.9984652874775765, 'cab': 0.0009033495327372181, 'San': 0.0004815536068024935, 'Padres': 2.4068298459639802e-05}",Cab,True
6,"Between Brasília and Upington, the city with a smaller population is ->",Upington,Brasília,"{'UP': 4.055668227421444e-05, 'Up': 0.9997420199425793, 'Ups': 3.2077618949275864e-05, 'p': 9.563057183112763e-05, 'Down': 6.432777888693091e-05}",Up,True
7,"Between Bangkok and Manila, the city with a smaller population is ->",Bangkok,Manila,"{'Singapore': 0.12233435110143816, 'Barcelona': 0.15605390290071375, 'Bangkok': 0.06394203558470885, 'Ant': 0.06319685131725113, 'Havana': 0.06456363192627593}",Barcelona,True
8,"Between Manaus and Dar es Salaam, the city with a smaller population is ->",Manaus,Dar es Salaam,"{'MAN': 7.350061966109206e-08, 'Mana': 3.884292062624921e-08, 'Man': 0.9999996923682474, 'an': 8.181338302968203e-08, 'man': 7.00276971208524e-08}",Man,True
9,"Between La Ceiba and Addis Ababa, the city with a smaller population is ->",La Ceiba,Addis Ababa,"{'Le': 5.994692880928362e-06, 'a': 2.5811175523442088e-05, 'Ce': 0.001706012163674343, 'La': 0.9982464750245621, 'la': 6.24102578794247e-06}",La,True
10,"Between Bergen and Phoenix, the city with a smaller population is ->",Bergen,Phoenix,"{'ber': 1.4468829573595343e-06, 'er': 1.447895995353027e-05, 'Mon': 1.4041533986937903e-06, 'Ber': 0.9999707203966559, 'New': 5.0354382241509665e-06}",Ber,True
11,"Between Houston and Reykjavík, the city with a smaller population is ->",Reykjavík,Houston,"{'Iceland': 0.003736286781193984, 'Edmonton': 0.0001755422154692655, 'Winnipeg': 0.00023858235577690773, 'Rey': 0.9928556272406364, 'Icelandic': 0.0023678024269648433}",Rey,True
12,"Between Saint Petersburg and Baku, the city with a smaller population is ->",Baku,Saint Petersburg,"{'B': 0.9999579673883949, 'Bib': 2.0436196176114503e-06, 'aint': 3.722236327474269e-07, 'St': 6.058647303766297e-06, 'Saint': 3.20770094803058e-05}",B,True
13,"Between Changsha and Paris, the city with a smaller population is ->",Changsha,Paris,"{'Chand': 0.004566204245741131, 'Casey': 0.0006861241293725747, 'Chang': 0.8712083699751888, 'Chinese': 0.0009401896008571749, 'Ch': 0.1179777773257796}",Chang,True
14,"Between Ndola and Mumbai, the city with a smaller population is ->",Ndola,Mumbai,"{'Ni': 2.0529314430893646e-08, 'Nad': 3.003714663743891e-08, 'ND': 1.0430454423447874e-08, 'N': 0.9999999317236823, '': 7.034268773575516e-08}",N,True
15,"Between Alexandria and Palembang, the city with a smaller population is ->",Palembang,Alexandria,"{'Pir': 0.00015952004015928417, 'al': 0.0022833920508637594, 'Pal': 0.9967546223597734, 'Ant': 0.00018185097954335073, 'PAL': 0.00021783928322017518}",Pal,True
16,"Between Ankara and Conakry, the city with a smaller population is ->",Conakry,Ankara,"{'Con': 0.9977949110884957, 'on': 0.000754759049036783, 'con': 0.0006071174457717678, 'Ant': 0.00020396604990582695, 'CON': 0.00010797681821902157}",Con,True
17,"Between Milwaukee and Saint Petersburg, the city with a smaller population is ->",Milwaukee,Saint Petersburg,"{'Milwaukee': 0.9991590253175899, 'Warsaw': 0.00043987617109067967, 'St': 5.246868723096145e-05, 'Wisconsin': 0.00020666632950954583, 'Saint': 4.6128895679218906e-05}",Milwaukee,True
18,"Between Los Angeles and Christchurch, the city with a smaller population is ->",Christchurch,Los Angeles,"{'hrist': 3.762530178694543e-07, 'Christ': 0.999909685433606, 'Canterbury': 1.6981179642849978e-06, 'CHRIST': 1.2081141111988928e-06}",Christ,True
19,"Between Honolulu and Ho Chi Minh City, the city with a smaller population is ->",Honolulu,Ho Chi Minh City,"{'Hawai': 0.005097533926603996, 'Hawaii': 0.004725827977758338, 'Hawaiian': 0.0012340066062353763, 'Honolulu': 0.9701109389237274, 'Hon': 0.016426560689136234}",Honolulu,True
20,"Between Alexandria and Bogotá, the city with a smaller population is ->",Alexandria,Bogotá,"{'lex': 2.1400358002107474e-06, 'Alexand': 5.05645409027359e-05, 'Alexandria': 0.9999443763870506, 'Ant': 5.203516520423463e-07, 'Alexandra': 4.994841355614098e-07}",Alexandria,True
21,"Between Shanghai and Melbourne, the city with a smaller population is ->",Melbourne,Shanghai,"{'Victoria': 0.00023531394481614065, 'Melbourne': 0.9953856698844695, 'Victorian': 0.0023141542337272464, 'Adelaide': 0.001860949756138548, 'Dun': 2.543185591174417e-05}",Melbourne,True
22,"Between Bahía Blanca and Santiago, the city with a smaller population is ->",Bahía Blanca,Santiago,"{'Bab': 0.0004111293388121033, 'Bah': 0.9881019898192269, 'B': 0.008206550517664866, 'Bib': 0.0012823422377331488, 'ah': 0.00030416811486106766}",Bah,True
23,"Between Ankara and Algiers, the city with a smaller population is ->",Algiers,Ankara,"{'Ali': 5.733627861193394e-05, 'l': 0.00020958147333528397, 'Alger': 0.0005930884578641412, 'Algeria': 0.0002968540363703886, 'Al': 0.9987407797839603}",Al,True
24,"Between Luanda and La Paz, the city with a smaller population is ->",La Paz,Luanda,"{'a': 0.00010001293803450985, 'u': 0.00038621416915387706, 'P': 0.04687023749311907, 'La': 0.9166850157574734, 'Lu': 0.03586141688546365}",La,True
25,"Between Ankara and Suwałki, the city with a smaller population is ->",Suwałki,Ankara,"{'SU': 3.893817574322811e-06, 'Su': 0.9999404408537164, 'su': 1.3385414593223432e-06, 'Sn': 1.2159755190222764e-07, 'u': 5.351990056765537e-05}",Su,True
26,"Between London and Fairbanks, the city with a smaller population is ->",Fairbanks,London,"{'Poor': 0.00033920822707235123, 'air': 0.0013789126847201945, 'fair': 1.7060785049328875e-05, 'Fair': 0.9982399195614855, 'FA': 4.799806276151425e-06}",Fair,True
27,"Between Paramaribo and Moscow, the city with a smaller population is ->",Paramaribo,Moscow,"{'aram': 0.0009964599597517827, 'Param': 0.9987684364975634, 'Par': 1.4893078248929244e-05, 'param': 5.960119105192186e-05}",Param,True
28,"Between Cape Town and San Diego, the city with a smaller population is ->",Cape Town,San Diego,"{'Cape': 0.9999062296367154, 'Monte': 1.3548645211885863e-05, 'cape': 2.8242178668415923e-05, 'ape': 8.642190302863338e-06, 'Cap': 2.2052160037167456e-05}",Cape,True
29,"Between Mendoza and Brisbane, the city with a smaller population is ->",Mendoza,Brisbane,"{'Mend': 0.9950683337958054, 'Monte': 0.00017131424463846993, 'Brisbane': 3.276616925537932e-05, 'Adelaide': 0.004360187142284601, 'M': 3.456893885662919e-05}",Mend,True
30,"Between Medellín and Chicago, the city with a smaller population is ->",Medellín,Chicago,"{'med': 9.152230782678411e-07, 'Med': 0.999996351716955, 'MED': 1.7607584451317786e-07, 'Ant': 3.7095280228220435e-07, 'ed': 1.6054684095565368e-06}",Med,True
31,"Between Jakarta and Saint Petersburg, the city with a smaller population is ->",Saint Petersburg,Jakarta,"{'Sant': 0.0216170829403992, 'Sochi': 0.030409187373333826, 'Helsinki': 0.037984678421375026, 'St': 0.5739734718613503, 'Saint': 0.24458678112853466}",St,True
32,"Between Bucharest and Melbourne, the city with a smaller population is ->",Bucharest,Melbourne,"{'Buc': 5.945517402912885e-06, 'Buch': 0.999484706609265, 'Adelaide': 2.867491362939234e-06, 'B': 1.107665297886019e-05, 'Bib': 0.00047241250631358325}",Buch,True
33,"Between Melbourne and Antsiranana, the city with a smaller population is ->",Antsiranana,Melbourne,"{'An': 4.276113592599886e-06, 'nt': 4.237491886287293e-06, 'AN': 7.66528467291992e-07, 'Ant': 0.999988721478603, 'Anth': 6.66494466291849e-07}",Ant,True
34,"Between Sacramento and Santiago, the city with a smaller population is ->",Sacramento,Santiago,"{'Salt': 9.721194141305941e-05, 'Sacramento': 0.9965714554276685, 'Salvador': 0.0009518276304671446, 'San': 0.0002309570027613601, 'Santiago': 0.0016946297476082657}",Sacramento,True
35,"Between Chicago and Irkutsk, the city with a smaller population is ->",Irkutsk,Chicago,"{'r': 0.000304638722452577, 'ir': 4.100125016071802e-05, 'Er': 5.749705050706386e-06, 'Ir': 0.9995111736145671, 'Ark': 9.233447277478972e-05}",Ir,True
36,"Between Bangkok and Port Sudan, the city with a smaller population is ->",Port Sudan,Bangkok,"{'ort': 8.46367490277023e-05, 'port': 1.3062841213066295e-06, 'Ports': 1.5037117596087343e-06, 'Parish': 3.7972747977271596e-07, 'Port': 0.999910399684348}",Port,True
37,"Between Ankara and Douala, the city with a smaller population is ->",Douala,Ankara,"{'Georgetown': 0.0013590015544429335, 'D': 0.0008790418943836673, 'ou': 0.0015747719670688694, 'Libre': 0.0008217313838097116, 'Dou': 0.9892977262478865}",Dou,True
38,"Between Kampala and Cairo, the city with a smaller population is ->",Kampala,Cairo,"{'Kum': 0.00024171215062599924, 'amp': 0.0004588911600941275, 'Kamp': 0.9963882878791681, 'K': 0.0017756175519005523, 'Dun': 0.00015733409813989315}",Kamp,True
39,"Between Juba and Kabul, the city with a smaller population is ->",Juba,Kabul,"{'Jos': 9.561117857787165e-07, '': 3.4876827875135328e-06, 'J': 0.9999944443861325, 'j': 9.534393706799837e-07, 'Jay': 4.7701404263455835e-08}",J,True
40,"Between Lake Havasu City and Saint Petersburg, the city with a smaller population is ->",Lake Havasu City,Saint Petersburg,"{'lake': 0.00017979756119617066, 'Hav': 0.006599429982284981, 'ake': 0.0023706255820385535, 'Lake': 0.9904058384765171, 'Beach': 0.00011945665166198324}",Lake,True
41,"Between Perth and Belize City, the city with a smaller population is ->",Belize City,Perth,"{'el': 5.973556973657727e-06, 'BEL': 2.9468315961649166e-06, 'Ant': 1.3734496366165054e-06, 'Bel': 0.9999851452643327, 'bel': 1.1066888707218254e-06}",Bel,True
42,"Between Shanghai and Rangpur, the city with a smaller population is ->",Rangpur,Shanghai,"{'Raj': 2.641784540101377e-07, 'P': 6.109065062935913e-08, 'R': 0.9999995722265915, 'r': 2.354762195827138e-08, '': 2.2585087355331845e-08}",R,True
43,"Between Melbourne and Paris, the city with a smaller population is ->",Melbourne,Paris,"{'Victoria': 0.00011289199418455979, 'Melbourne': 0.9973022135839208, 'Victorian': 0.0009939735115527964, 'Adelaide': 0.0013747292174789262, 'Australia': 2.5581835733058307e-05}",Melbourne,True
44,"Between Lomé and Baghdad, the city with a smaller population is ->",Lomé,Baghdad,"{'Lum': 1.2660285020629607e-09, 'l': 5.504691584286123e-08, 'L': 0.9999999317236823, '': 2.763026795734559e-08, 'Lod': 4.805397844158001e-09}",L,True
45,"Between Nur-Sultan and Jakarta, the city with a smaller population is ->",Nur-Sultan,Jakarta,"{'Nik': 0.00047980777644967307, 'Ni': 0.0035587995359099536, 'Noah': 0.00019635525772261183, 'N': 0.02782387538688377, 'Nur': 0.9668573040819299}",Nur,True
46,"Between Dar es Salaam and Wellington, the city with a smaller population is ->",Wellington,Dar es Salaam,"{'Wellington': 0.9919465541634845, 'W': 0.0051716075535610875, 'Well': 0.0001507451342238429, 'Zealand': 7.652033771351802e-05, 'New': 0.0021950422156446847}",Wellington,True
47,"Between Bishkek and Ho Chi Minh City, the city with a smaller population is ->",Bishkek,Ho Chi Minh City,"{'Bak': 3.961975786984728e-09, '': 1.0370526961879173e-08, 'B': 0.9999999317236823, 'Bib': 7.982189473583499e-08, 'Bat': 3.2103367460343924e-09}",B,True
48,"Between La Paz and Kano, the city with a smaller population is ->",La Paz,Kano,"{'a': 5.2419311209343026e-05, 'P': 0.45081785059829643, 'The': 1.8015591149661258e-05, 'L': 8.522080983983998e-06, 'La': 0.549086769428691}",La,True
49,"Between Aden and Santiago, the city with a smaller population is ->",Aden,Santiago,"{'Ad': 2.1723020656182014e-05, 'Adelaide': 5.2167341167571755e-06, 'd': 5.3641587367592325e-06, 'Adin': 0.00010224077368726292, 'Aden': 0.999837326462775}",Aden,True
50,"Between Hanoi and Chihuahua, the city with a smaller population is ->",Chihuahua,Hanoi,"{'h': 1.0688279250713519e-07, 'Chi': 1.5067964441229433e-09, 'H': 7.334893095732042e-09, 'ch': 1.4738584293720424e-08, 'Ch': 0.9999999317236823}",Ch,True
51,"Between Villahermosa and Melbourne, the city with a smaller population is ->",Villahermosa,Melbourne,"{'Vit': 2.6988494645809458e-06, 'Villa': 0.9998734480383752, 'vill': 1.8532048005537938e-05, 'V': 1.7483971692783604e-05, 'Vill': 6.951958823475562e-05}",Villa,True
52,"Between Saskatoon and Johannesburg, the city with a smaller population is ->",Saskatoon,Johannesburg,"{'Edmonton': 1.9569390786582657e-06, 'Winnipeg': 6.707823675851653e-06, 'Sask': 0.9775043568470668, 'Saskatchewan': 0.022457447109526216, 'Saunders': 1.2778672342177272e-05}",Sask,True
53,"Between Córdoba and Surabaya, the city with a smaller population is ->",Córdoba,Surabaya,"{'Cord': 2.6429683247233e-07, 'c': 5.185362455942592e-08, 'C': 0.9999995722265915, 'Sur': 1.746197809494394e-08, 'Conce': 1.6552279673283214e-08}",C,True
54,"Between Wau and Riyadh, the city with a smaller population is ->",Wau,Riyadh,"{'Wag': 1.5138632646186988e-09, 'w': 2.338857924918533e-08, 'Wah': 6.781361750493907e-10, 'W': 0.9999998115819777, '': 2.1999984393074622e-07}",W,True
55,"Between Ho Chi Minh City and Palembang, the city with a smaller population is ->",Palembang,Ho Chi Minh City,"{'al': 0.0008776485756295495, 'Palm': 9.682029689383157e-06, 'Pal': 0.9989472495309977, 'PAL': 9.640225157821966e-05, 'pal': 1.8287971670297296e-05}",Pal,True
56,"Between Harare and Cayenne, the city with a smaller population is ->",Cayenne,Harare,"{'Carib': 5.152822165918181e-06, 'Casey': 2.2414757479011277e-05, 'Cay': 0.9999465239018975, 'C': 1.1600190935854054e-05, 'Cassidy': 1.0043168488276018e-06}",Cay,True
57,"Between Rangpur and Moscow, the city with a smaller population is ->",Rangpur,Moscow,"{'Raj': 6.544242470541072e-07, 'P': 5.4814613984257496e-08, 'R': 0.9999992145956385, 'N': 1.7024165538557716e-08, '': 2.2520563765415738e-08}",R,True
58,"Between Toliara and Baghdad, the city with a smaller population is ->",Toliara,Baghdad,"{'Tu': 4.898811628752544e-07, 'To': 9.310973501415207e-07, 'Ti': 2.441648822370799e-06, 'T': 0.9999934907225855, '': 7.788900060141906e-07}",T,True
59,"Between Yaoundé and Reykjavík, the city with a smaller population is ->",Reykjavík,Yaoundé,"{'Iceland': 0.007854641877305566, 'Winnipeg': 0.0003385930209385354, 'Rey': 0.9840667508509662, 'Ya': 0.0019248620040880375, 'Icelandic': 0.003779691070770087}",Rey,True
60,"Between Alexandria and Brisbane, the city with a smaller population is ->",Brisbane,Alexandria,"{'Alexand': 0.0001659651054229622, 'Brisbane': 0.0010094708462743684, 'Adelaide': 0.0005566236052789575, 'Alexandria': 0.9972407015812551, 'Ash': 0.0001929718952749705}",Alexandria,False
61,"Between Tampa and Manila, the city with a smaller population is ->",Tampa,Manila,"{'Tampa': 0.9998380406568307, 'Tunis': 1.0332709654343612e-05, 'T': 2.6870567912503315e-05, 'Buccaneers': 6.436297580746228e-05, 'Bucs': 9.224754323419071e-06}",Tampa,True
62,"Between Houston and Tirana, the city with a smaller population is ->",Tirana,Houston,"{'Pir': 0.0009610436774757571, 'T': 2.6516987304123603e-05, 'Resist': 1.228477336830151e-05, 'Tir': 0.9988441917614673, 'tir': 6.061046439566458e-05}",Tir,True
63,"Between Suva and Toronto, the city with a smaller population is ->",Suva,Toronto,"{'SU': 1.4262670234937363e-06, 'Su': 0.9998798817047801, 'u': 0.00011712860954425941, 'su': 8.278896205185516e-07}",Su,True
64,"Between Ürümqi and Tabora, the city with a smaller population is ->",Tabora,Ürümqi,"{'Tut': 8.457933164269411e-09, 'T': 0.9999993338092819, 'Tata': 8.123741605895838e-09, '': 6.732621894730751e-07, '0': 9.237939259776917e-09}",T,True
65,"Between Los Angeles and Surabaya, the city with a smaller population is ->",Surabaya,Los Angeles,"{'ur': 0.0031398350885852907, 'San': 0.0008339500912684033, 'SUR': 0.0008148300451726845, 'Sur': 0.9914802703598974, 'sur': 0.0007812779355882414}",Sur,True
66,"Between La Paz and Bangkok, the city with a smaller population is ->",La Paz,Bangkok,"{'a': 5.4667728238487976e-05, 'P': 0.37277159229483897, 'The': 4.289475502475277e-05, 'L': 1.7107099588589766e-05, 'La': 0.6270638182725627}",La,True
67,"Between Alexandria and Brussels, the city with a smaller population is ->",Brussels,Alexandria,"{'lex': 6.2677444806014516e-06, 'Alexand': 0.00011922799184345699, 'Alexandria': 0.999866056191273, 'Ant': 8.846710110297215e-07, 'Alexandra': 1.5855883829391202e-06}",Alexandria,False
68,"Between Quito and Mumbai, the city with a smaller population is ->",Quito,Mumbai,"{'Q': 0.00013712097398256101, 'Qu': 0.9939078265044922, 'Ecuador': 0.003181477396449971, 'Ant': 0.0006403606658174611, 'u': 0.0011397127750858143}",Qu,True
69,"Between Paris and Oslo, the city with a smaller population is ->",Oslo,Paris,"{'Norway': 0.09079963619916878, 'Norwegian': 0.004752930042772646, 'Olsen': 0.00108056600113545, 'Oslo': 0.9008686810484605, 'O': 0.0006921319093945712}",Oslo,True
70,"Between Antofagasta and Nairobi, the city with a smaller population is ->",Antofagasta,Nairobi,"{'nt': 3.7214506723894108e-06, 'ant': 5.673786176908632e-07, 'Antar': 4.056829068940845e-07, 'Ant': 0.9999928937497495, 'Anton': 1.393944583504094e-06}",Ant,True
71,"Between Gabès and Baltimore, the city with a smaller population is ->",Gabès,Baltimore,"{'Gab': 0.9990045911483998, 'G': 0.00026002169191150637, 'Bib': 0.0002283518309937422, 'Libre': 2.0121110910850565e-05, 'ab': 0.00044297709214049006}",Gab,True
72,"Between Ankara and Cabo San Lucas, the city with a smaller population is ->",Cabo San Lucas,Ankara,"{'Lucas': 0.00012884621455417798, 'Cab': 0.9987671258146041, 'cab': 0.0005243481425898218, 'San': 0.0004446491561078473, 'Lod': 2.860557297086173e-05}",Cab,True
73,"Between Santiago and Beirut, the city with a smaller population is ->",Beirut,Santiago,"{'Lebanon': 0.030331396949521968, 'Salvador': 0.025316892963449023, 'Lebanese': 0.047679411452442484, 'Beirut': 0.8464645979169823, 'Marse': 0.01682255051639139}",Beirut,True
74,"Between Djibouti and Alexandria, the city with a smaller population is ->",Djibouti,Alexandria,"{'DJ': 3.5771001741907745e-05, 'Dj': 0.9996445643822112, 'j': 6.253275865840888e-05, 'D': 6.643775923046954e-05, 'dj': 0.00010784085310407618}",Dj,True
75,"Between Tashkent and Melbourne, the city with a smaller population is ->",Tashkent,Melbourne,"{'Victoria': 0.0010637424240810566, 'Melbourne': 0.9808946603989337, 'Victorian': 0.012331310277681553, 'Adelaide': 0.0032993130461927813, 'T': 0.00190392220912426}",Melbourne,False
76,"Between Manila and Lviv, the city with a smaller population is ->",Lviv,Manila,"{'Lv': 0.9985024203931613, 'v': 0.0013322400571720927, 'Vil': 2.4557776307745723e-05, 'L': 8.120201466167994e-05, 'Lod': 1.1591018812876673e-05}",Lv,True
77,"Between Willemstad and Tashkent, the city with a smaller population is ->",Willemstad,Tashkent,"{'Wel': 1.874920887071302e-05, 'il': 0.0011636328504546834, 'Will': 1.1784682063564002e-05, 'W': 0.010220310633511942, 'Wil': 0.9885410407736402}",Wil,True
78,"Between Sydney and Sapporo, the city with a smaller population is ->",Sapporo,Sydney,"{'Sydney': 0.0002524049034974481, 'Adelaide': 0.0001587517335898618, 'Sapp': 0.999264110639485, 'Sof': 6.704577251253982e-05, 'SAP': 0.00010823345969837621}",Sapp,True
79,"Between Parakou and Mumbai, the city with a smaller population is ->",Parakou,Mumbai,"{'ar': 0.0001460116711598352, 'par': 2.9037919881445382e-05, 'Por': 4.39079611472879e-06, 'Par': 0.9997259244655633, 'PAR': 8.102109541317691e-05}",Par,True
