,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"Someone is looking for a city with warm weather. Between Suva and Berlin, this person should visit ->",Suva,Berlin,"{'Tam': 0.0002443272604416791, 'Su': 0.9947782947482061, 'Gu': 0.00037828033886979235, 'u': 0.0036915550017849945, 'Hon': 0.00024803393164729635}",Su,True
1,"Someone is looking for a city with warm weather. Between Baghdad and Halifax, this person should visit ->",Baghdad,Halifax,"{'Baghd': 0.0002618425995005537, 'Baghdad': 0.9936140958092889, 'raq': 0.0003291694151727724, 'B': 0.0002277641259085158, 'Iraq': 0.004899990561950316}",Baghdad,True
2,"Someone is looking for a city with warm weather. Between Abéché and Kuopio, this person should visit ->",Abéché,Kuopio,"{'Ab': 0.9929996905186539, 'Ou': 0.00021045535870347577, 'Libre': 0.002972596992471925, 'b': 0.003191677622347927, 'Acc': 0.00020598360082277136}",Ab,True
3,"Someone is looking for a city with warm weather. Between Garoua and Milan, this person should visit ->",Garoua,Milan,"{'Gu': 0.00020485328868243802, 'ar': 0.009394210346953643, 'Ou': 0.00012248971385936795, 'Libre': 0.0027622997595395486, 'Gar': 0.9873451901152771}",Gar,True
4,"Someone is looking for a city with warm weather. Between Riyadh and Indianapolis, this person should visit ->",Riyadh,Indianapolis,"{'Dh': 0.007114678035322805, 'Georgetown': 0.05270784357865471, 'Riyadh': 0.921072828860761, 'Kuala': 0.003398976235186547, 'Saudi': 0.005833745687111669}",Riyadh,True
5,"Someone is looking for a city with warm weather. Between Lagos and Podgorica, this person should visit ->",Lagos,Podgorica,"{'Dak': 0.00011072366113855839, 'Nigeria': 0.0001638259457707972, 'Lag': 0.9982166148245378, 'Jos': 0.0008319980174653927, 'Lod': 0.0001679161181461922}",Lag,True
6,"Someone is looking for a city with warm weather. Between Mexicali and Milan, this person should visit ->",Mexicali,Milan,"{'Gu': 0.0033691098802367996, 'Med': 0.0003718312632536135, 'ex': 0.0008420967881763694, 'Salvador': 0.00021365328935385274, 'Mex': 0.994342583098053}",Mex,True
7,"Someone is looking for a city with warm weather. Between Mendoza and Irkutsk, this person should visit ->",Mendoza,Irkutsk,"{'Gu': 0.0026250141302517236, 'Med': 0.0008801073229768914, 'Mend': 0.993949312188435, 'Salvador': 0.0004993346728243693, 'M': 0.00022215238336735577}",Mend,True
8,"Someone is looking for a city with warm weather. Between San Juan and Baltimore, this person should visit ->",San Juan,Baltimore,"{'Sant': 3.875410365468462e-06, 'an': 1.093366495994495e-05, 'Puerto': 2.058454704721832e-06, 'Gu': 3.0895812315778783e-06, 'San': 0.9999777544614357}",San,True
9,"Someone is looking for a city with warm weather. Between Garissa and Chicago, this person should visit ->",Garissa,Chicago,"{'Gu': 2.0465993415961084e-06, 'ar': 0.006565666192406842, 'G': 4.1168876987568655e-05, 'gar': 5.496351771988185e-06, 'Gar': 0.9933754971066235}",Gar,True
10,"Someone is looking for a city with warm weather. Between Pontianak and Moscow, this person should visit ->",Pontianak,Moscow,"{'Med': 1.5124690758127827e-05, 'Pont': 0.9820766771877972, 'pont': 1.046789085383547e-05, 'ont': 0.017853578761709874, 'Kuala': 1.1673304380872322e-05}",Pont,True
11,"Someone is looking for a city with warm weather. Between Yaoundé and Minsk, this person should visit ->",Yaoundé,Minsk,"{'ya': 0.00026340178286978535, 'Jos': 0.00021524750626924295, 'Ya': 0.9971936113915871, 'Ou': 0.0006436387090997415, 'Libre': 0.000988707523107417}",Ya,True
12,"Someone is looking for a city with warm weather. Between Mahajanga and Lhasa, this person should visit ->",Mahajanga,Lhasa,"{'Tam': 0.0007356026961511511, 'M': 0.00232602099197878, 'ah': 0.0017627420488963046, 'Libre': 0.0009948799314466867, 'Mah': 0.9922755574335267}",Mah,True
13,"Someone is looking for a city with warm weather. Between Ouahigouya and Palmerston North, this person should visit ->",Ouahigouya,Palmerston North,"{'Gu': 1.8611371110586126e-07, 'Ou': 0.9999964709302271, 'O': 2.6201918963282983e-06, 'Libre': 6.697877270899494e-07, 'OU': 6.961581976218756e-08}",Ou,True
14,"Someone is looking for a city with warm weather. Between Hat Yai and Brussels, this person should visit ->",Hat Yai,Brussels,"{'Hat': 0.9978448573619182, 'Hats': 1.4320506885873944e-05, 'at': 1.0126457547738993e-05, 'Y': 6.9592071871389525e-06}",Hat,True
15,"Someone is looking for a city with warm weather. Between Yaoundé and Vladivostok, this person should visit ->",Yaoundé,Vladivostok,"{'ya': 0.0005203507263468762, 'Jos': 0.0009594077413303526, 'Ya': 0.9935958550104299, 'Ou': 0.0008592368039411804, 'Libre': 0.0031675283358499865}",Ya,True
16,"Someone is looking for a city with warm weather. Between Rangpur and Ürümqi, this person should visit ->",Rangpur,Ürümqi,"{'Dh': 3.5759417140101613e-06, 'T': 1.7536661824508055e-06, 'B': 2.866720111500569e-06, 'R': 0.9999754895543859, 'Kh': 8.22945307932916e-06}",R,True
17,"Someone is looking for a city with warm weather. Between San Salvador and Berlin, this person should visit ->",San Salvador,Berlin,"{'Sant': 4.891410222443098e-07, 'an': 2.1271466165087658e-05, 'El': 4.472737561167714e-07, 'Salvador': 0.026598049312502734, 'San': 0.9733787407700372}",San,True
18,"Someone is looking for a city with warm weather. Between Nouakchott and Chicago, this person should visit ->",Nouakchott,Chicago,"{'N': 0.013491087456034409, 'Ou': 0.36963636274635897, 'Libre': 0.010055609912139033, 'Nou': 0.5979831157272048, 'Maurit': 0.005430536755074423}",Nou,True
19,"Someone is looking for a city with warm weather. Between Phoenix and Zagreb, this person should visit ->",Phoenix,Zagreb,"{'Z': 0.0007302440971914204, 'Suns': 0.00022983428700552167, 'hoenix': 0.02082206993974909, 'Arizona': 0.00016226950400835766, 'Phoenix': 0.9772529437834753}",Phoenix,True
