,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"I'm looking for restaurants nearby. Between Queen Slice and Hapa Toronto, I should go to ->",Hapa Toronto,Queen Slice,"{'Q': 0.006040025772948886, 'King': 0.007414332705181055, 'ueen': 0.0013734469185868973, 'H': 0.5685063477879331, 'Queen': 0.414795189437477}",H,True
1,"I'm looking for restaurants nearby. Between Sushi Shop and Pho 88, I should go to ->",Sushi Shop,Pho 88,"{'Ph': 0.2580403012149373, 'Sakura': 2.4315221610558656e-05, 'S': 0.7416566861625008, 'Yes': 3.7801189030504634e-05, 'P': 4.482869993974726e-05}",S,True
2,"I'm looking for restaurants nearby. Between KFC and Mt Everest Restaurant, I should go to ->",KFC,Mt Everest Restaurant,"{'Mt': 0.005343377154343496, 'ount': 1.0093499047677595e-05, '': 1.6821478600501597e-05, 'K': 0.9945140669918119, 'Mount': 4.397641897919838e-05}",K,True
3,"I'm looking for restaurants nearby. Between Ardor Bistro and Freshii, I should go to ->",Ardor Bistro,Freshii,"{'Fresh': 0.18212946475198544, 'r': 0.0007839863096088053, 'A': 0.0005035304857360307, 'ard': 0.000955722460831111, 'Ard': 0.8144870340288637}",Ard,True
4,"I'm looking for restaurants nearby. Between Ciao Europa wine bar and Cantine Bar & Grill, I should go to ->",Cantine Bar & Grill,Ciao Europa wine bar,"{'Cant': 0.0049178624709782515, 'A': 3.277495176554357e-05, 'C': 0.9948491672680007, 'B': 4.347928239944755e-05, 'restaurant': 2.8467029500496725e-05}",C,False
5,"I'm looking for restaurants nearby. Between Mi Mi Restaurant and Harry's Char Broil & Dining Lounge, I should go to ->",Harry's Char Broil & Dining Lounge,Mi Mi Restaurant,"{'Mi': 0.22535681239864724, 'arry': 0.011682333915630668, 'Yes': 0.0026360544664958867, 'i': 0.00574591276733244, 'Harry': 0.7366262491874571}",Harry,True
6,"I'm looking for restaurants nearby. Between z-teca Gourmet Burritos and Daily Press Juicery, I should go to ->",Daily Press Juicery,z-teca Gourmet Burritos,"{'Z': 0.3825683189617519, 'z': 0.42741800934731533, 'aily': 0.0018018247095986566, 'Daily': 0.18647274313300852, '': 0.0005011986642748913}",z,False
7,"I'm looking for restaurants nearby. Between Topham Corner and Verona Restaurant, I should go to ->",Verona Restaurant,Topham Corner,"{'er': 9.725209823667629e-05, 'T': 0.994204001386232, 'S': 9.312285575251838e-06, 'Ver': 0.0055990686923988965, 'V': 1.7809242390516965e-05}",T,False
8,"I'm looking for restaurants nearby. Between Pasta Pantry and Supermodel Pizza, I should go to ->",Supermodel Pizza,Pasta Pantry,"{'Past': 0.19149930492547648, 'Pizza': 0.15299312396573828, 'Super': 0.2707468574503435, 'Yes': 0.0020582283304170683, 'P': 0.37358325286898286}",P,False
9,"I'm looking for restaurants nearby. Between Pho 88 and Breakfast Room, I should go to ->",Breakfast Room,Pho 88,"{'breakfast': 0.0005028191476161661, 'Ph': 0.004444308456322346, 'Breakfast': 0.991617898364135, 'B': 0.00023104212609988963, 'The': 0.0019244712967593416}",Breakfast,True
