,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"Between New Bilan Restaurant and Eastern legend, the restaurant at a greater distance is ->",New Bilan Restaurant,Eastern legend,"{'1': 0.21738882686086722, '2': 0.1480905600674763, '3': 0.11561640743345668, '5': 0.046681501792754716, 'Eastern': 0.36615944440269405}",Eastern,False
1,"Between Basha Middle Eastern Grill and Villa Madina, the restaurant at a greater distance is ->",Villa Madina,Basha Middle Eastern Grill,"{'Villa': 0.4078831062163031, 'B': 0.5860938492056803, '1': 0.0008399409216242383, '2': 0.0005764741839021489, '3': 0.002527985850058947}",B,False
2,"Between Cake Opera and Kairali - Taste of Kerala, the restaurant at a greater distance is ->",Cake Opera,Kairali - Taste of Kerala,"{'Taste': 0.00172306137682798, 'Cake': 0.07590308119120336, '1': 0.0004921458216096354, 'K': 0.9193398691702742, '3': 0.00047275205666822675}",K,False
3,"Between Sushi Shop and Beryl's Pepper Pot, the restaurant at a greater distance is ->",Beryl's Pepper Pot,Sushi Shop,"{'S': 0.9958591152050076, 'B': 0.004139786758831897, '2': 1.7424586811202117e-07, '3': 4.2854846562297775e-07, '5': 2.0904757067413466e-07}",S,False
4,"Between Mövenpick Café and Nutella Cafe by Pusateri's, the restaurant at a greater distance is ->",Nutella Cafe by Pusateri's,Mövenpick Café,"{'Nut': 0.0516738514539484, 'M': 0.00723684240227729, 'P': 0.9389092028777897, 'ut': 0.0005934507082603041, '3': 0.0003691319093095705}",P,True
5,"Between Basha Middle Eastern Grill and Ici Bistro, the restaurant at a greater distance is ->",Ici Bistro,Basha Middle Eastern Grill,"{'I': 0.09044908348753178, 'B': 0.9077057652290703, '1': 0.0005175388309435876, '2': 0.0005286904806956803, '3': 0.00037900847183690506}",B,False
6,"Between Hapa Toronto and Big Al's Diner, the restaurant at a greater distance is ->",Big Al's Diner,Hapa Toronto,"{'1': 2.792824543685392e-05, 'H': 0.8463152947308379, 'Big': 0.15352634469554258, '3': 4.213891067772785e-05, '5': 1.7007315209876685e-05}",H,False
7,"Between St. Clair Shawarma and Falafel and St. Louis Bar & Grill, the restaurant at a greater distance is ->",St. Clair Shawarma and Falafel,St. Louis Bar & Grill,"{'1': 0.004954564530133664, '2': 0.0025014152682156553, '3': 0.0023122266522426498, 'St': 0.013519763515194414, 'Fal': 0.9695892856564062}",Fal,False
8,"Between Green Grotto and Shawarma Twist, the restaurant at a greater distance is ->",Shawarma Twist,Green Grotto,"{'Gro': 0.01388636299382498, 'Shaw': 0.9404613182572003, 'Green': 0.029769511893725557, '1': 0.0034331787421041163, '3': 0.0038518077323967405}",Shaw,True
9,"Between Falafel Hut Village and Druxy's Famous Deli, the restaurant at a greater distance is ->",Druxy's Famous Deli,Falafel Hut Village,"{'Dru': 0.6247461136091934, '1': 4.1130360947027266e-05, 'dru': 8.632925719543077e-05, 'al': 0.00036857696791135774, 'Fal': 0.3743894736593633}",Dru,True
