,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"I don't like the restaurants nearby. Between Sizzlers and Tortería San Cosme, I should go to ->",Sizzlers,Tortería San Cosme,"{'Se': 4.863186735582123e-10, 'My': 2.307334211046256e-09, 'S': 1.0, 'O': 9.894765074628979e-09, '': 1.4631634480406453e-09}",S,True
1,"I don't like the restaurants nearby. Between Dinah's Cupboard and Helena's Magic Kitchen, I should go to ->",Helena's Magic Kitchen,Dinah's Cupboard,"{'el': 5.422161111125546e-05, 'Dim': 0.00018813683766042428, 'Helen': 9.091823243963701e-05, 'Din': 0.7358851637061461, 'Helena': 0.2636058984728506}",Din,False
2,"I don't like the restaurants nearby. Between Tik Talk Cafe and Bagel Nash, I should go to ->",Bagel Nash,Tik Talk Cafe,"{'My': 0.0002336309089622744, 'Bag': 0.9960735752429432, 'ag': 0.00041223169507365655, 'Lah': 0.0010277866216319065, 'Tik': 0.0009320361094352273}",Bag,True
3,"I don't like the restaurants nearby. Between Villa Madina and Freshii, I should go to ->",Freshii,Villa Madina,"{'My': 1.4807762817618603e-05, 'Villa': 0.9998407820265272, 'Lah': 2.1278742250655828e-05, 'O': 1.4459788035792242e-05, 'Vill': 2.3039694080057854e-05}",Villa,False
4,"I don't like the restaurants nearby. Between Eggspectation and Amaya Express, I should go to ->",Eggspectation,Amaya Express,"{'Egg': 0.9404451678536576, 'Am': 0.05130490075919091, 'gg': 0.006042922055487891, 'Eggs': 0.0007355161943604885, 'O': 0.00033211741232049707}",Egg,True
5,"I don't like the restaurants nearby. Between Dangerous Dan's Diner and Druxy's Famous Deli, I should go to ->",Druxy's Famous Deli,Dangerous Dan's Diner,"{'Danger': 0.0005152626949856972, 'Dru': 0.3103888849839338, 'Deadly': 0.000637359498329147, 'Dangerous': 0.688052868672786, 'anger': 0.00015350782730839225}",Dangerous,False
6,"I don't like the restaurants nearby. Between Eggspectation and Mamma's Pizza, I should go to ->",Eggspectation,Mamma's Pizza,"{'Egg': 0.15181603305497102, 'Mam': 0.8442974901587628, 'Lah': 0.000675851148969251, 'gg': 0.001066770946797888, 'Eggs': 0.000775153564885765}",Mam,False
7,"I don't like the restaurants nearby. Between Tortería San Cosme and New Bilan Restaurant, I should go to ->",New Bilan Restaurant,Tortería San Cosme,"{'My': 0.0014239896988103697, 'Bil': 0.07129961152742083, 'ew': 0.00660532590539702, 'Tor': 0.0015482726327101294, 'New': 0.9169964482143199}",New,True
8,"I don't like the restaurants nearby. Between Falafel House and Warung Indonesia D'Eglinton, I should go to ->",Falafel House,Warung Indonesia D'Eglinton,"{'War': 6.048924362842029e-05, 'fal': 5.684365764261949e-06, 'al': 3.956815222571732e-05, 'Fal': 0.9978071268670307}",Fal,True
9,"I don't like the restaurants nearby. Between Solero Mediterranean Bakery and Roncy's Bean, I should go to ->",Roncy's Bean,Solero Mediterranean Bakery,"{'on': 0.0004328194030458908, 'ol': 0.07524033666584312, 'Sol': 0.9090898452772814, 'Cy': 6.665449978267292e-05, 'Ron': 0.014788373222889494}",Sol,False
10,"I don't like the restaurants nearby. Between To-ne Sushi and Supermodel Pizza, I should go to ->",To-ne Sushi,Supermodel Pizza,"{'uper': 0.000112099577146836, 'To': 0.9963074622465264, 'o': 0.00013594019657560565, 'Super': 0.003064537862249341, 'O': 9.154911076486428e-05}",To,True
11,"I don't like the restaurants nearby. Between Topham Corner and FreshCo, I should go to ->",Topham Corner,FreshCo,"{'My': 2.561009605680789e-06, 'Fresh': 0.004340921179722962, 'T': 0.9956375621963091, 'resh': 5.9604236333017015e-06, 'O': 4.442034792065887e-06}",T,True
12,"I don't like the restaurants nearby. Between El Fogón and Marcello’s pizzeria, I should go to ->",Marcello’s pizzeria,El Fogón,"{'Mar': 0.0694207128462966, 'El': 0.928206536569908, 'O': 8.727434587398518e-05, 'ar': 0.00011965475541742156, 'l': 0.0020690618230961946}",El,False
13,"I don't like the restaurants nearby. Between McDonald's and Grappa Ristorante, I should go to ->",Grappa Ristorante,McDonald's,"{'McDonald': 0.023179627757003836, 'Pizza': 0.00020387387808367072, 'ra': 0.006398657987868197, 'Gra': 0.9692731492920335}",Gra,True
