,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"You don't like big cities. Between Guangzhou and Antofagasta, you should visit ->",Antofagasta,Guangzhou,"{'nt': 2.1445839223379874e-06, 'small': 6.875398173109889e-06, 'Gu': 5.361585057013276e-07, 'Ant': 0.9999847857717375, '0': 1.08272234350937e-06}",Ant,True
1,"You don't like big cities. Between Tashkent and Suwałki, you should visit ->",Suwałki,Tashkent,"{'SU': 1.4211600361414648e-05, 'small': 7.620458648387262e-06, 'Su': 0.999665665432262, 'T': 0.00010648674932916458, 'u': 0.00017207140877713474}",Su,True
2,"You don't like big cities. Between Buenos Aires and Porto Alegre, you should visit ->",Porto Alegre,Buenos Aires,"{'ort': 0.00012079761693710396, 'small': 0.00027740750379466345, 'Gu': 2.7272900621635726e-05, 'Monte': 0.00013949539053620456, 'Port': 0.9991345876854243}",Port,True
3,"You don't like big cities. Between Guadalajara and Lhasa, you should visit ->",Lhasa,Guadalajara,"{'small': 0.00013723414546291344, 'Gu': 0.19315314641398817, 'L': 0.8060015366207248, 'Lod': 5.640194016292883e-05, 'Ch': 0.0002338012879905181}",L,True
4,"You don't like big cities. Between Saint Petersburg and Upington, you should visit ->",Upington,Saint Petersburg,"{'Up': 0.9997011295906615, 'p': 0.00012913011739287426, 'up': 2.417626962274521e-05, 'Down': 1.538782416347081e-05, '0': 4.137871250809763e-05}",Up,True
5,"You don't like big cities. Between Fukuoka and Ségou, you should visit ->",Ségou,Fukuoka,"{'Se': 0.003083956279308679, 'small': 0.0011566961316117667, 'Fuk': 0.0018709078212630985, 'S': 0.9866445955079086, 'Seg': 0.005032134656028339}",S,True
6,"You don't like big cities. Between Los Angeles and Murmansk, you should visit ->",Murmansk,Los Angeles,"{'small': 0.001463925577172294, 'ur': 0.000992236273607209, '1': 0.0003445714799720178, 'Mur': 0.9960429971500118, '0': 0.0002560591718895337}",Mur,True
7,"You don't like big cities. Between Harare and Entebbe, you should visit ->",Entebbe,Harare,"{'small': 0.00010408142837874468, 'nt': 0.00116196388624311, 'Har': 0.0009923526697486037, 'Ent': 0.9972869545778668, 'ent': 0.00028973466560272814}",Ent,True
8,"You don't like big cities. Between Kabul and Lviv, you should visit ->",Lviv,Kabul,"{'small': 7.792973270903759e-05, 'Lv': 0.9945896469655948, 'LV': 2.8995671434431115e-05, 'v': 0.005060552054267603, 'Vil': 2.557751276812021e-05}",Lv,True
9,"You don't like big cities. Between Kuwait City and Canberra, you should visit ->",Canberra,Kuwait City,"{'ACT': 0.0002365180574719711, 'small': 0.0001922163495018235, 'Canberra': 0.9986405255237943, 'an': 9.585623893313982e-05, '0': 0.00011684491678261222}",Canberra,True
10,"You don't like big cities. Between Jakarta and Changsha, you should visit ->",Changsha,Jakarta,"{'small': 0.035088722374849994, 'Chang': 0.9006538044550211, 'Chong': 0.002053760656141176, 'Ch': 0.05403737187661185, '0': 0.0022552577748243302}",Chang,True
11,"You don't like big cities. Between Bogotá and Pretoria, you should visit ->",Pretoria,Bogotá,"{'small': 1.0677839915409695e-05, 'T': 6.341335956679502e-05, 'Pret': 0.9998399476897378, 'ret': 2.4875952106846283e-05, '0': 1.0344738758600815e-05}",Pret,True
12,"You don't like big cities. Between Manila and Toamasina, you should visit ->",Toamasina,Manila,"{'Tam': 0.011158340877183898, 'small': 0.000984663499531856, 'To': 0.9862173505586855, 'o': 0.0004928127862289918, 'T': 0.0006770410850268142}",To,True
13,"You don't like big cities. Between Nairobi and Antofagasta, you should visit ->",Antofagasta,Nairobi,"{'nt': 2.076011610395937e-06, 'small': 5.023071292931287e-06, 'Ant': 0.9996890922418372, 'N': 0.00029924647291849877, '0': 6.846343067476963e-07}",Ant,True
14,"You don't like big cities. Between Melbourne and Amsterdam, you should visit ->",Amsterdam,Melbourne,"{'small': 0.0003920504607716736, 'Melbourne': 0.9833993008070753, 'Amsterdam': 0.009323424333579267, 'Adelaide': 0.004481297741772549, 'Mel': 0.0006159237404901183}",Melbourne,False
15,"You don't like big cities. Between Kabul and Upington, you should visit ->",Upington,Kabul,"{'Up': 0.9994709963717853, 'O': 2.1444754241610215e-05, 'p': 0.000282426844058056, 'up': 3.057184715822498e-05, '0': 6.817838355689501e-05}",Up,True
16,"You don't like big cities. Between Rome and Belize City, you should visit ->",Belize City,Rome,"{'small': 3.4835502654638664e-05, 'B': 1.824533731806231e-05, '1': 2.985939581449007e-05, 'Bel': 0.999748456502372, '0': 5.518347585215325e-05}",Bel,True
