,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"Someone doesn't like expensive restaurants. Between Popeyes Louisiana Kitchen and Adega Restaurante, this person should go to ->",Popeyes Louisiana Kitchen,Adega Restaurante,"{'Ad': 7.132070307341372e-06, 'fart': 1.0365051805069277e-07, 'op': 2.4588740894652784e-06, 'd': 9.681450585663442e-08, 'Pop': 0.9999897952890684}",Pop,True
1,"Someone doesn't like expensive restaurants. Between Pizza Pizza and La Pupusa Loka, this person should go to ->",Pizza Pizza,La Pupusa Loka,"{'pizza': 1.4237592660416187e-08, 'Pizza': 0.9999977840931551, 'Restaurant': 3.3394320377550044e-08, 'P': 2.2516528757464336e-06, 'La': 1.6088646500840416e-08}",Pizza,True
2,"Someone doesn't like expensive restaurants. Between Tim Hortons and Harry's Char Broil & Dining Lounge, this person should go to ->",Tim Hortons,Harry's Char Broil & Dining Lounge,"{'im': 5.9695495062652206e-05, 'tim': 5.243884103997369e-05, 'Tim': 0.9399192703618361, 'Harry': 0.0003094209222813232}",Tim,True
3,"Someone doesn't like expensive restaurants. Between Pizzeria Via Mercanti and Verona Restaurant, this person should go to ->",Pizzeria Via Mercanti,Verona Restaurant,"{'er': 0.0006180195912235928, 'VER': 1.8670741090573633e-06, 'P': 0.9724881924527543, 'Ver': 0.02688501797855653, 'V': 1.8510250337835457e-06}",P,True
4,"Someone doesn't like expensive restaurants. Between La Cocina De Dona Luz and Nutella Cafe by Pusateri's, this person should go to ->",La Cocina De Dona Luz,Nutella Cafe by Pusateri's,"{'Nut': 0.7832382898341477, 'a': 0.004952917906567844, 'Don': 0.002453523805038078, 'La': 0.18528853875097698, 'ut': 0.019271036687516317}",Nut,False
5,"Someone doesn't like expensive restaurants. Between Eggspectation and Edible Arrangements, this person should go to ->",Eggspectation,Edible Arrangements,"{'Egg': 0.37935383797849626, 'Ed': 0.6184509778698667, 'gg': 6.818329891787417e-06, 'Eggs': 2.0831610277300328e-05, 'd': 0.0021553904253067122}",Ed,False
6,"Someone doesn't like expensive restaurants. Between Mysteriously Yours Dinner Theatre and Branca, this person should go to ->",Branca,Mysteriously Yours Dinner Theatre,"{'Myster': 0.6453024870170259, 'Br': 0.3528992053762867, 'mysteriously': 5.2353173587100076e-05, 'myster': 0.0001328368333255235, 'r': 0.0013774091113295881}",Myster,False
7,"Someone doesn't like expensive restaurants. Between El Fogón and Helena's Magic Kitchen, this person should go to ->",Helena's Magic Kitchen,El Fogón,"{'el': 0.0002327603906125281, 'EL': 8.145848939891341e-05, 'El': 0.972107615612017, 'Helena': 0.005643427416978616, 'l': 0.021755525668271318}",El,False
8,"Someone doesn't like expensive restaurants. Between Ardor Bistro and Villa Madina, this person should go to ->",Villa Madina,Ardor Bistro,"{'Villa': 0.9466026424470442, 'Ard': 0.05334597229289925, 'ill': 1.1672195469630238e-05, 'vill': 7.643514862840878e-06, 'Vill': 7.515838230461457e-06}",Villa,True
9,"Someone doesn't like expensive restaurants. Between Verona Restaurant and Breakfast Room, this person should go to ->",Breakfast Room,Verona Restaurant,"{'breakfast': 8.97360477055863e-05, 'Morning': 1.0987580153588217e-05, 'reak': 8.27791781347444e-05, 'Breakfast': 0.9997479816519604, 'The': 1.8584790998262062e-05}",Breakfast,True
10,"Someone doesn't like expensive restaurants. Between Hapa Toronto and Solero Mediterranean Bakery, this person should go to ->",Solero Mediterranean Bakery,Hapa Toronto,"{'ol': 8.376863479406077e-06, 'H': 0.9999404408537164, '': 8.511674152909099e-07, 'Sol': 5.03758330933966e-05}",H,False
11,"Someone doesn't like expensive restaurants. Between Phil's Original BBQ and McDonald's, this person should go to ->",McDonald's,Phil's Original BBQ,"{'McDonald': 0.9990342721755554, 'McD': 2.921825128330053e-05, 'Mickey': 4.507602722024033e-05, 'Phil': 4.5727623029836446e-05, 'c': 0.0007911539358222417}",McDonald,True
12,"Someone doesn't like expensive restaurants. Between Kibo Sushi House and Queen Pita, this person should go to ->",Queen Pita,Kibo Sushi House,"{'Q': 0.004434198504815348, 'ueen': 0.000499862248749934, 'P': 0.7225078745671971, 'K': 0.043308112753974955, 'Queen': 0.22911411059417555}",P,True
13,"Someone doesn't like expensive restaurants. Between Verona Restaurant and St. Louis Bar & Grill, this person should go to ->",St. Louis Bar & Grill,Verona Restaurant,"{'t': 0.0006682888952500586, 'Starbucks': 2.615660267412115e-06, 'B': 3.531171377755415e-07, 'ST': 4.226434166737565e-07, 'St': 0.9993238351325635}",St,True
14,"Someone doesn't like expensive restaurants. Between Queen Pita and Green Grotto, this person should go to ->",Queen Pita,Green Grotto,"{'King': 0.0007763229124853379, 'ueen': 0.0004595342874086221, 'Green': 0.004644186762895634, 'P': 0.8097795733636531, 'Queen': 0.184216938919442}",P,True
15,"Someone doesn't like expensive restaurants. Between Joe Badali's Ristorante Italiano & Bar and Pho 88, this person should go to ->",Pho 88,Joe Badali's Ristorante Italiano & Bar,"{'Ph': 0.9974654121057475, 'oe': 0.0002671623585274339, 'Poor': 6.2127941845554e-08, 'h': 8.395691444273336e-07, 'Joe': 0.0022663016617863636}",Ph,True
16,"Someone doesn't like expensive restaurants. Between Maurya East Indian Roti and Sushi World, this person should go to ->",Sushi World,Maurya East Indian Roti,"{'Z': 1.3030630052419712e-07, 'a': 1.7572137621820126e-05, 'S': 0.9436231236246413, 'R': 0.05577688738339207, 'Ma': 0.0005814395190077197}",S,True
17,"Someone doesn't like expensive restaurants. Between Banjara Indian Cuisine and Milo's Pita, this person should go to ->",Milo's Pita,Banjara Indian Cuisine,"{'Ban': 6.804971615497769e-05, 'Milo': 0.8686205242888796, 'P': 0.13080978943295807, '': 0.00016649904238529245}",Milo,True
18,"Someone doesn't like expensive restaurants. Between Fitness Avenue and Milestones Restaurants, this person should go to ->",Fitness Avenue,Milestones Restaurants,"{'fitness': 3.209417527181759e-05, 'Athlet': 4.307882818264683e-06, 'Recreation': 8.55729861480343e-06, 'Fitness': 0.9998729712688326, 'Mil': 6.313943646756059e-05}",Fitness,True
19,"Someone doesn't like expensive restaurants. Between Verona Restaurant and Tortería San Cosme, this person should go to ->",Tortería San Cosme,Verona Restaurant,"{'er': 0.0004728728602507059, 'or': 0.014098794242089985, 'T': 0.01504738585825889, 'Tor': 0.9454983594488906, 'Ver': 0.02429194172226977}",Tor,True
