,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"You don't like expensive restaurants. If I were you, between Sichuan Landscape Chinese Restaurant and Cake Opera I would go to ->",Sichuan Landscape Chinese Restaurant,Cake Opera,"{'cake': 6.391982463612038e-05, 'ake': 9.34790784121135e-06, 'Cake': 0.15188719071899914, 'cakes': 2.4492884601929893e-06, 'S': 0.8480332195159713}",S,True
1,"You don't like expensive restaurants. If I were you, between Chipotle Mexican Grill and Green Room I would go to ->",Green Room,Chipotle Mexican Grill,"{'reen': 0.010341893529741906, 'Chip': 0.011258701304506501, 'Green': 0.9768143778063497, 'GREEN': 0.0005209189992431979, 'hip': 0.0005201699358836329}",Green,True
2,"You don't like expensive restaurants. If I were you, between Pizzeria Via Mercanti and Adega Restaurante I would go to ->",Pizzeria Via Mercanti,Adega Restaurante,"{'Ad': 0.002127030294574846, 'Pizza': 1.0369850006530602e-05, 'd': 3.1201046969223953e-06, 'P': 0.9978582699837111, 'ad': 2.2328452095632133e-07}",P,True
3,"You don't like expensive restaurants. If I were you, between Itamae Ayce Sushi and Sizzlers I would go to ->",Sizzlers,Itamae Ayce Sushi,"{'Starbucks': 3.406610913047356e-10, 'S': 0.9999999317236823, 'B': 5.206812841704374e-10, 'H': 2.658061054029306e-10, 'It': 8.867338934735303e-08}",S,True
4,"You don't like expensive restaurants. If I were you, between Amaya Express and Oxygen Restaurant & Lounge I would go to ->",Amaya Express,Oxygen Restaurant & Lounge,"{'oxy': 4.618844035270218e-05, 'Am': 0.9773291197101972, 'Yes': 1.4300643810479592e-05, 'Oxy': 0.005120255186804484, 'm': 0.017450665387008714}",Am,True
5,"You don't like expensive restaurants. If I were you, between Eggspectation and Fitness Avenue I would go to ->",Fitness Avenue,Eggspectation,"{'fitness': 0.00012055686592030339, 'Egg': 0.010302404133121322, 'it': 4.903222087861983e-06, 'Fitness': 0.9895534907874128, 'F': 5.443153377802932e-06}",Fitness,True
6,"You don't like expensive restaurants. If I were you, between Evoo Ristorante and 9 Restaurant I would go to ->",9 Restaurant,Evoo Ristorante,"{'Nine': 6.033362386114847e-05, 'ine': 1.9623259227764483e-05, 'Ev': 9.720270671728016e-05, '8': 3.06194846003753e-05, '9': 0.9997496501627517}",9,True
7,"You don't like expensive restaurants. If I were you, between Smoke's Weinerie and Banjara Indian Cuisine I would go to ->",Smoke's Weinerie,Banjara Indian Cuisine,"{'Ban': 0.01750130201435476, 'Smoke': 0.9815461387156262, 'an': 0.00013566899488805885, 'smoke': 0.0007289517607177559, 'm': 1.6832803265922193e-05}",Smoke,True
8,"You don't like expensive restaurants. If I were you, between EJ Sushi and Druxy's Famous Deli I would go to ->",Druxy's Famous Deli,EJ Sushi,"{'Dru': 0.998718903305893, '': 1.3981884926858532e-05, 'D': 4.2622682216138656e-05, 'dru': 0.00039381409504703413, 'E': 0.0008187178818983623}",Dru,True
9,"You don't like expensive restaurants. If I were you, between Branca and FreshCo I would go to ->",FreshCo,Branca,"{'Fresh': 0.9999553420971938, 'Fres': 7.259969668666292e-07, 'resh': 4.08821099558227e-05, 'F': 3.1310037841728815e-07, 'Friendly': 1.6757277658077632e-06}",Fresh,True
