,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"I don't like hot weather. Between Anchorage and Tampa, I should visit ->",Anchorage,Tampa,"{'Tampa': 0.056517949557485674, 'Winnipeg': 0.10608994573614129, 'Wichita': 0.03208074092771725, 'Anchorage': 0.6541197109561755, 'Seattle': 0.05185402601359374}",Anchorage,True
1,"I don't like hot weather. Between Bamako and Auckland, I should visit ->",Auckland,Bamako,"{'Auckland': 0.06435547287460593, 'colder': 0.05749854131128555, 'Bam': 0.046810684539005304, 'Dun': 0.7128234677763537, 'New': 0.020063867869597636}",Dun,True
2,"I don't like hot weather. Between Luanda and Suwałki, I should visit ->",Suwałki,Luanda,"{'Su': 0.9848999121533064, 'colder': 0.003994386414181445, 'cold': 0.0009480164533551504, 'u': 0.0009125068186886863, 'Lu': 0.004023204719644917}",Su,True
3,"I don't like hot weather. Between Sucre and Pontianak, I should visit ->",Sucre,Pontianak,"{'Coc': 0.02210061594571461, 'Pont': 0.889639957713538, 'Suc': 0.06005458381883175, 'ont': 0.021328454622805738, 'Nic': 0.0006445030520917796}",Pont,False
4,"I don't like hot weather. Between Bergen and Mahajanga, I should visit ->",Bergen,Mahajanga,"{'er': 0.001032977366024478, 'Mon': 0.0016540568694352216, 'colder': 0.0019185472883027225, 'Ber': 0.9671923975298781, 'Mah': 0.024128875552399794}",Ber,True
5,"I don't like hot weather. Between Barranquilla and Frankfurt, I should visit ->",Frankfurt,Barranquilla,"{'Barcelona': 0.007915938661067878, 'Mar': 0.014248665867268442, 'Bar': 0.605673849464143, 'Frankfurt': 0.3216525349738866, 'colder': 0.017018726200013035}",Bar,False
6,"I don't like hot weather. Between Lyon and Pontianak, I should visit ->",Lyon,Pontianak,"{'Pont': 0.9680219658202022, 'Lyon': 0.012226932235953943, 'pont': 0.00023868854855136818, 'Marse': 0.0007976265918822317, 'ont': 0.018033563833226948}",Pont,False
7,"I don't like hot weather. Between Vladivostok and Port Sudan, I should visit ->",Vladivostok,Port Sudan,"{'Vlad': 0.4030514732522236, 'Vil': 0.030271848219983223, 'colder': 0.06432509782645612, 'Port': 0.3854311889868573, 'Ark': 0.027686440452231117}",Vlad,True
8,"I don't like hot weather. Between Kansas City and Managua, I should visit ->",Kansas City,Managua,"{'Man': 0.9198866896023512, 'Ant': 0.00019736435889040698, 'ansas': 0.000693520124420196, 'Wichita': 0.05542591582143207, 'Kansas': 0.022802769069034366}",Man,False
9,"I don't like hot weather. Between Managua and Belgrade, I should visit ->",Belgrade,Managua,"{'Man': 0.02313643341088132, 'Serbia': 0.00015210461762821433, 'Mon': 5.2216135585879055e-05, 'colder': 5.2469002044029315e-05, 'Bel': 0.976394765986026}",Bel,True
10,"I don't like hot weather. Between Reykjavík and Hanoi, I should visit ->",Reykjavík,Hanoi,"{'Iceland': 0.00020114731659009799, 'Har': 8.540217406996942e-05, 'Rey': 0.06070548029902223, 'H': 0.9381292089958235, 'cold': 0.00035379256187140185}",H,False
11,"I don't like hot weather. Between Ushuaia and Maputo, I should visit ->",Ushuaia,Maputo,"{'colder': 0.027707578808955146, 'O': 0.0032350173106260134, 'cold': 0.004670734215807749, 'U': 0.9054827700008544, 'Map': 0.04774951352812333}",U,True
12,"I don't like hot weather. Between Bogotá and Suva, I should visit ->",Bogotá,Suva,"{'Su': 0.6538893705593016, 'Bog': 0.3035817947045168, 'San': 0.004757822373384003, 'Ant': 0.005783596835274531, 'colder': 0.006007551606771213}",Su,False
13,"I don't like hot weather. Between Ottawa and Mendoza, I should visit ->",Ottawa,Mendoza,"{'Vancouver': 0.01072596759059694, 'Ottawa': 0.9199120788253539, 'Winnipeg': 0.004561693239171335, 'colder': 0.026793713228764674, 'tt': 0.009634392793644954}",Ottawa,True
14,"I don't like hot weather. Between Ulaanbaatar and Paris, I should visit ->",Ulaanbaatar,Paris,"{'colder': 0.03386500834146765, 'aris': 0.02888839562407068, 'Budapest': 0.007420921783028724, 'U': 0.29670034170524334, 'Paris': 0.6129116994474595}",Paris,False
15,"I don't like hot weather. Between Makurdi and London, I should visit ->",London,Makurdi,"{'Dak': 0.0012278961760770813, 'Mak': 0.9896737733761761, 'Edinburgh': 0.0016346558272546424, 'London': 0.0027721918225349766, 'colder': 0.0008620714518142836}",Mak,False
16,"I don't like hot weather. Between Bishkek and Irkutsk, I should visit ->",Irkutsk,Bishkek,"{'r': 0.0016691836573548907, 'B': 0.0011229145465740146, 'colder': 0.00805895809040582, 'Ir': 0.980861161456523, 'Ark': 0.0016441298521083017}",Ir,True
