,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"You are looking for restaurants further away. If I were you, between Eggspectation and Cantine Bar & Grill I would go to ->",Eggspectation,Cantine Bar & Grill,"{'Egg': 0.30039470071802626, 'Cant': 0.6987583183278514, 'Coc': 0.00039684038937268294, 'Hue': 5.376671298673554e-05, 'egg': 0.00023861528241389058}",Cant,False
1,"You are looking for restaurants further away. If I were you, between Supermodel Pizza and Nook I would go to ->",Nook,Supermodel Pizza,"{'Se': 3.8062694328140825e-06, 'uper': 3.434606849982012e-05, 'Epic': 4.365521075355791e-06, 'Super': 0.0027699915758414143, 'N': 0.9971728703790508}",N,True
2,"You are looking for restaurants further away. If I were you, between Cafe Jules and La Pupusa Loka I would go to ->",Cafe Jules,La Pupusa Loka,"{'Pizza': 6.610865332742059e-06, 'Starbucks': 2.5565238508049607e-05, 'Cafe': 0.9998584269424112, 'Lah': 3.7102548165401625e-06, 'La': 9.108440079761164e-05}",Cafe,True
3,"You are looking for restaurants further away. If I were you, between St. Clair Shawarma and Falafel and Sushi World I would go to ->",St. Clair Shawarma and Falafel,Sushi World,"{'Se': 7.896002754339576e-07, 'Lah': 7.236362412740618e-07, 'S': 0.9995875247313232, 'St': 0.00039015557036796195, 'Fal': 1.877320445076103e-05}",S,False
4,"You are looking for restaurants further away. If I were you, between Warung Indonesia D'Eglinton and New Bilan Restaurant I would go to ->",New Bilan Restaurant,Warung Indonesia D'Eglinton,"{'Se': 6.8502048570406375e-06, 'ar': 9.56152810552921e-06, 'War': 0.005857796910038222, 'Mong': 1.335344705607496e-05, 'New': 0.9940346646900426}",New,True
5,"You are looking for restaurants further away. If I were you, between Breakfast Room and Cafe Jules I would go to ->",Cafe Jules,Breakfast Room,"{'Pizza': 1.7873578446771862e-05, 'Starbucks': 2.9283334270378857e-05, 'Cafe': 0.9998999103153068, '808': 2.3397976820522242e-05, 'Hero': 1.3004423358907389e-05}",Cafe,True
6,"You are looking for restaurants further away. If I were you, between Green Grotto and 9 Restaurant I would go to ->",9 Restaurant,Green Grotto,"{'reen': 0.0028483759193188895, 'Green': 0.9931051294470686, 'GREEN': 8.13040278164454e-05, '8': 0.00019962558917990312, '9': 0.003651858729675315}",Green,False
7,"You are looking for restaurants further away. If I were you, between Carole's Cheesecake Cafe and Just Soups Take Out & Catering I would go to ->",Carole's Cheesecake Cafe,Just Soups Take Out & Catering,"{'car': 3.187865163338267e-05, 'Car': 0.9997926220957708, 'the': 1.9456652802175565e-05, 'The': 1.6684440156913828e-05, 'ar': 7.276488995022339e-05}",Car,True
8,"You are looking for restaurants further away. If I were you, between El Fogón and To-ne Sushi I would go to ->",To-ne Sushi,El Fogón,"{'Se': 4.7994458578599215e-05, 'To': 0.9995688093894031, 'o': 3.1114923455423506e-05, 'El': 0.00031350006203892855, 'TO': 1.7127640430136112e-05}",To,True
9,"You are looking for restaurants further away. If I were you, between Green Grotto and Edible Arrangements I would go to ->",Edible Arrangements,Green Grotto,"{'reen': 0.00022367174611845304, 'Ed': 0.9704636732859547, 'Red': 0.0007187909453728711, 'Green': 0.02581220595240897, 'd': 0.0025569595554149494}",Ed,True
10,"You are looking for restaurants further away. If I were you, between Daily Press Juicery and FreshCo I would go to ->",FreshCo,Daily Press Juicery,"{'Living': 3.737311359132917e-05, 'Fresh': 0.9940328182723678, 'resh': 8.599830252387856e-05, 'Loaded': 5.035165849587935e-05, 'Daily': 0.005630058196656714}",Fresh,True
11,"You are looking for restaurants further away. If I were you, between Solero Mediterranean Bakery and Eggspectation I would go to ->",Eggspectation,Solero Mediterranean Bakery,"{'Egg': 0.9866503762755284, 'ol': 0.0005555105262051189, 'Eggs': 0.00021100494262490097, 'Sol': 0.007392977617040118, 'egg': 0.004722896511079731}",Egg,True
12,"You are looking for restaurants further away. If I were you, between Smoke's Weinerie and McDonald's I would go to ->",Smoke's Weinerie,McDonald's,"{'McDonald': 0.9583565946836495, 'Starbucks': 0.0003339303899606862, 'Smoke': 0.037282452700741445, 'Hue': 0.00033623050715999995, 'Weiner': 0.0007408826590988547}",McDonald,False
13,"You are looking for restaurants further away. If I were you, between Verona Restaurant and St. Louis Bar & Grill I would go to ->",Verona Restaurant,St. Louis Bar & Grill,"{'Se': 6.391439762558822e-06, 'er': 4.636897767124292e-06, 'Ver': 0.9969855326582058, 'St': 0.0029919153840552827, 'Ast': 3.9308848686890305e-06}",Ver,True
