,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"Between Mirage Grill & Lounge and Kairali - Taste of Kerala, the nearest restaurant is ->",Kairali - Taste of Kerala,Mirage Grill & Lounge,"{'Taste': 1.7566885971692e-06, 'T': 3.081944259638199e-07, 'Mirage': 0.012789108099875235, '': 2.426790392022401e-06, 'K': 0.9872058924475622}",K,True
1,"Between Nutella Cafe by Pusateri's and Thai 4 You Restaurant, the nearest restaurant is ->",Thai 4 You Restaurant,Nutella Cafe by Pusateri's,"{'Nut': 0.03749948797871203, 'Thai': 0.9493360627829728, 'P': 0.012255633134189613, 'ut': 0.0005544796785982814, 'Th': 0.00030963790239048507}",Thai,True
2,"Between Fit For Life and Freshii, the nearest restaurant is ->",Fit For Life,Freshii,"{'Fresh': 0.9889577398048909, 'Fit': 0.010954691138368772, 'it': 5.096400289705574e-05, 'resh': 2.827365798617704e-05, 'F': 1.7187384423586755e-06}",Fresh,False
3,"Between Milo's Pita and Druxy's Famous Deli, the nearest restaurant is ->",Milo's Pita,Druxy's Famous Deli,"{'Dru': 0.6993429832865852, 'Milo': 0.30029816937463333, 'dru': 0.00031916989842987347, 'Yiannopoulos': 1.1780051593460008e-05, 'ilo': 4.613734233007851e-06}",Dru,False
4,"Between Bagel Nash and Kibo Sushi House, the nearest restaurant is ->",Kibo Sushi House,Bagel Nash,"{'Bag': 0.29162215627366345, 'ag': 1.6505978538711832e-06, 'B': 2.3569977066503115e-07, '': 5.352424581004954e-07, 'K': 0.7083745994086343}",K,True
5,"Between Lahore Grill & Fast Food and LCBO, the nearest restaurant is ->",Lahore Grill & Fast Food,LCBO,"{'Le': 1.738287878551236e-07, 'LC': 0.01587161476646878, 'Lah': 0.984086957885093, 'L': 4.107660142367933e-06, 'C': 3.695735047658337e-05}",Lah,True
6,"Between It's All Grk and Edible Arrangements, the nearest restaurant is ->",It's All Grk,Edible Arrangements,"{'If': 2.608395978980566e-05, 'Epic': 1.593669892242294e-05, 'Ed': 0.9636956885362061, 'It': 0.03426795219207282, 'd': 0.001934058566180045}",Ed,False
7,"Between Breakfast Room and Domino's Pizza, the nearest restaurant is ->",Breakfast Room,Domino's Pizza,"{'Domin': 4.567776564533713e-06, 'Dim': 1.989579808573582e-05, 'Pizza': 0.0005525700750197554, 'om': 0.0015191155324981317, 'Dom': 0.9978889060000956}",Dom,False
8,"Between La Pupusa Loka and Pizzeria Via Mercanti, the nearest restaurant is ->",La Pupusa Loka,Pizzeria Via Mercanti,"{'a': 2.2194170203774186e-06, 'Pizza': 3.1878208299867293e-06, 'P': 0.9998232594004604, 'L': 4.3236659890093325e-07, 'La': 0.00017030357127879137}",P,False
9,"Between Sheriff Broaster Chicken and LCBO, the nearest restaurant is ->",Sheriff Broaster Chicken,LCBO,"{'Sheriff': 0.0781143656398995, 'LC': 0.9200054224399067, 'her': 7.719221098502829e-05, 'L': 0.00025796568132771026, 'C': 0.0014765361108776845}",LC,False
10,"Between JJ Bean and Nutella Cafe by Pusateri's, the nearest restaurant is ->",JJ Bean,Nutella Cafe by Pusateri's,"{'Nut': 0.7137179447883428, 'J': 9.212418999033208e-05, 'P': 0.25012654729760553, 'JJ': 0.028397692134122333, 'ut': 0.0074729189485355065}",Nut,False
11,"Between Galata Cafe and Supermodel Pizza, the nearest restaurant is ->",Supermodel Pizza,Galata Cafe,"{'uper': 0.007401775315834671, 'al': 0.007360885801636732, 'Super': 0.4513722012058627, 'Gal': 0.5335472745906438, 'gal': 5.745859250081734e-05}",Gal,False
12,"Between Assembly Chef's Hall and Oxygen Restaurant & Lounge, the nearest restaurant is ->",Oxygen Restaurant & Lounge,Assembly Chef's Hall,"{'Assembly': 0.8374456943101793, 'oxy': 7.84555763288785e-05, 'xy': 0.00011201116546346283, 'Oxy': 0.1618833604976677, 'ssembly': 0.00042522050002246833}",Assembly,False
13,"Between To-ne Sushi and Mamma's Pizza, the nearest restaurant is ->",Mamma's Pizza,To-ne Sushi,"{'Between': 4.344955273898932e-05, 'To': 0.1963166425679047, 'o': 8.596262063283563e-05, 'Mam': 0.8034877658451118, 'T': 2.9097479577353005e-05}",Mam,True
14,"Between Assembly Chef's Hall and Tik Talk Cafe, the nearest restaurant is ->",Tik Talk Cafe,Assembly Chef's Hall,"{'Assembly': 0.641671588864578, 'assembly': 5.659884382974947e-05, 'ssembly': 0.0020021763801436583, 'Tik': 0.3561039843177916}",Assembly,False
15,"Between Green Grotto and 9 Restaurant, the nearest restaurant is ->",Green Grotto,9 Restaurant,"{'reen': 0.000974654021192092, 'Green': 0.6225355772920612, '7': 0.00019743621259362394, '8': 0.00013160862522465595, '9': 0.37559865972939105}",Green,True
16,"Between Delicious Paradise Kitchen and Mt Everest Restaurant, the nearest restaurant is ->",Delicious Paradise Kitchen,Mt Everest Restaurant,"{'delicious': 4.980097479143679e-05, 'Epic': 2.1401747080351708e-05, 'Mt': 0.2430906159522847, 'Delicious': 0.756336209576452, 'Everest': 0.00037387710904011835}",Delicious,True
17,"Between Smoke's Weinerie and Kim PO Vietnamese, the nearest restaurant is ->",Kim PO Vietnamese,Smoke's Weinerie,"{'No': 0.00017258805292325703, 'Smoke': 0.9726666448473372, 'im': 0.001264444479368618, 'Loaded': 0.0002130079646991909, 'Kim': 0.024827687924695516}",Smoke,False
18,"Between Chick Fiesta and Domino's Pizza, the nearest restaurant is ->",Chick Fiesta,Domino's Pizza,"{'Chicken': 2.8637314148516256e-05, 'Pizza': 0.00020411520359734053, 'om': 0.003181830878224265, 'Chick': 0.15332612348846766, 'Dom': 0.8431505572093043}",Dom,False
19,"Between Amaya Express and z-teca Gourmet Burritos, the nearest restaurant is ->",Amaya Express,z-teca Gourmet Burritos,"{'Z': 0.00885417039396713, 'Am': 0.015059899950884803, 'z': 0.9759677686876008, 'm': 0.00010379559764809058, '': 6.618319977875564e-06}",z,False
20,"Between Tian An Cuisine and Galata Cafe, the nearest restaurant is ->",Tian An Cuisine,Galata Cafe,"{'Gor': 1.0900378985736413e-05, 'Tian': 0.4372009455246107, 'al': 0.007668896087283315, 'T': 1.7044329332916455e-05, 'Gal': 0.5550306175503193}",Gal,False
21,"Between Dangerous Dan's Diner and Falafel House, the nearest restaurant is ->",Dangerous Dan's Diner,Falafel House,"{'Danger': 7.398065580261249e-06, 'Dangerous': 0.028618031150641095, 'al': 1.1198922384073247e-05, 'Fal': 0.9705728100031491}",Fal,False
22,"Between Smoke's Weinerie and Tim Hortons, the nearest restaurant is ->",Tim Hortons,Smoke's Weinerie,"{'im': 0.00897841424210808, 'Starbucks': 2.1333712286516906e-05, 'Smoke': 0.03390738641438521, 'Hue': 1.2616084632241291e-05, 'Tim': 0.9570101227489647}",Tim,True
23,"Between Harvey's and Cantine Bar & Grill, the nearest restaurant is ->",Cantine Bar & Grill,Harvey's,"{'No': 0.0002913060864854607, 'Harvey': 0.5195011784573998, 'Cant': 0.4775719737755693, 'C': 0.0004969406278848284, 'Ast': 0.0003545549205550131}",Harvey,False
24,"Between Cafe Jules and Warung Indonesia D'Eglinton, the nearest restaurant is ->",Warung Indonesia D'Eglinton,Cafe Jules,"{'ar': 8.832822018621047e-06, 'War': 0.0007871525428950448, 'Starbucks': 2.5676409471500677e-06, 'Cafe': 0.9991987838452127, 'Café': 3.496668475206858e-07}",Cafe,False
25,"Between Solero Mediterranean Bakery and Pizzeria Via Mercanti, the nearest restaurant is ->",Solero Mediterranean Bakery,Pizzeria Via Mercanti,"{'Pizza': 1.0896412983127784e-06, 'Via': 1.760878017025834e-06, 'P': 0.999457586459441, 'ol': 6.9833347318453995e-06, 'Sol': 0.0005317628173947523}",P,False
26,"Between Domino's Pizza and Marcello’s pizzeria, the nearest restaurant is ->",Marcello’s pizzeria,Domino's Pizza,"{'Domin': 1.6538195061308516e-05, 'Mar': 0.14207663270671742, 'om': 0.0009589793654965181, 'ar': 0.00010982207519079618, 'Dom': 0.8567794454848328}",Dom,False
27,"Between Hapa Toronto and Viccino Pizzeria, the nearest restaurant is ->",Hapa Toronto,Viccino Pizzeria,"{'vic': 1.738842319136866e-06, 'Vic': 0.011152986158798067, 'ic': 1.5868383189950038e-06, 'H': 0.9888397221582288, '': 2.185377446372644e-06}",H,True
28,"Between Bagel Nash and Tortería San Cosme, the nearest restaurant is ->",Tortería San Cosme,Bagel Nash,"{'or': 0.0002363700435012004, 'Bag': 0.9667650374247303, 'ag': 3.9425016760169244e-05, 'T': 0.008192545692905688, 'Tor': 0.024669865510402893}",Bag,False
29,"Between Cantine Bar & Grill and Ciao Europa wine bar, the nearest restaurant is ->",Cantine Bar & Grill,Ciao Europa wine bar,"{'Cant': 0.00011080540536038639, 'cant': 9.192912777825414e-09, 'C': 0.9998887049387549, '': 4.244290427733641e-07, 'B': 7.62991600675215e-09}",C,False
30,"Between Chipotle Mexican Grill and Fitness Avenue, the nearest restaurant is ->",Chipotle Mexican Grill,Fitness Avenue,"{'Chip': 0.7657039516830415, 'Fitness': 0.23042844467266993, 'hip': 0.003616816716829924, 'Chips': 2.701889829363957e-05}",Chip,True
31,"Between Scaddabush Italian Kitchen & Bar and To-ne Sushi, the nearest restaurant is ->",Scaddabush Italian Kitchen & Bar,To-ne Sushi,"{'Sc': 0.21021663179530758, 'To': 0.7893283223820916, 'o': 0.0001040156696979413, 'T': 0.00011018596816266698, 'c': 0.00021914104376346262}",To,False
32,"Between Lebanese Bakery and Freshii, the nearest restaurant is ->",Lebanese Bakery,Freshii,"{'Lebanon': 3.048932303695106e-05, 'Fresh': 0.9923249681320315, 'Lebanese': 0.007480976106411429, 'Lah': 1.0993097303514079e-05, 'resh': 0.00011208343596991962}",Fresh,False
33,"Between Grappa Ristorante and Dinah's Cupboard, the nearest restaurant is ->",Dinah's Cupboard,Grappa Ristorante,"{'Dim': 0.0001452449399023765, 'Din': 0.9670622802179023, 'in': 1.979460761564437e-05, 'ra': 0.00011719269641984254, 'Gra': 0.03260370326419292}",Din,True
34,"Between Sushi World and Galata Cafe, the nearest restaurant is ->",Sushi World,Galata Cafe,"{'al': 1.4372397947692579e-05, 'S': 0.99932919593971, 'Gal': 0.0006560693881467348, 'gal': 1.0308829323940042e-07}",S,True
35,"Between Marcello’s pizzeria and Tik Talk Cafe, the nearest restaurant is ->",Tik Talk Cafe,Marcello’s pizzeria,"{'Nik': 0.00010446092290359338, 'Mar': 0.06643623921955107, 'T': 0.00013791996566466725, 'Tik': 0.932197469120983, 'ar': 0.0007931914028045308}",Tik,True
36,"Between Bonne Journee and Watson's, the nearest restaurant is ->",Watson's,Bonne Journee,"{'Le': 9.967456787959579e-05, 'Watson': 0.7423584768807892, 'on': 0.0023124955798401407, 'B': 5.7142866280663864e-05, 'Bon': 0.2547820513185983}",Watson,True
37,"Between Queen Slice and Kairali - Taste of Kerala, the nearest restaurant is ->",Kairali - Taste of Kerala,Queen Slice,"{'Q': 4.573402534521224e-05, 'King': 0.00013734068049003713, 'Taste': 0.0013084029599967273, 'K': 0.9812777961501027, 'Queen': 0.017210192215410446}",K,True
38,"Between Harry's Char Broil & Dining Lounge and Edible Arrangements, the nearest restaurant is ->",Harry's Char Broil & Dining Lounge,Edible Arrangements,"{'Ed': 0.8594192917194097, 'arry': 0.0007686922989015589, 'H': 3.6732490052486093e-06, 'Harry': 0.13895174005306923, 'd': 0.0008187367126261983}",Ed,False
39,"Between Freshii and Anatolia Restaurant, the nearest restaurant is ->",Anatolia Restaurant,Freshii,"{'anat': 3.2009497350165873e-06, 'Fresh': 0.9926423629168357, 'Anat': 0.007309680598139638, 'resh': 1.5466581296999529e-06}",Fresh,False
40,"Between Goldstone Noodle Restaurant and Queen Pita, the nearest restaurant is ->",Goldstone Noodle Restaurant,Queen Pita,"{'King': 0.0037834034154004825, 'ueen': 0.0002203527250139677, 'Gold': 0.0008561910649604071, 'Queen': 0.9947814557607377, 'Golden': 0.0003091858517185175}",Queen,False
41,"Between Mamma's Pizza and Phil's Original BBQ, the nearest restaurant is ->",Mamma's Pizza,Phil's Original BBQ,"{'Ph': 0.0001908409880416135, 'hil': 0.0006388908065225791, 'Mam': 0.7180460036862603, 'Mamm': 3.5548773358070357e-06, 'Phil': 0.28110449793666464}",Mam,True
42,"Between Topham Corner and Anatolia Restaurant, the nearest restaurant is ->",Anatolia Restaurant,Topham Corner,"{'anat': 6.088322291451527e-06, 'n': 2.331264096058414e-07, 'Anat': 0.04223318890922811, 'T': 0.9577586939206295, '': 3.8895896006960996e-07}",T,False
43,"Between Phil's Original BBQ and Green Grotto, the nearest restaurant is ->",Green Grotto,Phil's Original BBQ,"{'reen': 0.0005384898016431488, 'Ph': 0.0006702572259024603, 'hil': 0.0006353039577355198, 'Green': 0.6921334743189509, 'Phil': 0.3059635505421323}",Green,True
44,"Between Basil Express Restaurant and Assembly Chef's Hall, the nearest restaurant is ->",Basil Express Restaurant,Assembly Chef's Hall,"{'Assembly': 0.9743594122391729, 'Basil': 0.024650970698975445, 'basil': 0.00012956394693205677, 'ssembly': 0.0008165467423325232}",Assembly,False
45,"Between Just Soups Take Out & Catering and Nutella Cafe by Pusateri's, the nearest restaurant is ->",Just Soups Take Out & Catering,Nutella Cafe by Pusateri's,"{'Nut': 0.8752861390722991, 'ut': 0.0033179017462304596, 'Just': 0.00041952644278127967, 'P': 0.12078127666371294}",Nut,False
46,"Between Watson's and Big Al's Diner, the nearest restaurant is ->",Watson's,Big Al's Diner,"{'ig': 2.7210574087075806e-06, 'No': 3.283765068968623e-07, 'Watson': 0.011765038316347466, 'Big': 0.988230739991061, 'Bulk': 9.895288590872432e-08}",Big,False
47,"Between Freshii and Harry's Char Broil & Dining Lounge, the nearest restaurant is ->",Harry's Char Broil & Dining Lounge,Freshii,"{'arry': 0.0002698603378545777, 'Fresh': 0.9754617308311317, 'resh': 2.010258976827908e-06, 'Harry': 0.024180407044600997}",Fresh,False
48,"Between Top Sushi and Dinah's Cupboard, the nearest restaurant is ->",Dinah's Cupboard,Top Sushi,"{'Dim': 0.00021049008670264279, 'Din': 0.9534117404414469, 'in': 3.862055153476426e-05, 'Top': 0.04539923156314483, 'op': 0.0008525392575115023}",Din,True
49,"Between Viccino Pizzeria and Goldstone Noodle Restaurant, the nearest restaurant is ->",Goldstone Noodle Restaurant,Viccino Pizzeria,"{'old': 0.004500980576747617, 'Victory': 9.896621784025996e-05, 'Vic': 0.012568247315899509, 'Gold': 0.9817731730331862, 'Golden': 0.0008782602464429767}",Gold,True
50,"Between Smoke's Weinerie and Tian An Cuisine, the nearest restaurant is ->",Tian An Cuisine,Smoke's Weinerie,"{'Coc': 3.460539372652565e-05, 'Tian': 0.9198230264476527, 'Smoke': 0.07965229734829787, 'T': 0.0002028513729566984, 'Chinese': 6.700388199686917e-05}",Tian,True
51,"Between Evoo Ristorante and Freshii, the nearest restaurant is ->",Evoo Ristorante,Freshii,"{'v': 0.0001240429104754657, 'Fresh': 0.978586169668325, 'resh': 3.83914031398922e-05, 'Loaded': 4.56685396685318e-06, 'Ev': 0.021232339744279186}",Fresh,False
52,"Between Edible Arrangements and Watson's, the nearest restaurant is ->",Watson's,Edible Arrangements,"{'Watson': 0.9900389125696878, 'Ed': 0.00991616227477575, 'Sn': 1.0495238214915114e-06, 'Ken': 1.8045045344680064e-06, 'd': 2.6359363369665814e-05}",Watson,True
53,"Between Dinah's Cupboard and Druxy's Famous Deli, the nearest restaurant is ->",Dinah's Cupboard,Druxy's Famous Deli,"{'Dim': 0.00016686282337690544, 'Dru': 0.8494076625594219, 'Din': 0.1503185003966598, '': 1.2589656422430093e-05, 'dru': 6.291663259750534e-05}",Dru,False
54,"Between McDonald's and Queen Pita, the nearest restaurant is ->",McDonald's,Queen Pita,"{'Q': 1.5346931595063836e-05, 'McDonald': 0.02571084992762681, 'King': 0.002023424309663103, 'ueen': 0.0005692100702323696, 'Queen': 0.9716215424122794}",Queen,False
55,"Between Juice & Java Cafe and Roncy's Bean, the nearest restaurant is ->",Juice & Java Cafe,Roncy's Bean,"{'on': 0.001283250970809613, 'Starbucks': 8.449121445104954e-05, 'Juice': 0.8604609370526027, 'Sauce': 0.0001875357620138633, 'Ron': 0.13750251103081076}",Juice,True
56,"Between Fitness Avenue and Tian An Cuisine, the nearest restaurant is ->",Tian An Cuisine,Fitness Avenue,"{'Athlet': 9.88600840394844e-05, 'Tian': 0.9320885668523156, 'T': 7.868130330120211e-05, 'Fitness': 0.06765241679648425, 'Chinese': 1.7416718146707724e-05}",Tian,True
57,"Between Eggspectation and Sweet Jesus, the nearest restaurant is ->",Sweet Jesus,Eggspectation,"{'Egg': 1.2333899865532063e-05, 'Sweet': 0.9999871717882822, 'Epic': 6.368390341135615e-08, 'Shell': 2.2532074714296813e-08, 'weet': 2.416385070743693e-07}",Sweet,True
58,"Between Domino's Pizza and Scaddabush Italian Kitchen & Bar, the nearest restaurant is ->",Scaddabush Italian Kitchen & Bar,Domino's Pizza,"{'Dim': 6.410860241499681e-05, 'Sc': 0.8048583820170654, 'om': 0.00013181607213094018, 'c': 0.0005071539254283436, 'Dom': 0.19432079560371565}",Sc,True
59,"Between Aris Place and Eggspectation, the nearest restaurant is ->",Aris Place,Eggspectation,"{'Egg': 0.9626577847960358, 'Epic': 4.0579319218043416e-05, 'r': 0.00016681869399649005, 'egg': 5.4474764512361296e-05, 'Ar': 0.036908821185038514}",Egg,False
60,"Between Bonne Journee and Tik Talk Cafe, the nearest restaurant is ->",Tik Talk Cafe,Bonne Journee,"{'on': 0.004085074554667981, 'T': 0.0002502653006949139, 'B': 0.00012035269511620729, 'Tik': 0.7176616647526002, 'Bon': 0.27717494548625793}",Tik,True
61,"Between Goldstone Noodle Restaurant and Assembly Chef's Hall, the nearest restaurant is ->",Goldstone Noodle Restaurant,Assembly Chef's Hall,"{'Assembly': 0.9950356115116876, 'Gold': 0.0036262562463249357, 'ssembly': 0.001100542983065421, 'Golden': 3.84284687251907e-05}",Assembly,False
