,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"I'm looking for restaurants further away. Between JJ Bean and Sushi Shop, I should go to ->",JJ Bean,Sushi Shop,"{'No': 1.6979487925752686e-10, 'Gor': 1.4413006425800183e-10, 'Ich': 1.432459547249215e-10, 'T': 1.3636281840744644e-10, 'S': 1.0}",S,False
1,"I'm looking for restaurants further away. Between Carole's Cheesecake Cafe and Anatolia Restaurant, I should go to ->",Carole's Cheesecake Cafe,Anatolia Restaurant,"{'Car': 0.5983235965713988, 'anat': 0.0007663627012218116, 'n': 3.807262644737996e-05, 'Anat': 0.3999714257703189, 'ar': 0.0007499980135780693}",Car,True
2,"I'm looking for restaurants further away. Between Harry's Char Broil & Dining Lounge and EJ Sushi, I should go to ->",EJ Sushi,Harry's Char Broil & Dining Lounge,"{'Epic': 0.00020806916697631596, 'S': 0.00018556914426596445, '': 0.00035617905146415166, 'E': 0.9976640168650724, 'Harry': 0.0009231064496928483}",E,True
3,"I'm looking for restaurants further away. Between Juice & Java Cafe and Hawthorne Food and Drink, I should go to ->",Hawthorne Food and Drink,Juice & Java Cafe,"{'u': 0.00017148770240887196, 'aw': 0.00012112445345535688, 'Juice': 0.9939065140500738, 'Sauce': 0.00014235693891171108, 'Hawth': 0.005528354867622495}",Juice,False
4,"I'm looking for restaurants further away. Between Kairali - Taste of Kerala and St. Clair Shawarma and Falafel, I should go to ->",St. Clair Shawarma and Falafel,Kairali - Taste of Kerala,"{'t': 5.5063251843257794e-05, 'Gor': 6.1333467163882535e-06, 'Taste': 2.165225395843699e-05, 'K': 0.9896137514820031, 'St': 0.010268191150592479}",K,False
5,"I'm looking for restaurants further away. Between Juice & Java Cafe and Eastern legend, I should go to ->",Eastern legend,Juice & Java Cafe,"{'juice': 0.00011439719483411796, 'u': 9.263143528502664e-05, 'Juice': 0.9285167170403241, 'astern': 0.00016728828104069262, 'Eastern': 0.07106497354898385}",Juice,False
6,"I'm looking for restaurants further away. Between Banjara Indian Cuisine and Kim PO Vietnamese, I should go to ->",Banjara Indian Cuisine,Kim PO Vietnamese,"{'Ban': 0.9673924897094669, 'Gor': 0.0001265938028606631, 'im': 0.00022680657414518056, 'an': 0.02824376934145893, 'Kim': 0.0038367470261710247}",Ban,True
7,"I'm looking for restaurants further away. Between Mirage Grill & Lounge and Branca, I should go to ->",Mirage Grill & Lounge,Branca,"{'Brussels': 0.0019865961145777837, 'Br': 0.043632290279377955, 'ir': 0.0004896545575842419, 'Mirage': 0.9490191418762752, 'r': 0.004420107331688139}",Mirage,True
8,"I'm looking for restaurants further away. Between Helena's Magic Kitchen and La Cocina De Dona Luz, I should go to ->",Helena's Magic Kitchen,La Cocina De Dona Luz,"{'Le': 0.0013683098320624, 'a': 0.013829042074791187, 'Lah': 0.031898404057127176, 'Helena': 0.19779601630727564, 'La': 0.7508753948190477}",La,False
9,"I'm looking for restaurants further away. Between Freshii and Popeyes Louisiana Kitchen, I should go to ->",Freshii,Popeyes Louisiana Kitchen,"{'Dim': 7.681154312301364e-09, 'Epic': 9.309605754643822e-08, 'op': 6.364337558584466e-07, 'Fresh': 2.0732483965680254e-07, 'Pop': 0.99999909445401}",Pop,False
10,"I'm looking for restaurants further away. Between Breakfast Room and Shawarma Twist, I should go to ->",Shawarma Twist,Breakfast Room,"{'Shaw': 0.8968459910779031, 'Lah': 0.00016725767008624997, 'Breakfast': 0.004458599837585668, 'haw': 0.09723087246431672, 'HA': 0.000285150057133152}",Shaw,True
11,"I'm looking for restaurants further away. Between Mamma's Pizza and Mt Everest Restaurant, I should go to ->",Mt Everest Restaurant,Mamma's Pizza,"{'Mt': 0.9916726123910866, 'Mam': 0.006738306815062217, 'mt': 0.0005678142030844805, 'Mount': 0.0001271341156463926, 'Mountain': 0.0003431050120756738}",Mt,True
12,"I'm looking for restaurants further away. Between Delicious Paradise Kitchen and Buk Chang Dong Soon Tofu, I should go to ->",Buk Chang Dong Soon Tofu,Delicious Paradise Kitchen,"{'Buk': 0.08427731067199783, 'Delicious': 0.9018991971384244, 'Wonderful': 0.0009962888822641158, 'Loaded': 0.010253860604181424, 'Darling': 0.0005922261416451269}",Delicious,False
