,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"I'm looking for an expensive restaurant. Between The Duke of Devon and Mamma's Pizza, I should go to ->",The Duke of Devon,Mamma's Pizza,"{'the': 1.6661919346012957e-08, 'THE': 3.1685653990187774e-10, 'Conv': 1.88589031102188e-11, 'The': 1.0, 'he': 1.3160999027326147e-08}",The,True
1,"I'm looking for an expensive restaurant. Between Mövenpick Café and Mamma's Pizza, I should go to ->",Mövenpick Café,Mamma's Pizza,"{'Mam': 0.9378842297823131, 'M': 0.06197271942770981, 'Mamm': 1.4390073821738999e-06, 'Mama': 8.150185200304436e-07, '': 0.00013673579469141372}",Mam,False
2,"I'm looking for an expensive restaurant. Between Paradise Farms Prime Beef Bistro and Thompson Rooftop, I should go to ->",Thompson Rooftop,Paradise Farms Prime Beef Bistro,"{'Thompson': 0.9974509279159152, 'Paradise': 5.431815720971416e-05, 'Thomson': 1.3687972916599335e-05, 'hompson': 0.002475817832921264, 'Th': 2.8432707384052213e-06}",Thompson,True
3,"I'm looking for an expensive restaurant. Between Piper's Pub And Grill and Hapa Toronto, I should go to ->",Hapa Toronto,Piper's Pub And Grill,"{'Fl': 2.6478475322570236e-06, 'Shell': 8.711923093709911e-06, 'Piper': 0.9837343361199093, 'P': 1.4984405964351478e-05, 'H': 0.01623096567243224}",Piper,False
4,"I'm looking for an expensive restaurant. Between Kim PO Vietnamese and Thompson Rooftop, I should go to ->",Thompson Rooftop,Kim PO Vietnamese,"{'Thompson': 0.9974462185622215, 'Shell': 1.5320911362521466e-06, 'Thomson': 3.233518828937818e-05, 'hompson': 0.0022719749584339866, 'Kim': 0.0002439505541824367}",Thompson,True
5,"I'm looking for an expensive restaurant. Between Nutella Cafe by Pusateri's and Tortería San Cosme, I should go to ->",Nutella Cafe by Pusateri's,Tortería San Cosme,"{'Nut': 0.001378224227647485, 'or': 0.00013917088380641595, 'Gor': 0.0002567820210723207, 'Conv': 8.056406053159757e-06, 'Tor': 0.998201533382742}",Tor,False
6,"I'm looking for an expensive restaurant. Between Modo Mio Italian Bistro and Hapa Toronto, I should go to ->",Hapa Toronto,Modo Mio Italian Bistro,"{'Fl': 3.539903493214391e-05, 'Mod': 0.7938475251436304, 'H': 0.20583485633028797, 'Mods': 1.2355367177816283e-05, 'od': 0.00021765659271093891}",Mod,False
7,"I'm looking for an expensive restaurant. Between Anatolia Restaurant and Verona Restaurant, I should go to ->",Verona Restaurant,Anatolia Restaurant,"{'er': 0.00019486608088962448, 'Anat': 0.8647273275595355, 'Conv': 0.0009542334594972827, 'Ver': 0.13383936055463713, 'Ast': 0.00010901282740985178}",Anat,False
8,"I'm looking for an expensive restaurant. Between The Duke of Devon and Shawarma Twist, I should go to ->",The Duke of Devon,Shawarma Twist,"{'Shaw': 1.6779883260491343e-07, 'the': 2.2243856028869484e-08, 'THE': 4.3954192977405125e-10, 'The': 0.9999999317236823, 'he': 2.1892844252027112e-08}",The,True
9,"I'm looking for an expensive restaurant. Between Mysteriously Yours Dinner Theatre and To-ne Sushi, I should go to ->",Mysteriously Yours Dinner Theatre,To-ne Sushi,"{'Myster': 0.004723741985222894, 'To': 0.9952313542671408, 'o': 3.3965576571671806e-05, 'Conv': 7.090696395708027e-06, 'myster': 4.335286295999899e-07}",To,False
