,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"I don't like restaurants further away. Between Basil Express Restaurant and Bagel Nash, I should go to -> Basil Express Restaurant. I don't like restaurants further away. Between Pho 88 and Domino's Pizza, I should go to -> Pho 88. I don't like restaurants further away. Between Smoke's Weinerie and Mysteriously Yours Dinner Theatre, I should go to -> Mysteriously Yours Dinner Theatre. I don't like restaurants further away. Between The Empire and Top Sushi, I should go to -> The Empire. I don't like restaurants further away. Between Popeyes Louisiana Kitchen and To-ne Sushi, I should go to -> Popeyes Louisiana Kitchen. I don't like restaurants further away. Between Tian An Cuisine and Roncy's Bean, I should go to -> Tian An Cuisine. I don't like restaurants further away. Between Scaddabush Italian Kitchen & Bar and Smoke's Weinerie, I should go to -> Scaddabush Italian Kitchen & Bar. I don't like restaurants further away. Between Farmacia Health Bar and Mirage Grill & Lounge, I should go to -> Farmacia Health Bar. I don't like restaurants further away. Between Queen Pita and La Cocina De Dona Luz, I should go to ->",La Cocina De Dona Luz,Queen Pita,"{'a': 0.0010152212600984798, '': 0.0016765838137802165, 'ueen': 0.006033343163924759, 'La': 0.32074306401225394, 'Queen': 0.6681761383756082}",Queen,False
1,"I don't like restaurants further away. Between Queen Pita and La Cocina De Dona Luz, I should go to -> La Cocina De Dona Luz. I don't like restaurants further away. Between Pho 88 and Domino's Pizza, I should go to -> Pho 88. I don't like restaurants further away. Between Smoke's Weinerie and Mysteriously Yours Dinner Theatre, I should go to -> Mysteriously Yours Dinner Theatre. I don't like restaurants further away. Between Top Sushi and The Empire, I should go to -> The Empire. I don't like restaurants further away. Between Popeyes Louisiana Kitchen and To-ne Sushi, I should go to -> Popeyes Louisiana Kitchen. I don't like restaurants further away. Between Tian An Cuisine and Roncy's Bean, I should go to -> Tian An Cuisine. I don't like restaurants further away. Between Scaddabush Italian Kitchen & Bar and Smoke's Weinerie, I should go to -> Scaddabush Italian Kitchen & Bar. I don't like restaurants further away. Between Mirage Grill & Lounge and Farmacia Health Bar, I should go to -> Farmacia Health Bar. I don't like restaurants further away. Between Basil Express Restaurant and Bagel Nash, I should go to ->",Basil Express Restaurant,Bagel Nash,"{'as': 0.0013678947498305097, '': 0.003238967735811044, 'Bag': 0.26664566482234886, 'Basil': 0.7221589586404251, 'basil': 0.0012304676236738004}",Basil,True
2,"I don't like restaurants further away. Between La Cocina De Dona Luz and Queen Pita, I should go to -> La Cocina De Dona Luz. I don't like restaurants further away. Between Bagel Nash and Basil Express Restaurant, I should go to -> Basil Express Restaurant. I don't like restaurants further away. Between Mysteriously Yours Dinner Theatre and Smoke's Weinerie, I should go to -> Mysteriously Yours Dinner Theatre. I don't like restaurants further away. Between The Empire and Top Sushi, I should go to -> The Empire. I don't like restaurants further away. Between To-ne Sushi and Popeyes Louisiana Kitchen, I should go to -> Popeyes Louisiana Kitchen. I don't like restaurants further away. Between Roncy's Bean and Tian An Cuisine, I should go to -> Tian An Cuisine. I don't like restaurants further away. Between Scaddabush Italian Kitchen & Bar and Smoke's Weinerie, I should go to -> Scaddabush Italian Kitchen & Bar. I don't like restaurants further away. Between Farmacia Health Bar and Mirage Grill & Lounge, I should go to -> Farmacia Health Bar. I don't like restaurants further away. Between Pho 88 and Domino's Pizza, I should go to ->",Pho 88,Domino's Pizza,"{'Ph': 0.5294458423014239, '': 0.0010435433389649226, 'om': 0.0031656514980611494, 'h': 0.0016240249078730733, 'Dom': 0.45970412636384766}",Ph,True
3,"I don't like restaurants further away. Between La Cocina De Dona Luz and Queen Pita, I should go to -> La Cocina De Dona Luz. I don't like restaurants further away. Between Basil Express Restaurant and Bagel Nash, I should go to -> Basil Express Restaurant. I don't like restaurants further away. Between Domino's Pizza and Pho 88, I should go to -> Pho 88. I don't like restaurants further away. Between Top Sushi and The Empire, I should go to -> The Empire. I don't like restaurants further away. Between Popeyes Louisiana Kitchen and To-ne Sushi, I should go to -> Popeyes Louisiana Kitchen. I don't like restaurants further away. Between Tian An Cuisine and Roncy's Bean, I should go to -> Tian An Cuisine. I don't like restaurants further away. Between Mirage Grill & Lounge and Farmacia Health Bar, I should go to -> Farmacia Health Bar. I don't like restaurants further away. Between Beryl's Pepper Pot and Fit For Life, I should go to -> Fit For Life. I don't like restaurants further away. Between Smoke's Weinerie and Mysteriously Yours Dinner Theatre, I should go to ->",Mysteriously Yours Dinner Theatre,Smoke's Weinerie,"{'Myster': 0.7289757589467125, '': 0.0004979793239371597, 'Smoke': 0.2667913197873767, 'myster': 0.0012758300405400272, 'm': 0.0005696223275423561}",Myster,True
4,"I don't like restaurants further away. Between La Cocina De Dona Luz and Queen Pita, I should go to -> La Cocina De Dona Luz. I don't like restaurants further away. Between Basil Express Restaurant and Bagel Nash, I should go to -> Basil Express Restaurant. I don't like restaurants further away. Between Domino's Pizza and Pho 88, I should go to -> Pho 88. I don't like restaurants further away. Between Smoke's Weinerie and Mysteriously Yours Dinner Theatre, I should go to -> Mysteriously Yours Dinner Theatre. I don't like restaurants further away. Between To-ne Sushi and Popeyes Louisiana Kitchen, I should go to -> Popeyes Louisiana Kitchen. I don't like restaurants further away. Between Tian An Cuisine and Roncy's Bean, I should go to -> Tian An Cuisine. I don't like restaurants further away. Between Smoke's Weinerie and Scaddabush Italian Kitchen & Bar, I should go to -> Scaddabush Italian Kitchen & Bar. I don't like restaurants further away. Between Mirage Grill & Lounge and Farmacia Health Bar, I should go to -> Farmacia Health Bar. I don't like restaurants further away. Between Top Sushi and The Empire, I should go to ->",The Empire,Top Sushi,"{'': 0.0008728553577386273, 'The': 0.5378345629068403, 'he': 0.0011808560941949549, 'Top': 0.45648212789421566, 'op': 0.0013213147702928786}",The,True
5,"I don't like restaurants further away. Between Queen Pita and La Cocina De Dona Luz, I should go to -> La Cocina De Dona Luz. I don't like restaurants further away. Between Bagel Nash and Basil Express Restaurant, I should go to -> Basil Express Restaurant. I don't like restaurants further away. Between Domino's Pizza and Pho 88, I should go to -> Pho 88. I don't like restaurants further away. Between Smoke's Weinerie and Mysteriously Yours Dinner Theatre, I should go to -> Mysteriously Yours Dinner Theatre. I don't like restaurants further away. Between The Empire and Top Sushi, I should go to -> The Empire. I don't like restaurants further away. Between Tian An Cuisine and Roncy's Bean, I should go to -> Tian An Cuisine. I don't like restaurants further away. Between Scaddabush Italian Kitchen & Bar and Smoke's Weinerie, I should go to -> Scaddabush Italian Kitchen & Bar. I don't like restaurants further away. Between Mirage Grill & Lounge and Farmacia Health Bar, I should go to -> Farmacia Health Bar. I don't like restaurants further away. Between To-ne Sushi and Popeyes Louisiana Kitchen, I should go to ->",Popeyes Louisiana Kitchen,To-ne Sushi,"{'pop': 0.0013397717705641654, 'To': 0.5511861426108108, 'op': 0.0010922174406577706, '': 0.0007417561556555046, 'Pop': 0.44223416151657857}",To,False
6,"I don't like restaurants further away. Between Queen Pita and La Cocina De Dona Luz, I should go to -> La Cocina De Dona Luz. I don't like restaurants further away. Between Bagel Nash and Basil Express Restaurant, I should go to -> Basil Express Restaurant. I don't like restaurants further away. Between Pho 88 and Domino's Pizza, I should go to -> Pho 88. I don't like restaurants further away. Between Mysteriously Yours Dinner Theatre and Smoke's Weinerie, I should go to -> Mysteriously Yours Dinner Theatre. I don't like restaurants further away. Between The Empire and Top Sushi, I should go to -> The Empire. I don't like restaurants further away. Between To-ne Sushi and Popeyes Louisiana Kitchen, I should go to -> Popeyes Louisiana Kitchen. I don't like restaurants further away. Between Smoke's Weinerie and Scaddabush Italian Kitchen & Bar, I should go to -> Scaddabush Italian Kitchen & Bar. I don't like restaurants further away. Between Farmacia Health Bar and Mirage Grill & Lounge, I should go to -> Farmacia Health Bar. I don't like restaurants further away. Between Tian An Cuisine and Roncy's Bean, I should go to ->",Tian An Cuisine,Roncy's Bean,"{'': 0.0020098976069995475, 'Tian': 0.2553300900868634, 'on': 0.004939109634292199, 'Ronnie': 0.0007132703763248041, 'Ron': 0.7335558078291823}",Ron,False
7,"I don't like restaurants further away. Between Queen Pita and La Cocina De Dona Luz, I should go to -> La Cocina De Dona Luz. I don't like restaurants further away. Between Bagel Nash and Basil Express Restaurant, I should go to -> Basil Express Restaurant. I don't like restaurants further away. Between Pho 88 and Domino's Pizza, I should go to -> Pho 88. I don't like restaurants further away. Between Top Sushi and The Empire, I should go to -> The Empire. I don't like restaurants further away. Between Popeyes Louisiana Kitchen and To-ne Sushi, I should go to -> Popeyes Louisiana Kitchen. I don't like restaurants further away. Between Roncy's Bean and Tian An Cuisine, I should go to -> Tian An Cuisine. I don't like restaurants further away. Between Mirage Grill & Lounge and Farmacia Health Bar, I should go to -> Farmacia Health Bar. I don't like restaurants further away. Between Fit For Life and Beryl's Pepper Pot, I should go to -> Fit For Life. I don't like restaurants further away. Between Smoke's Weinerie and Scaddabush Italian Kitchen & Bar, I should go to ->",Scaddabush Italian Kitchen & Bar,Smoke's Weinerie,"{'Sc': 0.8983706870858406, 'Smoke': 0.09316572336407494, 'Sm': 0.003621486869655891, 'c': 0.0015281974123787757, '': 0.0009606167806120156}",Sc,True
8,"I don't like restaurants further away. Between La Cocina De Dona Luz and Queen Pita, I should go to -> La Cocina De Dona Luz. I don't like restaurants further away. Between Bagel Nash and Basil Express Restaurant, I should go to -> Basil Express Restaurant. I don't like restaurants further away. Between Domino's Pizza and Pho 88, I should go to -> Pho 88. I don't like restaurants further away. Between Mysteriously Yours Dinner Theatre and Smoke's Weinerie, I should go to -> Mysteriously Yours Dinner Theatre. I don't like restaurants further away. Between Top Sushi and The Empire, I should go to -> The Empire. I don't like restaurants further away. Between To-ne Sushi and Popeyes Louisiana Kitchen, I should go to -> Popeyes Louisiana Kitchen. I don't like restaurants further away. Between Tian An Cuisine and Roncy's Bean, I should go to -> Tian An Cuisine. I don't like restaurants further away. Between Scaddabush Italian Kitchen & Bar and Smoke's Weinerie, I should go to -> Scaddabush Italian Kitchen & Bar. I don't like restaurants further away. Between Farmacia Health Bar and Mirage Grill & Lounge, I should go to ->",Farmacia Health Bar,Mirage Grill & Lounge,"{'Farm': 0.554999314706238, 'Mirage': 0.43466202669589804, 'arm': 0.004459340026592696, '': 0.0023411313114807698, 'Mir': 0.00043452416463289113}",Farm,True
9,"I don't like restaurants further away. Between Queen Pita and La Cocina De Dona Luz, I should go to -> La Cocina De Dona Luz. I don't like restaurants further away. Between Bagel Nash and Basil Express Restaurant, I should go to -> Basil Express Restaurant. I don't like restaurants further away. Between Pho 88 and Domino's Pizza, I should go to -> Pho 88. I don't like restaurants further away. Between Smoke's Weinerie and Mysteriously Yours Dinner Theatre, I should go to -> Mysteriously Yours Dinner Theatre. I don't like restaurants further away. Between Top Sushi and The Empire, I should go to -> The Empire. I don't like restaurants further away. Between To-ne Sushi and Popeyes Louisiana Kitchen, I should go to -> Popeyes Louisiana Kitchen. I don't like restaurants further away. Between Roncy's Bean and Tian An Cuisine, I should go to -> Tian An Cuisine. I don't like restaurants further away. Between Smoke's Weinerie and Scaddabush Italian Kitchen & Bar, I should go to -> Scaddabush Italian Kitchen & Bar. I don't like restaurants further away. Between Beryl's Pepper Pot and Fit For Life, I should go to ->",Fit For Life,Beryl's Pepper Pot,"{'': 0.0018303922332243846, 'Fit': 0.7640187104482379, 'it': 0.003952911037422047, 'B': 0.22765344145689895, 'fit': 0.0005085378045540975}",Fit,True
