,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"You don't like hot weather. Between Abéché and Córdoba, you should visit ->",Córdoba,Abéché,"{'Cord': 0.00023812971779907223, 'Ab': 0.0033428116992755743, 'C': 0.9960158767624893, 'cold': 0.00019521129928094764, 'Com': 3.130939016935776e-05}",C,True
1,"You don't like hot weather. Between Wau and Fairbanks, you should visit ->",Fairbanks,Wau,"{'Alaska': 0.00021289382302281404, 'air': 0.0014453886957375944, 'W': 0.0005706759628628341, 'cold': 0.000812401647758506, 'Fair': 0.9965563746252554}",Fair,True
2,"You don't like hot weather. Between Rome and Mumbai, you should visit ->",Rome,Mumbai,"{'Rome': 0.9934162057732328, 'Romans': 0.0016281156106669006, 'Roma': 0.004337757801374449, 'cold': 0.00014977026568622044, 'Italy': 0.00029532857733169236}",Rome,True
3,"You don't like hot weather. Between Sydney and Erzurum, you should visit ->",Erzurum,Sydney,"{'er': 1.6577055790344537e-05, 'Edmonton': 5.298572607631095e-05, 'Edinburgh': 1.7530383193003824e-05, 'Er': 0.9996352656717432, 'r': 0.0002041668512770068}",Er,True
4,"You don't like hot weather. Between Ulaanbaatar and Chihuahua, you should visit ->",Ulaanbaatar,Chihuahua,"{'Winnipeg': 0.00022809257060151712, 'u': 0.00039595657967771234, 'cold': 0.0011602335011801357, 'U': 0.9966410748532009, '': 0.00032465840172923855}",U,True
5,"You don't like hot weather. Between Mahajanga and Skopje, you should visit ->",Skopje,Mahajanga,"{'sk': 6.453879771751167e-05, 'k': 0.0014607395944278621, 'Macedonia': 0.0005677786022500449, 'Sk': 0.9975778860631361, 'Sof': 0.00011664574929275523}",Sk,True
6,"You don't like hot weather. Between Cayenne and Ürümqi, you should visit ->",Ürümqi,Cayenne,"{'Ni': 0.0001536474293629368, 'Edmonton': 0.0005183348997489074, 'ytes: \\xc4': 0.0003112565706145457, 'cold': 0.00024175324518454388, 'Ü': 0.9982573844207759}",Ü,True
7,"You don't like hot weather. Between Fairbanks and Bergen, you should visit ->",Fairbanks,Bergen,"{'Alaska': 0.00044665346950868186, 'Arctic': 0.00015140714881665545, 'air': 0.0017514031715713614, 'cold': 0.0006045990783598995, 'Fair': 0.996694837215739}",Fair,True
8,"You don't like hot weather. Between Oslo and Lima, you should visit ->",Oslo,Lima,"{'Norway': 0.0013359281303003982, 'Edmonton': 3.2124004614229306e-05, 'or': 2.2837685812597076e-05, 'Norwegian': 0.0001520868224289911, 'Oslo': 0.9983810648915454}",Oslo,True
9,"You don't like hot weather. Between Abéché and Baku, you should visit ->",Baku,Abéché,"{'Ab': 0.5095969804883896, 'Azerbai': 0.017737983113926502, 'Azerbaijan': 0.11234596449988955, 'B': 0.3392564051910992, 'cold': 0.010161187131560096}",Ab,False
10,"You don't like hot weather. Between Podgorica and Belize City, you should visit ->",Podgorica,Belize City,"{'Pod': 0.8515809890621325, 'pod': 0.0016102106017501345, 'colder': 0.0004447016278040374, 'od': 0.13961865022178083, 'cold': 0.0030783578184911}",Pod,True
11,"You don't like hot weather. Between Belize City and Frankfurt, you should visit ->",Frankfurt,Belize City,"{'German': 4.801428438373914e-05, 'Frankfurt': 0.999447692877761, 'Germany': 0.0003570120583015553, 'cold': 3.508832864587844e-05, 'Frank': 4.038302639571887e-05}",Frankfurt,True
12,"You don't like hot weather. Between Willemstad and Algiers, you should visit ->",Algiers,Willemstad,"{'l': 0.0014457641119275597, 'Marse': 0.0023862886168156167, 'cold': 0.0003803095620145403, 'Wil': 0.033543458909913275, 'Al': 0.9603679660417466}",Al,True
13,"You don't like hot weather. Between Moscow and Port Moresby, you should visit ->",Moscow,Port Moresby,"{'Russia': 0.00041457502440358964, 'Sochi': 0.00017306816910689075, 'cold': 0.001892412138284787, 'oscow': 0.002047306402133594, 'Moscow': 0.9944626870481711}",Moscow,True
14,"You don't like hot weather. Between Bangui and Halifax, you should visit ->",Halifax,Bangui,"{'Nova': 7.459373764915361e-05, 'Scotia': 6.6415512484946734e-06, 'Halifax': 0.9998907322001609, 'al': 2.7307589055985695e-06, 'Dartmouth': 2.1365587307743104e-05}",Halifax,True
15,"You don't like hot weather. Between Minsk and Sokoto, you should visit ->",Minsk,Sokoto,"{'Warsaw': 2.2708142439914535e-05, 'Belarus': 0.002241624394079173, 'M': 0.9974663659823771, '': 5.520914213537288e-05, 'cold': 9.957225464522197e-05}",M,True
16,"You don't like hot weather. Between Denver and Lake Havasu City, you should visit ->",Denver,Lake Havasu City,"{'Denver': 0.9964703638623367, 'Edmonton': 0.0008755452699820513, 'cold': 3.321576318474318e-05, 'enver': 0.002420473734291353, 'Colorado': 0.00014947207079661894}",Denver,True
17,"You don't like hot weather. Between Toronto and San Juan, you should visit ->",Toronto,San Juan,"{'Ontario': 1.2004957037604543e-06, 'Winnipeg': 2.774103294785848e-06, 'oronto': 0.0003141113553661743, 'Canada': 3.712890378127674e-07, 'Toronto': 0.9996799104395978}",Toronto,True
18,"You don't like hot weather. Between Cape Town and Malabo, you should visit ->",Cape Town,Malabo,"{'Cape': 0.9994125820375259, 'cape': 5.280133940789715e-05, 'ape': 6.522439516756249e-05, 'Cap': 8.47318071198589e-05, 'cold': 8.207911161535991e-05}",Cape,True
19,"You don't like hot weather. Between Napier and Riyadh, you should visit ->",Napier,Riyadh,"{'Ni': 6.891553042824489e-05, 'Nap': 0.9985440227648068, 'Edmonton': 5.001157896732426e-05, 'nap': 6.724714459080786e-05, 'ap': 0.0011650200288107785}",Nap,True
