,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"Someone is looking for an expensive restaurant. Between The Duke of Devon and Falafel Hut Village, this person should go to ->",The Duke of Devon,Falafel Hut Village,"{'the': 1.1988535725624042e-08, 'THE': 1.8400317684731993e-09, 'Conv': 3.3994676197876476e-09, 'The': 1.0, 'he': 1.1180786755554893e-08}",The,True
1,"Someone is looking for an expensive restaurant. Between Sushi World and Branca, this person should go to ->",Branca,Sushi World,"{'Brussels': 3.2079319108134023e-05, 'Br': 0.9980124697592343, 'B': 0.00040031308680780385, 'Conv': 1.850819409292421e-05, 'r': 0.0015040211365440718}",Br,True
2,"Someone is looking for an expensive restaurant. Between Evoo Ristorante and Thai 4 You Restaurant, this person should go to ->",Evoo Ristorante,Thai 4 You Restaurant,"{'v': 0.00566353796439992, 'Conv': 0.0023818280449797447, 'R': 2.1664339287639065e-05, 'Ev': 0.9918730030615244, 'EV': 1.5526784393035276e-05}",Ev,True
3,"Someone is looking for an expensive restaurant. Between Druxy's Famous Deli and Mövenpick Café, this person should go to ->",Mövenpick Café,Druxy's Famous Deli,"{'Z': 2.1251333598087667e-06, 'T': 1.07027599874461e-06, 'M': 0.9999683381712463, 'B': 2.0428288898351286e-06, '': 2.1248122913028985e-05}",M,True
4,"Someone is looking for an expensive restaurant. Between Nutella Cafe by Pusateri's and Sheriff Broaster Chicken, this person should go to ->",Nutella Cafe by Pusateri's,Sheriff Broaster Chicken,"{'Nut': 0.00027815167486940534, 'Shell': 2.1677233405134774e-05, 'Gor': 3.532166651562581e-05, 'B': 7.922116975297538e-05, 'P': 0.9994944832766562}",P,True
5,"Someone is looking for an expensive restaurant. Between Tian An Cuisine and Falafel Hut Village, this person should go to ->",Tian An Cuisine,Falafel Hut Village,"{'Raj': 0.00010830513397026297, 'Fl': 0.00013729097216144993, 'Gor': 0.00016524125507456311, 'Tian': 0.9989717482135387, 'Conv': 0.00015105598927111404}",Tian,True
6,"Someone is looking for an expensive restaurant. Between Dangerous Dan's Diner and Lahore Grill & Fast Food, this person should go to ->",Dangerous Dan's Diner,Lahore Grill & Fast Food,"{'Danger': 5.4156313419626726e-05, 'Deadly': 5.509304912194213e-05, 'Dangerous': 0.999602962110412, 'Conv': 8.017041511407248e-05, 'dangerous': 7.01802237208066e-05}",Dangerous,True
7,"Someone is looking for an expensive restaurant. Between The Empire and Thai 4 You Restaurant, this person should go to ->",Thai 4 You Restaurant,The Empire,"{'the': 8.15834913765521e-09, 'THE': 5.378092927801236e-09, 'The': 1.0, 'he': 1.1821960213648883e-08, 'Empire': 3.0248719014327736e-08}",The,False
8,"Someone is looking for an expensive restaurant. Between Piper's Pub And Grill and The Coffee Pocket, this person should go to ->",Piper's Pub And Grill,The Coffee Pocket,"{'Shell': 5.464734606019296e-06, 'Gor': 7.803267513505291e-06, 'Piper': 0.9995372172369921, 'P': 5.740679355611538e-06, 'The': 0.00042155091206470753}",Piper,True
9,"Someone is looking for an expensive restaurant. Between Ciao Europa wine bar and Buk Chang Dong Soon Tofu, this person should go to ->",Ciao Europa wine bar,Buk Chang Dong Soon Tofu,"{'Gor': 2.572876801685403e-07, 'C': 0.9999940877054777, 'B': 5.30397028747174e-07, 'Conv': 3.35394598280015e-06, 'R': 5.216353794156117e-07}",C,True
10,"Someone is looking for an expensive restaurant. Between Eastern legend and LCBO, this person should go to ->",LCBO,Eastern legend,"{'RC': 5.8305338052555075e-06, 'Shell': 5.5976085672491095e-05, 'LC': 0.9926037389613055, 'LCS': 3.329774413367886e-06, 'C': 0.007310416720038986}",LC,True
11,"Someone is looking for an expensive restaurant. Between Top Sushi and Dinah's Cupboard, this person should go to ->",Dinah's Cupboard,Top Sushi,"{'Fl': 0.00024767602911781374, 'Din': 0.99694774493079, 'Conv': 0.0010152991305554225, 'Top': 0.0010567252919070928, 'Ast': 0.00022438572509450924}",Din,True
12,"Someone is looking for an expensive restaurant. Between Madras Pantry and Grappa Ristorante, this person should go to ->",Grappa Ristorante,Madras Pantry,"{'Gor': 0.00020971103471614818, 'R': 0.0006995926646064073, 'ra': 0.0016527701830940167, 'Gra': 0.9973804742609993}",Gra,True
13,"Someone is looking for an expensive restaurant. Between Edible Arrangements and Eggspectation, this person should go to ->",Edible Arrangements,Eggspectation,"{'Fl': 0.0004987005712173898, 'Ed': 0.9939047853499773, 'Shell': 0.0007777189078770737, 'Conv': 0.0023994877545812513, 'd': 0.0011180871003433385}",Ed,True
14,"Someone is looking for an expensive restaurant. Between Aroma Espresso Bar and Smoke's Weinerie, this person should go to ->",Aroma Espresso Bar,Smoke's Weinerie,"{'Gor': 3.5356269935380994e-07, 'A': 0.9999964709302271, 'B': 7.552258449835711e-07, 'Conv': 1.2434273490220062e-06, 'Ar': 1.788581148306101e-07}",A,True
15,"Someone is looking for an expensive restaurant. Between Freshii and Evoo Ristorante, this person should go to ->",Evoo Ristorante,Freshii,"{'v': 0.003264449946907275, 'Gor': 1.340121745880212e-05, 'Conv': 0.009590216641379287, 'R': 0.00028615841554033305, 'Ev': 0.9867586784443996}",Ev,True
