,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"Between Piper's Pub And Grill and Branca, the restaurant with lower price is ->",Piper's Pub And Grill,Branca,"{'Poor': 0.0008494920290534148, 'Starbucks': 0.0011466323775631527, 'Cafe': 0.006324384255604675, 'Piper': 0.9896734161040084, 'Yes': 0.0005152573878072705}",Piper,True
1,"Between Sweet Jesus and The Duke of Devon, the restaurant with lower price is ->",Sweet Jesus,The Duke of Devon,"{'Sweet': 0.9999999317236823, 'Starbucks': 5.401501281049894e-10, 'weet': 6.463569658875432e-08, 'The': 8.903156973283268e-10}",Sweet,True
2,"Between The Empire and Verona Restaurant, the restaurant with lower price is ->",The Empire,Verona Restaurant,"{'er': 0.05410291028659286, 'Cafe': 0.0008839161082496639, 'Yes': 0.0008630361318745293, 'The': 0.0012875114915377511, 'Ver': 0.9382660601317442}",Ver,False
3,"Between Eastern legend and Hawthorne Food and Drink, the restaurant with lower price is ->",Eastern legend,Hawthorne Food and Drink,"{'aw': 0.007090746888863498, 'H': 0.005163270925644008, 'Chinese': 0.0063871795053423806, 'Hawth': 0.7907455692791496, 'Eastern': 0.16396549002132182}",Hawth,False
4,"Between Solero Mediterranean Bakery and Eggspectation, the restaurant with lower price is ->",Solero Mediterranean Bakery,Eggspectation,"{'Egg': 0.9918519011878562, 'Starbucks': 0.0005467865779277331, 'Cafe': 0.002867085415168293, 'Kom': 0.0012016363813391665, 'Yes': 0.0008142680063672017}",Egg,False
5,"Between Sichuan Landscape Chinese Restaurant and New Bilan Restaurant, the restaurant with lower price is ->",New Bilan Restaurant,Sichuan Landscape Chinese Restaurant,"{'S': 0.9969872003173009, 'Yes': 2.8526816022520658e-05, 'ew': 2.3955706386572015e-05, 'Chinese': 3.129018774943346e-05, 'New': 0.0028517598044938133}",S,False
6,"Between St. Clair Shawarma and Falafel and Watson's, the restaurant with lower price is ->",St. Clair Shawarma and Falafel,Watson's,"{'Ali': 0.10561389868874069, 'Watson': 0.24865308174278575, 'Starbucks': 0.06422726307108356, 'Yes': 0.04368538815308779, 'Fal': 0.2440437662247998}",Watson,False
7,"Between It's All Grk and Supermodel Pizza, the restaurant with lower price is ->",Supermodel Pizza,It's All Grk,"{'Pizza': 0.17479939095603175, 'Poor': 0.03141965269009903, 'Starbucks': 0.03728973467481551, 'Yes': 0.07272858358363748, 'It': 0.5330406986708339}",It,False
8,"Between Roncy's Bean and Milo's Pita, the restaurant with lower price is ->",Milo's Pita,Roncy's Bean,"{'Pizza': 0.007580624461026142, 'Starbucks': 0.016460040882299465, 'Cafe': 0.006025908636131909, 'Milo': 0.903505022525153, 'Ron': 0.036623165559937096}",Milo,True
9,"Between Helena's Magic Kitchen and Paradise Farms Prime Beef Bistro, the restaurant with lower price is ->",Helena's Magic Kitchen,Paradise Farms Prime Beef Bistro,"{'Sweet': 0.0006771712248293907, 'Poor': 0.00030019148607795973, 'Cafe': 0.002656149662825788, 'H': 0.0015265789919911635, 'Helena': 0.9915758169766955}",Helena,True
10,"Between Bagel Nash and Hina Sushi, the restaurant with lower price is ->",Bagel Nash,Hina Sushi,"{'Bag': 0.0013786176289777542, 'Starbucks': 1.9118828808438443e-06, 'Cafe': 3.2152031953040653e-06, 'Kom': 1.170068808734165e-06, 'H': 0.9986094706830557}",H,False
11,"Between McDonald's and Anatolia Restaurant, the restaurant with lower price is ->",McDonald's,Anatolia Restaurant,"{'McDonald': 0.9940317457115355, 'Starbucks': 0.0007979007832589506, 'MacDonald': 0.004452742858442067, 'Golden': 0.00013673675184532662, 'c': 0.00021222351980799484}",McDonald,True
12,"Between Kairali - Taste of Kerala and Eastern legend, the restaurant with lower price is ->",Eastern legend,Kairali - Taste of Kerala,"{'Chand': 2.2016266311843584e-05, 'Cafe': 2.0434028153883292e-05, 'Kom': 0.00023116726929063347, 'K': 0.9986552488891894, 'Eastern': 0.0009904962280105067}",K,False
13,"Between Villa Madina and Pisco 1641, the restaurant with lower price is ->",Villa Madina,Pisco 1641,"{'Pizza': 0.009053824625432133, 'Villa': 0.7006009095326471, 'Cafe': 0.0073289838618413785, 'P': 0.2814403653073557, 'V': 0.0004913705649784725}",Villa,True
