,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"Between Cotonou and Canberra, the city with lower average temperature is ->",Canberra,Cotonou,"{'25': 0.036558286560557346, '23': 0.015681070416993938, '26': 0.09138876767795118, '27': 0.06141381924601276, 'C': 0.7767690078557673}",C,False
1,"Between Mahajanga and Ljubljana, the city with lower average temperature is ->",Ljubljana,Mahajanga,"{'25': 0.12001762163772642, '23': 0.046227394596017685, '26': 0.6351215570400487, '27': 0.07761687609393594, 'Mah': 0.0783373169592667}",26,False
2,"Between Lake Havasu City and Skopje, the city with lower average temperature is ->",Skopje,Lake Havasu City,"{'17': 0.07276805682121087, '23': 0.266800417526497, '21': 0.10200848325393531, 'Hav': 0.10029566553028887, '22': 0.10193963037339054}",23,False
3,"Between La Paz and Sapporo, the city with lower average temperature is ->",Sapporo,La Paz,"{'Sapp': 0.12795492826526148, '4': 0.06626701612006851, '5': 0.21388202521826383, '6': 0.11931908354664199, '7': 0.25203283558967204}",7,True
4,"Between Sacramento and Nur-Sultan, the city with lower average temperature is ->",Nur-Sultan,Sacramento,"{'18': 0.08009398671084363, '15': 0.10431981022162444, '16': 0.2495699855294903, '17': 0.11559786404892355, 'Sacramento': 0.18057225077472025}",16,False
5,"Between Luanda and Lyon, the city with lower average temperature is ->",Lyon,Luanda,"{'15': 0.06263749616008922, '17': 0.1397130224237935, '23': 0.0618054828004412, 'Lyon': 0.09875857929874819, 'Lu': 0.35848107849022565}",Lu,False
6,"Between Novosibirsk and Wellington, the city with lower average temperature is ->",Novosibirsk,Wellington,"{'1': 0.14032173301297327, 'Nov': 0.25797499947898317, '5': 0.08682275823800321, '0': 0.10908764906737504, '−': 0.2373901473463393}",Nov,True
7,"Between Muscat and Copenhagen, the city with lower average temperature is ->",Copenhagen,Muscat,"{'18': 0.06392430691643466, '15': 0.05767286461817638, '16': 0.056285923598013404, '17': 0.21726588477895853, 'Mus': 0.31182448423263537}",Mus,False
8,"Between Calgary and Cotonou, the city with lower average temperature is ->",Calgary,Cotonou,"{'C': 0.9152785168718321, '4': 0.008188179410732719, '5': 0.01038510199837832, '7': 0.017575670345874896, '9': 0.006815993793728941}",C,False
9,"Between Douala and Campos do Jordão, the city with lower average temperature is ->",Campos do Jordão,Douala,"{'25': 0.06601811532472056, '23': 0.10938885150405851, '22': 0.13592195748207658, 'Camp': 0.1350469612394994, 'Dou': 0.27889717875912}",Dou,False
10,"Between Irkutsk and Ségou, the city with lower average temperature is ->",Irkutsk,Ségou,"{'S': 0.07150484995815826, '1': 0.19629296820840358, 'Ir': 0.07480519833195193, '0': 0.29120147425020915, '−': 0.13953036934728522}",0,True
11,"Between Irkutsk and Gabès, the city with lower average temperature is ->",Irkutsk,Gabès,"{'1': 0.08627150679580387, 'Ir': 0.10118021957281259, '5': 0.01945954857652048, '0': 0.2826253528247491, '−': 0.4155769596737226}",−,True
12,"Between Surabaya and Ürümqi, the city with lower average temperature is ->",Ürümqi,Surabaya,"{'25': 0.23719820009968096, '23': 0.09796015153426194, '27': 0.1457693209897928, 'Sur': 0.042178097890720176, 'Ü': 0.3092241068732357}",Ü,True
13,"Between Pontianak and Vladivostok, the city with lower average temperature is ->",Vladivostok,Pontianak,"{'25': 0.08105008354641971, '23': 0.12160538814850061, '26': 0.05043869200110015, 'Pont': 0.14831329270071497, '27': 0.48951767959642967}",27,False
14,"Between Lviv and Paramaribo, the city with lower average temperature is ->",Lviv,Paramaribo,"{'25': 0.016037252207149452, 'Lv': 0.016088775886830615, 'Param': 0.872135209785328, '26': 0.02421438260108987, '27': 0.013669297766164282}",Param,False
15,"Between Minneapolis and Pontianak, the city with lower average temperature is ->",Minneapolis,Pontianak,"{'25': 0.046291713869861265, '28': 0.032073077754112146, '26': 0.03933266243764858, 'Pont': 0.25464547380238567, '27': 0.5780477160485012}",27,False
16,"Between Saint Petersburg and Parakou, the city with lower average temperature is ->",Saint Petersburg,Parakou,"{'25': 0.2868164829432484, '24': 0.04177334593076296, '23': 0.06346588890602686, '26': 0.3697619717342122, '27': 0.10775321638531897}",26,False
17,"Between Chihuahua and Bangkok, the city with lower average temperature is ->",Chihuahua,Bangkok,"{'20': 0.0013236939549996132, '18': 0.0022858519031087425, '17': 0.0072514560195245945, '23': 0.0028923692587628073, 'Ch': 0.9765589185781649}",Ch,True
18,"Between La Paz and Frankfurt, the city with lower average temperature is ->",Frankfurt,La Paz,"{'12': 0.12535816736732858, '15': 0.10046524823381196, '16': 0.10794666677366348, '13': 0.11245127075704268, '17': 0.11107802463122073}",12,False
19,"Between Mombasa and Erzurum, the city with lower average temperature is ->",Erzurum,Mombasa,"{'25': 0.0024272598296882593, '23': 0.0013772677964043454, '26': 0.0028371549701243733, '27': 0.001382163850838227, 'M': 0.988211369870164}",M,False
20,"Between Christchurch and Nouakchott, the city with lower average temperature is ->",Christchurch,Nouakchott,"{'12': 0.07939038609396852, '15': 0.212891719858928, '16': 0.07913550046690346, '13': 0.07432454736941027, '17': 0.1843322579593819}",15,False
21,"Between Reykjavík and Lagos, the city with lower average temperature is ->",Reykjavík,Lagos,"{'Lag': 0.022735920597555043, 'Rey': 0.8291621548659515, '4': 0.04445028968258177, '5': 0.047292985149027, '6': 0.016285225390095137}",Rey,True
22,"Between Canberra and Barranquilla, the city with lower average temperature is ->",Canberra,Barranquilla,"{'17': 0.12241925612437893, '25': 0.15553957159915394, '23': 0.1684101341410055, '21': 0.15308448813023534, '22': 0.11405887688565157}",23,False
23,"Between Willemstad and Sydney, the city with lower average temperature is ->",Sydney,Willemstad,"{'25': 0.11751720859428498, '28': 0.09703382014095534, '26': 0.09379634402583205, '27': 0.3044272002667527, 'Wil': 0.12413097758398929}",27,False
24,"Between Mombasa and Milwaukee, the city with lower average temperature is ->",Milwaukee,Mombasa,"{'25': 0.0006435663038178411, '23': 0.000266533398369111, '26': 0.0015723409801562918, '27': 0.0003028315038609624, 'M': 0.9969146607718953}",M,False
25,"Between Toliara and Paris, the city with lower average temperature is ->",Paris,Toliara,"{'25': 0.00017122621174311788, '23': 2.3883732005815803e-05, '26': 3.383702299693182e-05, 'T': 0.9996574390873925, 'M': 2.4553037114265224e-05}",T,False
26,"Between Podgorica and Niamey, the city with lower average temperature is ->",Podgorica,Niamey,"{'Ni': 0.6534020123543292, '18': 0.025124907354318604, '15': 0.05633948260589625, '17': 0.11483054029870263, 'Pod': 0.07542615355402033}",Ni,False
27,"Between Hanoi and Halifax, the city with lower average temperature is ->",Halifax,Hanoi,"{'Halifax': 0.6017056540545483, '4': 0.0284316050131694, '6': 0.12177765463741709, '7': 0.1518639385700975, '9': 0.04933311103221669}",Halifax,True
28,"Between Mahajanga and Skopje, the city with lower average temperature is ->",Skopje,Mahajanga,"{'25': 0.22824878103574117, '23': 0.10438268184545772, '26': 0.4784521514781595, '27': 0.05229799213230225, 'Mah': 0.05205859332738691}",26,False
29,"Between Suwałki and Kampala, the city with lower average temperature is ->",Suwałki,Kampala,"{'12': 0.07437178819362927, '15': 0.1188406807635477, '16': 0.0801988743294953, '13': 0.09680484832033413, '17': 0.15066759896746548}",17,False
30,"Between Bucharest and Makassar, the city with lower average temperature is ->",Bucharest,Makassar,"{'Mak': 0.02522587564412658, '25': 0.16196383652447116, '23': 0.09269506908538507, '26': 0.31708801303410805, '27': 0.35453021638972765}",27,False
31,"Between Pretoria and Bergen, the city with lower average temperature is ->",Bergen,Pretoria,"{'12': 0.056538661528404886, '15': 0.17677963890058426, '17': 0.05916222689172616, 'Pret': 0.1528870447274882, 'Ber': 0.24668827103755833}",Ber,True
32,"Between Conakry and Auckland, the city with lower average temperature is ->",Auckland,Conakry,"{'Con': 0.28081794561141654, '25': 0.1576251236879216, '23': 0.1475267741520574, '21': 0.059560814260232464, '26': 0.12011778210882071}",Con,False
33,"Between Buenos Aires and Port Sudan, the city with lower average temperature is ->",Buenos Aires,Port Sudan,"{'25': 0.0972436105429355, '21': 0.06695960847269407, '28': 0.07462378416488148, '26': 0.12866257489825333, 'Port': 0.3787558033120134}",Port,False
34,"Between Ulaanbaatar and Douala, the city with lower average temperature is ->",Ulaanbaatar,Douala,"{'U': 0.22071060835922895, '4': 0.08323627737873915, '5': 0.17430314203962882, '0': 0.1815972965073176, '7': 0.08862382077510286}",U,True
35,"Between Medellín and Kansas City, the city with lower average temperature is ->",Kansas City,Medellín,"{'18': 0.0009069774231001629, '17': 0.002233461399137454, 'Med': 0.9882831897529454, '23': 0.001766007376244856, 'Wichita': 0.0009149290835585157}",Med,False
36,"Between Willemstad and Yinchuan, the city with lower average temperature is ->",Yinchuan,Willemstad,"{'25': 0.1274376950620354, '23': 0.12643924030457623, '22': 0.0880948151187012, '26': 0.20177626387649328, '27': 0.1324688706034765}",26,False
37,"Between Auckland and Honolulu, the city with lower average temperature is ->",Auckland,Honolulu,"{'15': 0.25141533154992973, '17': 0.18778849050535698, '25': 0.09427015776796036, '21': 0.03154118269165992, 'Honolulu': 0.2647297724167986}",Honolulu,False
38,"Between Bujumbura and Berlin, the city with lower average temperature is ->",Berlin,Bujumbura,"{'25': 0.07440166190200696, '23': 0.1652426465799828, '21': 0.1325320203145869, '22': 0.11934111188261759, 'Bu': 0.18454199983976288}",Bu,False
39,"Between Villahermosa and Moscow, the city with lower average temperature is ->",Moscow,Villahermosa,"{'25': 0.05135013056306469, '23': 0.08868296145012088, 'Villa': 0.6771410108126708, '26': 0.07882871065999486, '27': 0.026490065581325405}",Villa,False
40,"Between Upington and Suwałki, the city with lower average temperature is ->",Suwałki,Upington,"{'Up': 0.08018249939129532, '5': 0.08622311343136882, '6': 0.1939021167661857, '7': 0.36628828195643187, '9': 0.0885368526075253}",7,False
41,"Between Jakarta and Lyon, the city with lower average temperature is ->",Lyon,Jakarta,"{'15': 0.1729279405273834, '13': 0.057323736011338416, '17': 0.09093792027920579, 'Lyon': 0.39764461489275027, 'Jakarta': 0.08788319286720855}",Lyon,True
42,"Between Garoua and Campos do Jordão, the city with lower average temperature is ->",Campos do Jordão,Garoua,"{'25': 0.05181755435312534, '28': 0.48348366962271727, '26': 0.14475794156892272, '27': 0.15878272829019086, '29': 0.07077554128814977}",28,False
43,"Between Ljubljana and Abéché, the city with lower average temperature is ->",Ljubljana,Abéché,"{'12': 0.1431172005689319, '13': 0.1465605683690359, 'L': 0.09346534061678778, '10': 0.18955209207864693, '9': 0.10102687585139339}",10,True
44,"Between Kano and Albuquerque, the city with lower average temperature is ->",Albuquerque,Kano,"{'15': 0.018414915826794644, '16': 0.017459553528552565, '17': 0.06112999602297422, 'Albuquerque': 0.2172750535927568, 'K': 0.6291957137771099}",K,False
45,"Between Fairbanks and Ho Chi Minh City, the city with lower average temperature is ->",Fairbanks,Ho Chi Minh City,"{'air': 0.006094317496033518, 'cold': 0.0006530966045782794, 'Fair': 0.9895884196734159, '7': 0.0006764931067392167, '−': 0.0006773353910304293}",Fair,True
46,"Between Minsk and Tucson, the city with lower average temperature is ->",Minsk,Tucson,"{'12': 0.00013701680163284138, 'M': 0.9984593840690161, 'Tucson': 0.0002904808223088518, '6': 0.00011562168879388924, '7': 0.0002851876994250304}",M,True
47,"Between Copenhagen and Juba, the city with lower average temperature is ->",Copenhagen,Juba,"{'25': 0.2790817302765539, '23': 0.05803040393544719, '21': 0.07393794638004104, '26': 0.24788781352091846, '27': 0.1588460634704285}",25,False
48,"Between Skopje and San José, the city with lower average temperature is ->",Skopje,San José,"{'12': 0.10945362887635925, '15': 0.3238958064306396, '16': 0.10537402661980562, '14': 0.16997710966963722, '13': 0.154477194801813}",15,False
49,"Between Kuopio and Johannesburg, the city with lower average temperature is ->",Kuopio,Johannesburg,"{'Ku': 0.20087288176911944, '5': 0.12693217376874324, '0': 0.3453649137254858, '7': 0.0499216700975909, '−': 0.07012401230609755}",0,True
50,"Between Anchorage and Hamilton, the city with lower average temperature is ->",Anchorage,Hamilton,"{'Hamilton': 0.3353851184956534, '2': 0.01917673027146159, 'Anchorage': 0.5418215366156431, '4': 0.014056036940584769, '0': 0.01782244786877345}",Anchorage,True
51,"Between Port Sudan and Tirana, the city with lower average temperature is ->",Tirana,Port Sudan,"{'25': 0.11261072715588309, '21': 0.14384955248112796, '22': 0.12316935508710879, '28': 0.09792831965797337, '26': 0.09634760901979901}",21,False
52,"Between Fianarantsoa and Río Gallegos, the city with lower average temperature is ->",Río Gallegos,Fianarantsoa,"{'Rio': 0.0004508322224415814, 'R': 0.9940439636296148, 'F': 0.0007862338426889091, '6': 0.0006137030369444463, '7': 0.0016758838185487583}",R,True
53,"Between Cabo San Lucas and Almaty, the city with lower average temperature is ->",Almaty,Cabo San Lucas,"{'20': 0.0821412214681508, '17': 0.1188862173503245, '23': 0.20483971166491732, '21': 0.08424807994328871, '22': 0.09913517065030425}",23,False
54,"Between Murmansk and Addis Ababa, the city with lower average temperature is ->",Murmansk,Addis Ababa,"{'1': 0.0806842653332438, 'Mur': 0.590961268060668, '5': 0.005627516799144581, '0': 0.24859467999343834, '−': 0.04200408514800725}",Mur,True
55,"Between Kuopio and Makurdi, the city with lower average temperature is ->",Kuopio,Makurdi,"{'4': 0.0723217185532178, '5': 0.17225412872495227, '0': 0.17653253240826244, '6': 0.10854995469751759, '7': 0.11539410608491651}",0,False
56,"Between Dar es Salaam and Toluca, the city with lower average temperature is ->",Toluca,Dar es Salaam,"{'17': 0.1340103959934346, '25': 0.21777729955872896, '23': 0.13793245088542183, '21': 0.09294977364980048, '22': 0.07244958777628177}",25,False
57,"Between Suwałki and San José, the city with lower average temperature is ->",Suwałki,San José,"{'5': 0.09324514370918607, '6': 0.23453299438291933, '7': 0.4141145303740404, '8': 0.05442735512201843, '9': 0.05458980146681963}",7,False
