,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"You don't like small cities. If I were you, between Chicago and Mandalay I would visit ->",Chicago,Mandalay,"{'Tokyo': 0.00014943635124035546, 'hicago': 0.0025492871701712884, 'S': 0.0005317986594165073, 'Chicago': 0.9941995922006834, 'Detroit': 0.0017447534896204103}",Chicago,True
1,"You don't like small cities. If I were you, between Moscow and Minneapolis I would visit ->",Moscow,Minneapolis,"{'Tehran': 8.255193066880304e-05, 'Russia': 0.00029199759267315334, 'Russian': 4.162223659398284e-05, 'oscow': 0.0017527452603551654, 'Moscow': 0.9976501298776742}",Moscow,True
2,"You don't like small cities. If I were you, between Manila and Hamilton I would visit ->",Manila,Hamilton,"{'Tokyo': 0.0002226075950463093, 'Madrid': 0.00022135075232258686, 'Man': 0.00036953208048689324, 'Duterte': 6.398454424124878e-05, 'Manila': 0.998810575926219}",Manila,True
3,"You don't like small cities. If I were you, between Kabul and Yinchuan I would visit ->",Kabul,Yinchuan,"{'Tehran': 0.42689166922094535, 'Istanbul': 0.005131763072467178, 'Kabul': 0.5606538427504566, 'K': 0.0015866284275197712, 'Kh': 0.0025356354569480944}",Kabul,True
4,"You don't like small cities. If I were you, between Riyadh and Goiânia I would visit ->",Riyadh,Goiânia,"{'Dh': 0.0029268193255907377, 'Tehran': 0.002126123309582507, 'Riy': 0.0008221775406808646, 'Riyadh': 0.9896653700918425, 'Saudi': 0.003148799531163677}",Riyadh,True
5,"You don't like small cities. If I were you, between Lahore and Belgrade I would visit ->",Lahore,Belgrade,"{'Dh': 0.002425671222764982, 'Lah': 0.8985656582724195, 'Bel': 0.09769547854212068, 'Karachi': 0.0003394078759240926, 'Kh': 0.00020085807376165176}",Lah,True
6,"You don't like small cities. If I were you, between Jakarta and Ushuaia I would visit ->",Jakarta,Ushuaia,"{'Indonesia': 0.0006582327274753259, 'Dh': 0.001015158318331568, 'Istanbul': 0.0005988891712036508, 'Kuala': 0.00035805226163402286, 'Jakarta': 0.996672306984256}",Jakarta,True
7,"You don't like small cities. If I were you, between Bogotá and Piura I would visit ->",Bogotá,Piura,"{'Madrid': 0.0002283392719884134, 'Barcelona': 0.0002423406928900426, 'Rio': 0.00025076482756727984, 'Med': 0.0007879696374528063, 'Bog': 0.9973650967673925}",Bog,True
8,"You don't like small cities. If I were you, between Shanghai and Tauranga I would visit ->",Shanghai,Tauranga,"{'Shanghai': 0.9582628930735873, 'h': 0.00011696100141145673, 'China': 0.00010802649898110161, 'S': 0.0028316134673035264, 'Chong': 0.03826223119580879}",Shanghai,True
9,"You don't like small cities. If I were you, between Bangkok and Minneapolis I would visit ->",Bangkok,Minneapolis,"{'Tokyo': 0.00015436787584799014, 'Dh': 8.713194317062556e-05, 'Bangkok': 0.9993598340537108, 'ang': 0.0002489267204984105, 'Chong': 4.8574395861946866e-05}",Bangkok,True
10,"You don't like small cities. If I were you, between Berlin and Garoua I would visit ->",Berlin,Garoua,"{'Berlin': 0.996187954264458, 'Tokyo': 0.00014818560234357173, 'er': 0.0034639421110923825, 'Istanbul': 6.782850660375649e-05, 'Germany': 2.8434026891490048e-05}",Berlin,True
11,"You don't like small cities. If I were you, between Johannesburg and Suwałki I would visit ->",Johannesburg,Suwałki,"{'Rio': 0.0003737718400687794, 'Jos': 8.646753780110832e-05, 'S': 0.005407567054156894, 'Johannes': 0.9933040901802505, 'Kh': 0.00019608016053947102}",Johannes,True
12,"You don't like small cities. If I were you, between Ankara and Toliara I would visit ->",Ankara,Toliara,"{'Tehran': 0.0011827772549580784, 'Istanbul': 0.482459789258635, 'Ankara': 0.5041930543037589, 'ytes: \\xc4': 0.011628166238396177, 'Acc': 0.00022883416203744127}",Ankara,True
13,"You don't like small cities. If I were you, between Johannesburg and Kampala I would visit ->",Johannesburg,Kampala,"{'Rio': 0.0007726217163390127, 'S': 0.003324779243535771, 'Johannes': 0.992421469580114, 'Kuala': 0.0008193403439942401, 'Kh': 0.0014012344232001183}",Johannes,True
14,"You don't like small cities. If I were you, between Baghdad and Gabès I would visit ->",Baghdad,Gabès,"{'Baghdad': 0.9995015150149447, 'Tehran': 0.00022455239336332947, 'Saddam': 1.9930157920755297e-05, 'B': 1.997252457797816e-05, 'Iraq': 0.00017870056036814051}",Baghdad,True
15,"You don't like small cities. If I were you, between Nairobi and Lake Havasu City I would visit ->",Nairobi,Lake Havasu City,"{'Tokyo': 0.00010894885565770841, 'N': 0.999646710281515, 'K': 3.1887260031405135e-05, 'Kh': 0.00010684824513128664, 'Acc': 2.9883711257725854e-05}",N,True
16,"You don't like small cities. If I were you, between Saint Petersburg and Algiers I would visit ->",Saint Petersburg,Algiers,"{'Tehran': 0.03609970808370346, 'Istanbul': 0.7696711756148373, 'S': 0.05600248019675269, 'ytes: \\xc4': 0.02818620796307367, 'Saint': 0.029035487215978897}",Istanbul,True
17,"You don't like small cities. If I were you, between Cairo and Makurdi I would visit ->",Cairo,Makurdi,"{'Tehran': 0.00012643098143444364, 'Cairo': 0.99939744311036, 'Istanbul': 2.7821345726814097e-05, 'C': 0.0001245717129821032, 'Egypt': 0.0002248122384327039}",Cairo,True
18,"You don't like small cities. If I were you, between Bogotá and Denver I would visit ->",Bogotá,Denver,"{'Madrid': 0.00031123633959497063, 'Barcelona': 0.00022606318909650845, 'Med': 0.0003027212932531047, 'Bog': 0.9979860010231147, 'B': 0.00024354081778078644}",Bog,True
19,"You don't like small cities. If I were you, between Toronto and Sapporo I would visit ->",Toronto,Sapporo,"{'Tokyo': 0.004128754464251644, 'Istanbul': 8.483511575483811e-05, 'T': 7.596483668063259e-05, 'oronto': 0.002312118673779306, 'Toronto': 0.9931839270236144}",Toronto,True
20,"You don't like small cities. If I were you, between Toronto and Tampa I would visit ->",Toronto,Tampa,"{'Tokyo': 0.0011995050087440454, 'Istanbul': 6.918032891399618e-05, 'T': 8.083374851499959e-05, 'oronto': 0.0017393642605824686, 'Toronto': 0.9966854798898546}",Toronto,True
21,"You don't like small cities. If I were you, between Buenos Aires and Toronto I would visit ->",Buenos Aires,Toronto,"{'Tokyo': 0.0003970440604238098, 'Madrid': 0.0003231609699186156, 'Barcelona': 0.0002708579619858045, 'S': 0.00027373392500518016, 'Buenos': 0.9976380275571198}",Buenos,True
22,"You don't like small cities. If I were you, between Riyadh and Omaha I would visit ->",Riyadh,Omaha,"{'Dh': 0.0015898021570822647, 'Tehran': 0.0014732988158370234, 'Riy': 0.0008756742472992659, 'Riyadh': 0.9916323225429914, 'Saudi': 0.0035595772185672858}",Riyadh,True
23,"You don't like small cities. If I were you, between Alexandria and Makassar I would visit ->",Alexandria,Makassar,"{'Mak': 0.7652492203304969, 'Tehran': 0.039576902543216365, 'Istanbul': 0.04056705479646619, 'Kuala': 0.08778183415786353, 'Kh': 0.012760746495430866}",Mak,False
24,"You don't like small cities. If I were you, between Douala and Boise I would visit ->",Douala,Boise,"{'Dak': 0.013489503695335647, 'Gu': 0.021983770552918662, 'ou': 0.007301225997981427, 'Dou': 0.8998328006248736, 'Acc': 0.03310261489071325}",Dou,True
25,"You don't like small cities. If I were you, between Mexico City and Tamanrasset I would visit ->",Mexico City,Tamanrasset,"{'Mexican': 0.001778518614902413, 'Tokyo': 0.0012197488525430825, 'Gu': 0.001920807324134293, 'exico': 0.00331061800023869, 'Mexico': 0.9858571560842389}",Mexico,True
26,"You don't like small cities. If I were you, between Lahore and Valencia I would visit ->",Lahore,Valencia,"{'Madrid': 0.00018453562937204802, 'Dh': 0.0008250754675459312, 'Lah': 0.9985144012958812, 'Karachi': 7.477746413469444e-05, 'Chong': 8.010390127658876e-05}",Lah,True
27,"You don't like small cities. If I were you, between Ho Chi Minh City and Napier I would visit ->",Ho Chi Minh City,Napier,"{'Singapore': 0.025311394731426982, 'HC': 0.039959037982643525, 'ytes: \\xc4': 0.01734794887567577, 'Chong': 0.040787255971674805, 'Ho': 0.8215958101528584}",Ho,True
28,"You don't like small cities. If I were you, between Moscow and Houston I would visit ->",Moscow,Houston,"{'Tokyo': 4.333235384539817e-05, 'Tehran': 0.00013723716464732446, 'Russia': 0.00045611572397491744, 'oscow': 0.0014949956228549408, 'Moscow': 0.9976513203742845}",Moscow,True
29,"You don't like small cities. If I were you, between Perth and Palmerston North I would visit ->",Perth,Palmerston North,"{'Singapore': 0.014394918739273944, 'Palmer': 0.005384342899787151, 'Adelaide': 0.009162532176643326, 'Perth': 0.9495920696259847, 'Kuala': 0.017963369901415185}",Perth,True
