,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"Someone doesn't like the cold weather. Between Canberra and Cotonou, this person should visit ->",Cotonou,Canberra,"{'c': 3.449415319085714e-08, 'C': 0.9999999317236823, '': 1.1917247778977217e-07, 'B': 3.6349659509940865e-08, 'Libre': 4.451186740809123e-08}",C,False
1,"Someone doesn't like the cold weather. Between Mahajanga and Ljubljana, this person should visit ->",Mahajanga,Ljubljana,"{'Maj': 3.693385650927468e-06, 'M': 1.6550712478524044e-06, 'ah': 0.000580556750611518, 'mah': 9.485587657369498e-06, 'Mah': 0.9993967301404784}",Mah,True
2,"Someone doesn't like the cold weather. Between Lake Havasu City and Skopje, this person should visit ->",Lake Havasu City,Skopje,"{'lake': 6.993837925223282e-05, 'Hav': 0.048480452670591194, 'Lakes': 6.826406940609137e-05, 'ake': 0.002934513786213274, 'Lake': 0.948340114974423}",Lake,True
3,"Someone doesn't like the cold weather. Between Sapporo and La Paz, this person should visit ->",La Paz,Sapporo,"{'a': 0.0008339454211609687, 'Salvador': 5.7540817064644846e-05, 'La': 0.9990116850052875, 'warm': 3.701223589960183e-05, 'la': 5.914201886907846e-06}",La,True
4,"Someone doesn't like the cold weather. Between Nur-Sultan and Sacramento, this person should visit ->",Sacramento,Nur-Sultan,"{'Sacrament': 0.00043983187779045595, 'Sacramento': 0.9259253677188056, 'Salvador': 0.0002232842353795903, 'ac': 0.00019489882114131815, 'Nur': 0.0726289991193081}",Sacramento,True
5,"Someone doesn't like the cold weather. Between Lyon and Luanda, this person should visit ->",Luanda,Lyon,"{'u': 0.0006708882347951563, 'Salvador': 1.2970253690958938e-05, 'Lou': 9.25694941877195e-06, 'LU': 0.0005843847345538516, 'Lu': 0.9986595374236329}",Lu,True
6,"Someone doesn't like the cold weather. Between Wellington and Novosibirsk, this person should visit ->",Wellington,Novosibirsk,"{'Hamilton': 9.229117806046255e-05, 'Wellington': 0.9998465050215598, 'Well': 7.356200462721913e-06, 'ell': 7.663743392850335e-06, 'New': 2.24429729877538e-05}",Wellington,True
7,"Someone doesn't like the cold weather. Between Copenhagen and Muscat, this person should visit ->",Muscat,Copenhagen,"{'us': 0.00518059429773073, 'mus': 9.909704781755117e-06, 'Mus': 0.9944147053810881, 'MUS': 0.0003552594465737508, 'Oman': 1.6136641536745093e-05}",Mus,True
8,"Someone doesn't like the cold weather. Between Calgary and Cotonou, this person should visit ->",Cotonou,Calgary,"{'c': 4.4474315241242484e-08, 'C': 0.9999996923682474, '': 9.866456225643425e-08, 'B': 4.170165586238242e-08, 'Libre': 5.738487902186129e-08}",C,False
9,"Someone doesn't like the cold weather. Between Campos do Jordão and Douala, this person should visit ->",Douala,Campos do Jordão,"{'Jos': 0.0001846463839727289, 'ou': 0.0003630005168032586, 'Ou': 0.00014334116498603537, 'Camp': 0.00018895947195489407, 'Dou': 0.9988661881509175}",Dou,True
10,"Someone doesn't like the cold weather. Between Irkutsk and Ségou, this person should visit ->",Ségou,Irkutsk,"{'Sere': 3.742121677226175e-08, 'S': 0.9999996923682474, 'M': 1.7897066861726546e-08, 'B': 3.775643168507884e-08, '': 1.3527406571529386e-07}",S,True
11,"Someone doesn't like the cold weather. Between Irkutsk and Gabès, this person should visit ->",Gabès,Irkutsk,"{'Gab': 0.9987382767429545, 'Gabriel': 2.3011763874233216e-05, 'G': 7.996776036119164e-05, 'Libre': 6.8671938466487925e-06, 'ab': 0.0011369678963642578}",Gab,True
12,"Someone doesn't like the cold weather. Between Surabaya and Ürümqi, this person should visit ->",Surabaya,Ürümqi,"{'ur': 0.001981757899760755, 'SUR': 0.0006449246949500337, 'Sur': 0.9970987807941177, 'warm': 5.147342000171954e-05}",Sur,True
13,"Someone doesn't like the cold weather. Between Pontianak and Vladivostok, this person should visit ->",Pontianak,Vladivostok,"{'Sant': 8.7107304520454e-07, 'Vit': 2.7309667051256554e-07, 'Pont': 0.9974404963294242, 'pont': 4.131661217601966e-06, 'ont': 0.002548829104425248}",Pont,True
14,"Someone doesn't like the cold weather. Between Paramaribo and Lviv, this person should visit ->",Paramaribo,Lviv,"{'Parad': 3.370750965491569e-06, 'aram': 0.0014932265955083309, 'Param': 0.9983918532559447, 'Sur': 3.5472354653821515e-06, 'param': 8.295817440589454e-05}",Param,True
15,"Someone doesn't like the cold weather. Between Minneapolis and Pontianak, this person should visit ->",Pontianak,Minneapolis,"{'Sant': 4.965369178659463e-07, 'Med': 7.527203946119833e-07, 'Pont': 0.9981775708443551, 'pont': 3.3796209490823594e-06, 'ont': 0.0018133173883688473}",Pont,True
16,"Someone doesn't like the cold weather. Between Saint Petersburg and Parakou, this person should visit ->",Parakou,Saint Petersburg,"{'ar': 0.00034808686404928557, 'Par': 0.9994405396063601, 'PAR': 7.30033666051874e-05, 'P': 4.9691483385414875e-05, 'Libre': 1.0044362762373628e-05}",Par,True
17,"Someone doesn't like the cold weather. Between Chihuahua and Bangkok, this person should visit ->",Bangkok,Chihuahua,"{'Thailand': 0.000839081262341166, 'Thai': 2.6130639629250216e-05, 'Bangkok': 0.9985330585120692, 'ang': 0.00018666499841604994, 'Ch': 0.00035763830625571775}",Bangkok,True
18,"Someone doesn't like the cold weather. Between Frankfurt and La Paz, this person should visit ->",La Paz,Frankfurt,"{'a': 0.000594636062037728, 'hot': 7.3559944919925574e-06, 'La': 0.9993190062515673, 'warm': 3.649968235559992e-05, 'la': 5.9544125989325175e-06}",La,True
19,"Someone doesn't like the cold weather. Between Erzurum and Mombasa, this person should visit ->",Mombasa,Erzurum,"{'Mak': 1.3270862426776095e-08, 'Mog': 6.500601109161813e-07, 'M': 0.9999962315756006, '': 3.0355680031738267e-06, 'warm': 1.4779865819290602e-08}",M,True
20,"Someone doesn't like the cold weather. Between Nouakchott and Christchurch, this person should visit ->",Nouakchott,Christchurch,"{'Ni': 2.845353932593742e-05, 'N': 0.00012587036875695277, 'Ou': 0.003672475944896178, 'Libre': 2.4430431747744752e-05, 'Nou': 0.9961074270797947}",Nou,True
21,"Someone doesn't like the cold weather. Between Lagos and Reykjavík, this person should visit ->",Lagos,Reykjavík,"{'Nigeria': 4.026447839892435e-06, 'lag': 1.4061492851687285e-05, 'Lag': 0.9999373434930009, 'Jos': 7.384665038625823e-06, 'L': 1.3839786973242031e-05}",Lag,True
22,"Someone doesn't like the cold weather. Between Barranquilla and Canberra, this person should visit ->",Barranquilla,Canberra,"{'ar': 0.0015403956191448597, 'Barcelona': 0.00024918823082382827, 'Col': 0.0003990052433231412, 'Gu': 0.00042494683116801033, 'Bar': 0.9965451684118298}",Bar,True
23,"Someone doesn't like the cold weather. Between Sydney and Willemstad, this person should visit ->",Willemstad,Sydney,"{'Col': 3.687768250691176e-05, 'il': 0.0051181716669685025, 'Jos': 9.64405398384285e-06, 'W': 0.00013923087938545517, 'Wil': 0.9946442421859008}",Wil,True
24,"Someone doesn't like the cold weather. Between Mombasa and Milwaukee, this person should visit ->",Mombasa,Milwaukee,"{'m': 1.818088626382461e-08, 'Mog': 6.166751197089273e-07, 'M': 0.9999971861801588, 'Mo': 1.2852185014775573e-08, '': 2.066659546147031e-06}",M,False
25,"Someone doesn't like the cold weather. Between Toliara and Paris, this person should visit ->",Toliara,Paris,"{'Tam': 1.1626483520107559e-05, 'Tol': 6.136144730884559e-07, 'T': 0.999982166037027, '': 1.6647476626188575e-06, 'Hon': 9.061164564824781e-07}",T,True
26,"Someone doesn't like the cold weather. Between Niamey and Podgorica, this person should visit ->",Niamey,Podgorica,"{'Ni': 0.9999948020155096, 'NI': 4.774640346342629e-07, 'i': 2.3493825711737822e-06, 'ni': 3.648531109924483e-07, 'N': 1.5529611969126389e-06}",Ni,True
27,"Someone doesn't like the cold weather. Between Hanoi and Halifax, this person should visit ->",Hanoi,Halifax,"{'Vietnam': 4.863403322571e-05, 'HC': 2.809572860832375e-05, 'ytes: \\xc4': 2.897648265212924e-05, 'H': 0.9996948153283188, 'Ho': 6.587088630734257e-05}",H,False
28,"Someone doesn't like the cold weather. Between Skopje and Mahajanga, this person should visit ->",Mahajanga,Skopje,"{'Maj': 5.4240271598051955e-06, 'M': 1.8208921220909656e-06, 'ah': 0.00041021366494372685, 'mah': 6.51860605583812e-06, 'Mah': 0.9995682126270107}",Mah,True
29,"Someone doesn't like the cold weather. Between Suwałki and Kampala, this person should visit ->",Kampala,Suwałki,"{'Kum': 6.135824518464074e-05, 'Kab': 2.6644548163663845e-05, 'amp': 9.514733243312805e-05, 'Kamp': 0.9993275300093625, 'K': 0.00045160213412609}",Kamp,True
30,"Someone doesn't like the cold weather. Between Makassar and Bucharest, this person should visit ->",Makassar,Bucharest,"{'Mak': 0.9999775160487678, 'Mog': 1.2407543705233445e-06, 'M': 1.0528412530720587e-05, 'warm': 2.054372724838321e-06, 'Bat': 1.0500130135652282e-06}",Mak,True
31,"Someone doesn't like the cold weather. Between Bergen and Pretoria, this person should visit ->",Pretoria,Bergen,"{'Bl': 7.37961496856525e-05, 'Pret': 0.9980252230428648, 'Ber': 0.0015842867071185524, 'ret': 4.509370048664463e-05, 'Kh': 3.782830220194992e-05}",Pret,True
32,"Someone doesn't like the cold weather. Between Auckland and Conakry, this person should visit ->",Conakry,Auckland,"{'Con': 0.9991355414597569, 'Gu': 5.2823679098978236e-05, 'on': 0.0006082463360959006, 'Libre': 3.921661691874917e-05, 'CON': 9.164088894704127e-05}",Con,True
33,"Someone doesn't like the cold weather. Between Buenos Aires and Port Sudan, this person should visit ->",Port Sudan,Buenos Aires,"{'Barcelona': 0.0009059533892397207, 'Rio': 0.00272473528147118, 'Salvador': 0.00039837379899152647, 'Port': 0.0024105411816196525, 'Buenos': 0.9914888546332394}",Buenos,False
34,"Someone doesn't like the cold weather. Between Ulaanbaatar and Douala, this person should visit ->",Douala,Ulaanbaatar,"{'Dak': 9.852365296331475e-06, 'D': 1.4243227889991541e-05, 'ou': 0.000433203180928857, 'Ou': 3.342033536459929e-05, 'Dou': 0.9994762425088664}",Dou,True
35,"Someone doesn't like the cold weather. Between Kansas City and Medellín, this person should visit ->",Medellín,Kansas City,"{'Col': 3.026048524090919e-07, 'Gu': 1.373845247077022e-06, 'Med': 0.9999967093467143, 'Ant': 4.16941046684204e-07, 'ed': 5.433316119548438e-07}",Med,True
36,"Someone doesn't like the cold weather. Between Yinchuan and Willemstad, this person should visit ->",Willemstad,Yinchuan,"{'Col': 9.475244524440269e-06, 'il': 0.003953614718212441, 'W': 0.00014124225800838273, 'Wil': 0.9958581606745032, 'Y': 1.52776741672021e-05}",Wil,True
37,"Someone doesn't like the cold weather. Between Honolulu and Auckland, this person should visit ->",Honolulu,Auckland,"{'Hawai': 0.0008974192623793808, 'Hawaii': 0.0024248078375013736, 'Hawaiian': 0.00014236718898031066, 'Honolulu': 0.9959988286026376, 'Hon': 0.00042366025894444495}",Honolulu,True
