,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"You are looking for a big city to visit. Between Rome and San Juan, you should visit ->",Rome,San Juan,"{'Rome': 0.14043367018629757, 'Tokyo': 0.05224733992288488, 'Istanbul': 0.051200089443235876, 'San': 0.04330200241036025, 'R': 0.538755353889304}",R,True
1,"You are looking for a big city to visit. Between Manila and Mahajanga, you should visit ->",Manila,Mahajanga,"{'Tokyo': 0.26020718497674966, 'Madrid': 0.08889592282499409, 'Man': 0.20692826327657565, 'Manila': 0.21297161181901353, 'Kuala': 0.12388603606094843}",Tokyo,True
2,"You are looking for a big city to visit. Between Nairobi and Christchurch, you should visit ->",Nairobi,Christchurch,"{'Tokyo': 0.005557891884955974, 'Rio': 0.0012261967170202734, 'N': 0.9823152142762013, 'Kuala': 0.0011066362168444335, 'New': 0.00456484189366724}",N,True
3,"You are looking for a big city to visit. Between Mumbai and Murmansk, you should visit ->",Mumbai,Murmansk,"{'Tokyo': 0.046590994854039974, 'Dh': 0.018649829034225265, 'Mumbai': 0.511759239443454, 'M': 0.31729885150077336, 'B': 0.015101723539291343}",Mumbai,True
4,"You are looking for a big city to visit. Between Ho Chi Minh City and Piura, you should visit ->",Ho Chi Minh City,Piura,"{'Tai': 0.047235988911024464, 'Tokyo': 0.11864709264792914, 'Singapore': 0.2908643999401455, 'S': 0.08851966927213083, 'Chong': 0.11122100734887272}",Singapore,False
5,"You are looking for a big city to visit. Between Bogotá and Tabora, you should visit ->",Bogotá,Tabora,"{'Barcelona': 0.07007169827912077, 'Med': 0.12334236931247007, 'Bog': 0.0946788822463639, 'T': 0.09399047797325495, 'bigger': 0.06728749966995894}",Med,True
6,"You are looking for a big city to visit. Between Algiers and Asmara, you should visit ->",Algiers,Asmara,"{'As': 0.6800666302163376, 'Madrid': 0.025914171441773885, 'Barcelona': 0.051611647769561564, 'Istanbul': 0.02197955227210655, 'New': 0.04788909319360207}",As,False
7,"You are looking for a big city to visit. Between Jakarta and Tripoli, you should visit ->",Jakarta,Tripoli,"{'Tokyo': 0.1832247202468277, 'Dh': 0.06732544705863654, 'Istanbul': 0.12032101295194657, 'Kuala': 0.2820507386324218, 'Jakarta': 0.13134739441626853}",Kuala,True
8,"You are looking for a big city to visit. Between Beijing and Port Sudan, you should visit ->",Beijing,Port Sudan,"{'Beijing': 0.1518251119252032, 'Tokyo': 0.09865878482968143, 'Tehran': 0.30429039099042116, 'S': 0.025717427604287267, 'Chong': 0.25284965902091616}",Tehran,True
9,"You are looking for a big city to visit. Between Hanoi and Kuwait City, you should visit ->",Hanoi,Kuwait City,"{'Tokyo': 0.039634136469494805, 'Istanbul': 0.03213458867973827, 'Kuala': 0.2771346471789422, 'K': 0.12311951853421173, 'Kh': 0.35788960716801355}",Kh,False
10,"You are looking for a big city to visit. Between Bogotá and Lviv, you should visit ->",Bogotá,Lviv,"{'Barcelona': 0.06867868430660502, 'Rio': 0.1149031131574153, 'Med': 0.07483044186421353, 'Bel': 0.07458050000325851, 'bigger': 0.08005418188435896}",Rio,False
11,"You are looking for a big city to visit. Between Toronto and Goiânia, you should visit ->",Toronto,Goiânia,"{'Tokyo': 0.29683902217509034, 'city': 0.03774759552566752, 'T': 0.3345676425423449, 'bigger': 0.04720782104554013, 'Toronto': 0.16760056832152787}",T,True
12,"You are looking for a big city to visit. Between Santiago and Florianópolis, you should visit ->",Santiago,Florianópolis,"{'Sant': 0.16709554573829788, 'Rio': 0.035279352541861465, 'Salvador': 0.17050632264231366, 'S': 0.4272065325087494, 'Santiago': 0.05631191117781822}",S,True
13,"You are looking for a big city to visit. Between Melbourne and Sucre, you should visit ->",Melbourne,Sucre,"{'Tokyo': 0.09317409933909979, 'Melbourne': 0.2456394177162135, 'Adelaide': 0.1824733580324569, 'bigger': 0.10776171844949381, 'Detroit': 0.05352795169108857}",Melbourne,True
14,"You are looking for a big city to visit. Between Douala and Port-Gentil, you should visit ->",Douala,Port-Gentil,"{'Barcelona': 0.08863119458373755, 'Ant': 0.04821884785613238, 'Acc': 0.1644962179872456, 'Fort': 0.06542581327483052, 'New': 0.04874486599534867}",Acc,False
15,"You are looking for a big city to visit. Between Santiago and Dublin, you should visit ->",Santiago,Dublin,"{'Sant': 0.08674849578150237, 'Madrid': 0.09823426438410365, 'Rio': 0.06330153503297808, 'Salvador': 0.10766761892091493, 'S': 0.4067815255192997}",S,True
16,"You are looking for a big city to visit. Between Hanoi and Bratislava, you should visit ->",Hanoi,Bratislava,"{'Tokyo': 0.029311686084536055, 'Br': 0.7785008078561626, 'ytes: \\xc4': 0.030276922206933128, 'Budapest': 0.0231425237216048, 'Kuala': 0.03041617620757852}",Br,False
17,"You are looking for a big city to visit. Between Dar es Salaam and Lusaka, you should visit ->",Dar es Salaam,Lusaka,"{'Tokyo': 0.2970633984989457, 'Dh': 0.12578215461309764, 'Tehran': 0.05427465064476945, 'Kuala': 0.09070494526760824, 'Kh': 0.05277927944744784}",Tokyo,False
18,"You are looking for a big city to visit. Between Cairo and Mahajanga, you should visit ->",Cairo,Mahajanga,"{'Tehran': 0.13120188961795343, 'Cairo': 0.3207585562763809, 'Istanbul': 0.0399806616708724, 'C': 0.24537819637016353, 'Kh': 0.10168018832179783}",Cairo,True
19,"You are looking for a big city to visit. Between Shanghai and Pretoria, you should visit ->",Shanghai,Pretoria,"{'Tokyo': 0.046627727689757134, 'city': 0.017868628526750096, 'Shanghai': 0.16234988317838536, 'S': 0.3804252016922426, 'Chong': 0.3122718988530206}",S,True
20,"You are looking for a big city to visit. Between Shanghai and Lisbon, you should visit ->",Shanghai,Lisbon,"{'Tokyo': 0.043213678582319615, 'city': 0.01896596920911472, 'Shanghai': 0.0286895308933257, 'S': 0.39980172190865987, 'Chong': 0.42247736820429715}",Chong,True
21,"You are looking for a big city to visit. Between Lagos and Porto Alegre, you should visit ->",Lagos,Porto Alegre,"{'Madrid': 0.0748549753038677, 'Barcelona': 0.06394130664965812, 'Rio': 0.48095397477167484, 'S': 0.0626472495775252, 'bigger': 0.06311016682431024}",Rio,False
22,"You are looking for a big city to visit. Between Kuwait City and La Paz, you should visit ->",Kuwait City,La Paz,"{'Tokyo': 0.06775565866361294, 'Tehran': 0.05368077763122088, 'Kuala': 0.451207751140365, 'K': 0.04669643759403226, 'Kh': 0.1715221613542382}",Kuala,True
23,"You are looking for a big city to visit. Between Saint Petersburg and Lyon, you should visit ->",Saint Petersburg,Lyon,"{'Sant': 0.002051684737854627, 'Tall': 0.00213770811104569, 'S': 0.015407149870511089, 'Sochi': 0.002933233150464677, 'St': 0.9658083247902133}",St,True
24,"You are looking for a big city to visit. Between London and Zagreb, you should visit ->",London,Zagreb,"{'Tokyo': 0.41823604704267675, 'city': 0.05507005373225183, 'S': 0.06397920309956269, 'London': 0.19149116637796254, 'bigger': 0.08019212186855935}",Tokyo,True
