,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"I don't like the cold weather. Between Muscat and Nur-Sultan, I should visit ->",Muscat,Nur-Sultan,"{'us': 0.003942297120728732, 'Mus': 0.9919990077001825, 'Mog': 0.0005991114003071173, 'M': 0.0004949187253938288, 'Oman': 0.0018314092985736875}",Mus,True
1,"I don't like the cold weather. Between Djibouti and Perth, I should visit ->",Djibouti,Perth,"{'Dj': 0.9945824948971588, 'Dh': 0.0035130664163464673, 'Mog': 0.00043403342964434285, 'D': 0.0006465625582064115, 'dj': 0.00025130631108036706}",Dj,True
2,"I don't like the cold weather. Between Jakarta and Sapporo, I should visit ->",Jakarta,Sapporo,"{'Indones': 0.00014213176614867725, 'Indonesia': 0.0021569739254251297, 'J': 0.00030012004900562217, 'Jakarta': 0.9963898386591062, 'Jay': 0.00018478917080754162}",Jakarta,True
3,"I don't like the cold weather. Between Surabaya and Berlin, I should visit ->",Surabaya,Berlin,"{'Singapore': 0.0011481523279906055, 'ur': 0.004480523888476703, 'B': 0.013593833611242542, 'Sur': 0.9781737081733033, 'Jay': 0.0004184127384712656}",Sur,True
4,"I don't like the cold weather. Between Kathmandu and Kuopio, I should visit ->",Kathmandu,Kuopio,"{'Living': 9.091986898254983e-05, 'Kath': 0.9983520939906353, 'Nepal': 6.392334032315586e-05, 'K': 0.00042298197166650855, 'Kh': 0.000894651769285211}",Kath,True
5,"I don't like the cold weather. Between Muscat and Fianarantsoa, I should visit ->",Muscat,Fianarantsoa,"{'us': 0.0037778999217383995, 'Dh': 0.000402434824872363, 'Mus': 0.992991345980116, 'Mog': 0.0011767953971641499, 'Oman': 0.0008560258360299749}",Mus,True
6,"I don't like the cold weather. Between Port Moresby and Antofagasta, I should visit ->",Port Moresby,Antofagasta,"{'M': 0.36932674461212495, 'Ant': 0.02779758868492048, 'Port': 0.5545551600737073, 'Papua': 0.001974836635999155, 'Hon': 0.04262859528812394}",Port,True
7,"I don't like the cold weather. Between Quito and Ulaanbaatar, I should visit ->",Quito,Ulaanbaatar,"{'QU': 0.00014933775578861492, 'Gu': 0.0061325906502524554, 'Qu': 0.9881165367638008, 'Ecuador': 0.004839204167383253, 'u': 0.0004522670653827591}",Qu,True
8,"I don't like the cold weather. Between Monterrey and Dublin, I should visit ->",Monterrey,Dublin,"{'Gu': 2.2304836937307207e-05, 'Monte': 1.1912217545869992e-05, 'Mon': 0.9999453300044586, 'M': 4.8696962231105764e-06, 'N': 2.831344134158149e-06}",Mon,True
9,"I don't like the cold weather. Between Manaus and Kunming, I should visit ->",Manaus,Kunming,"{'Mana': 1.471763082499882e-06, 'Man': 0.9999871717882822, 'Salvador': 6.665504541784766e-07, 'M': 7.094526405771351e-06, 'Amazon': 1.8667361992253872e-06}",Man,True
10,"I don't like the cold weather. Between Kuwait City and Novosibirsk, I should visit ->",Kuwait City,Novosibirsk,"{'Kum': 9.645172758992665e-06, 'Kuwait': 0.9986285440065098, 'u': 0.00034344327438904363, 'K': 0.0002848046646140532, 'Kh': 0.0006873417065171335}",Kuwait,True
11,"I don't like the cold weather. Between Willemstad and Murmansk, I should visit ->",Willemstad,Murmansk,"{'Gu': 7.295746192612779e-05, 'il': 0.0006156080988865973, 'W': 0.0024256481789978242, 'Wil': 0.9959143096367239, 'Mur': 0.000603682717621515}",Wil,True
12,"I don't like the cold weather. Between Barranquilla and Beijing, I should visit ->",Barranquilla,Beijing,"{'Br': 0.0007686906077803615, 'Gu': 0.006207674064352892, 'bar': 0.0005114189196477807, 'Bar': 0.9747651956126075, 'B': 0.01453123221658731}",Bar,True
13,"I don't like the cold weather. Between Djibouti and Lusaka, I should visit ->",Djibouti,Lusaka,"{'Dj': 0.9950630294986829, 'Dh': 0.0021702743301414665, 'Mog': 0.00022803988730286357, 'D': 0.0017411786674464927, 'dj': 0.00020719234359981964}",Dj,True
14,"I don't like the cold weather. Between Surabaya and Bergen, I should visit ->",Surabaya,Bergen,"{'Singapore': 0.0005858776960397309, 'ur': 0.003931607121202659, 'B': 0.010216621767253659, 'Sur': 0.981061254980198, 'Jay': 0.0013423600269453456}",Sur,True
15,"I don't like the cold weather. Between Melbourne and Ulaanbaatar, I should visit ->",Melbourne,Ulaanbaatar,"{'Melbourne': 0.9787414415314044, 'Adelaide': 0.0006407913891221035, 'M': 0.0012537891410412043, 'B': 0.00021936029441428086, 'U': 0.017955413890935298}",Melbourne,True
16,"I don't like the cold weather. Between Córdoba and Oslo, I should visit ->",Córdoba,Oslo,"{'Barcelona': 1.9225963880430247e-06, 'Med': 1.4922194239580255e-06, 'Cord': 8.484376937797238e-05, 'C': 0.9999086117061645, 'B': 5.031452203830223e-07}",C,True
