,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"Between JJ Bean and Sushi Shop, the farthest restaurant is ->",JJ Bean,Sushi Shop,"{'S': 0.7929163170221212, 'J': 6.468449692047565e-05, 'B': 6.248050311802967e-05, 'JJ': 0.20653472931906033}",S,False
1,"Between Carole's Cheesecake Cafe and Anatolia Restaurant, the farthest restaurant is ->",Carole's Cheesecake Cafe,Anatolia Restaurant,"{'Car': 0.6797381897655302, 'anat': 0.00022258155148126727, 'Che': 0.00016422961793820376, 'Anat': 0.3180726064797998, 'ar': 0.0015383744069131287}",Car,True
2,"Between Harry's Char Broil & Dining Lounge and EJ Sushi, the farthest restaurant is ->",EJ Sushi,Harry's Char Broil & Dining Lounge,"{'arry': 0.002961616632821859, 'S': 0.0062293144024456945, 'D': 0.007349691054810016, 'E': 0.5784522134473473, 'Harry': 0.3868507574478862}",E,True
3,"Between Juice & Java Cafe and Hawthorne Food and Drink, the farthest restaurant is ->",Hawthorne Food and Drink,Juice & Java Cafe,"{'u': 0.001396384615573658, 'aw': 0.0014108971504718673, 'Juice': 0.9364798402732603, 'Sauce': 0.003963747749033457, 'Hawth': 0.0487816188494226}",Juice,False
4,"Between St. Clair Shawarma and Falafel and Kairali - Taste of Kerala, the farthest restaurant is ->",St. Clair Shawarma and Falafel,Kairali - Taste of Kerala,"{'Fl': 0.0015304514832743684, 'al': 0.002161004757354652, 'K': 0.947323439429225, 'St': 0.00273148462204929, 'Fal': 0.042612152348108855}",K,False
5,"Between Eastern legend and Juice & Java Cafe, the farthest restaurant is ->",Eastern legend,Juice & Java Cafe,"{'Juice': 0.6723988215848503, 'Sauce': 0.002378795528173814, 'The': 0.0011770358410242946, 'astern': 0.003578776488402066, 'Eastern': 0.3100105964470132}",Juice,False
6,"Between Kim PO Vietnamese and Banjara Indian Cuisine, the farthest restaurant is ->",Banjara Indian Cuisine,Kim PO Vietnamese,"{'Ban': 0.7734308823307932, 'Nik': 0.004219862645177794, 'im': 0.0033705073398473573, 'an': 0.020491293302639012, 'Kim': 0.18833305770841846}",Ban,True
7,"Between Mirage Grill & Lounge and Branca, the farthest restaurant is ->",Mirage Grill & Lounge,Branca,"{'Br': 0.0216052357031557, 'ir': 0.00025799638107038665, 'B': 0.00019695013167044637, 'Mirage': 0.9762381306569755, 'r': 0.0013631044456045192}",Mirage,True
8,"Between La Cocina De Dona Luz and Helena's Magic Kitchen, the farthest restaurant is ->",Helena's Magic Kitchen,La Cocina De Dona Luz,"{'a': 0.0004125566616693978, 'Lah': 0.00015976812701525285, 'L': 0.0004922472140919538, 'Helena': 0.9711956108433264, 'La': 0.026099659779673517}",Helena,True
9,"Between Freshii and Popeyes Louisiana Kitchen, the farthest restaurant is ->",Freshii,Popeyes Louisiana Kitchen,"{'Fl': 5.592064604932408e-06, 'op': 2.1016622052859792e-06, 'Fresh': 0.02489961344323629, 'resh': 1.932633276541504e-05, 'Pop': 0.9750650044265481}",Pop,False
10,"Between Breakfast Room and Shawarma Twist, the farthest restaurant is ->",Shawarma Twist,Breakfast Room,"{'breakfast': 0.0017889185566548778, 'Shaw': 0.48866747062351157, 'Breakfast': 0.4791302777257771, 'haw': 0.015344742066688483, 'Beach': 0.003156970227756019}",Shaw,True
11,"Between Mt Everest Restaurant and Mamma's Pizza, the farthest restaurant is ->",Mt Everest Restaurant,Mamma's Pizza,"{'Mt': 0.7342094476872116, 'Mam': 0.2490338619491043, 'Everest': 0.0005771986903719489, '': 0.009533079271711735, 'Mountain': 0.0030086124095996688}",Mt,True
12,"Between Buk Chang Dong Soon Tofu and Delicious Paradise Kitchen, the farthest restaurant is ->",Buk Chang Dong Soon Tofu,Delicious Paradise Kitchen,"{'Brussels': 0.0008180650510601691, 'B': 0.0043794571527631726, 'Buk': 0.9433987737053029, 'Delicious': 0.04780504983409617, 'Bok': 0.0013229793532237577}",Buk,True
13,"Between La Pupusa Loka and Mi Mi Restaurant, the farthest restaurant is ->",Mi Mi Restaurant,La Pupusa Loka,"{'Mi': 0.03760597242912811, 'a': 0.009976649165470076, 'P': 0.001850662677458556, 'L': 0.1667335082711602, 'La': 0.7764384309555195}",La,False
14,"Between Warung Indonesia D'Eglinton and Helena's Magic Kitchen, the farthest restaurant is ->",Helena's Magic Kitchen,Warung Indonesia D'Eglinton,"{'WAR': 7.711575139592607e-05, 'ar': 0.0013319156962107214, 'War': 0.16269553634721848, 'Helen': 0.00010438975703715786, 'Helena': 0.8350607352083547}",Helena,True
15,"Between Dangerous Dan's Diner and Tierra Azteca, the farthest restaurant is ->",Tierra Azteca,Dangerous Dan's Diner,"{'tier': 0.001028029927519362, 'Tier': 0.6706516683338425, 'Danger': 0.0018675376136165467, 'Dangerous': 0.3115603249355615, 'ier': 0.012916719778183199}",Tier,True
16,"Between Eastern legend and The Empire, the farthest restaurant is ->",Eastern legend,The Empire,"{'T': 0.0001326484715333326, 'F': 0.0001143149728133908, 'The': 0.9974439547608528, 'Chinese': 0.00042289104031807055, 'Eastern': 0.00045291712329610537}",The,False
17,"Between Grappa Ristorante and Basil Express Restaurant, the farthest restaurant is ->",Grappa Ristorante,Basil Express Restaurant,"{'Gor': 0.0031175164617218937, 'Basil': 0.3504640309096164, 'basil': 0.0035891653376132772, 'ra': 0.042597317379579155, 'Gra': 0.5961912047663696}",Gra,True
18,"Between Mirage Grill & Lounge and Chick Fiesta, the farthest restaurant is ->",Mirage Grill & Lounge,Chick Fiesta,"{'Shell': 2.3295508132283866e-05, 'h': 4.004895408587609e-05, 'ir': 0.00047532679548113255, 'Chick': 0.0003209982135867679, 'Mirage': 0.9989544649530395}",Mirage,True
19,"Between Amaya Express and Helena's Magic Kitchen, the farthest restaurant is ->",Helena's Magic Kitchen,Amaya Express,"{'el': 0.00010127904792876337, 'Am': 0.03673254985390344, 'A': 0.00018802342534456477, 'Helena': 0.9609272358462678, 'm': 0.0013130342482941793}",Helena,True
