,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"You don't like the restaurants nearby. Between Hapa Toronto and Queen Slice, you should go to ->",Queen Slice,Hapa Toronto,"{'Q': 0.026371797931418296, 'King': 0.01090648949929287, 'ueen': 0.00458906949436636, 'H': 0.24923483861857923, 'Queen': 0.7059811581625913}",Queen,True
1,"You don't like the restaurants nearby. Between Pho 88 and Sushi Shop, you should go to ->",Pho 88,Sushi Shop,"{'Ph': 0.15594058650714349, 'Sakura': 0.00011005327403529891, 'S': 0.8435214732495433, 'P': 6.320210186543485e-05, 'restaurant': 5.3837408884633135e-05}",S,False
2,"You don't like the restaurants nearby. Between KFC and Mt Everest Restaurant, you should go to ->",Mt Everest Restaurant,KFC,"{'Mt': 0.006720475285091311, 'ount': 1.608084091293959e-05, '': 4.976463334608051e-05, 'K': 0.9930825410312402, 'Mount': 4.811127504028326e-05}",K,False
3,"You don't like the restaurants nearby. Between Freshii and Ardor Bistro, you should go to ->",Freshii,Ardor Bistro,"{'Fresh': 0.04569424129830669, 'r': 0.004511212565835636, 'A': 0.0017639629941334231, 'ard': 0.001951788006727292, 'Ard': 0.943751989822437}",Ard,False
4,"You don't like the restaurants nearby. Between Cantine Bar & Grill and Ciao Europa wine bar, you should go to ->",Ciao Europa wine bar,Cantine Bar & Grill,"{'Cant': 0.012361678935153783, 'A': 2.490372916611366e-05, 'C': 0.9874769769101647, '': 1.8799091758752947e-05, 'B': 4.675637256352018e-05}",C,False
5,"You don't like the restaurants nearby. Between Harry's Char Broil & Dining Lounge and Mi Mi Restaurant, you should go to ->",Mi Mi Restaurant,Harry's Char Broil & Dining Lounge,"{'Mi': 0.07125451453114658, 'arry': 0.022895783775044486, 'My': 0.0004301730449988969, 'i': 0.003916241054112012, 'Harry': 0.8938122473630234}",Harry,False
6,"You don't like the restaurants nearby. Between z-teca Gourmet Burritos and Daily Press Juicery, you should go to ->",z-teca Gourmet Burritos,Daily Press Juicery,"{'Z': 0.43043680943986734, 'z': 0.4273918649873169, 'aily': 0.002008592602349936, 'Daily': 0.13819602924607685, '': 0.0009458164833138382}",Z,True
7,"You don't like the restaurants nearby. Between Verona Restaurant and Topham Corner, you should go to ->",Topham Corner,Verona Restaurant,"{'er': 9.981570722568335e-05, 'T': 0.9965754489964634, 'The': 1.3285212279422904e-05, 'Ver': 0.0031772285097957827, 'V': 4.54198192872088e-05}",T,True
8,"You don't like the restaurants nearby. Between Pasta Pantry and Supermodel Pizza, you should go to ->",Pasta Pantry,Supermodel Pizza,"{'Past': 0.1948014196634903, 'uper': 0.0017908274560352099, 'Pizza': 0.11503601796040094, 'Super': 0.46505834878910685, 'P': 0.2135891647518345}",Super,False
9,"You don't like the restaurants nearby. Between Pho 88 and Breakfast Room, you should go to ->",Pho 88,Breakfast Room,"{'breakfast': 0.0006386938668467389, 'Ph': 0.004658603750952588, 'reak': 0.0003390318168409074, 'Breakfast': 0.9909107502504503, 'The': 0.0021236987863398208}",Breakfast,False
10,"You don't like the restaurants nearby. Between LCBO and Mirage Grill & Lounge, you should go to ->",Mirage Grill & Lounge,LCBO,"{'LC': 0.9616767437437023, 'L': 0.0062535561064993115, 'Mirage': 0.011591842048063985, 'C': 0.019451190549884676, 'Magic': 0.0001619229424151435}",LC,False
11,"You don't like the restaurants nearby. Between Tik Talk Cafe and Aris Place, you should go to ->",Aris Place,Tik Talk Cafe,"{'Nik': 0.0010798026349096734, 'r': 0.009444346221108924, 'A': 0.8028615065177714, 'Tik': 0.002448092816044395, 'Ar': 0.18129714658188215}",A,True
