,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"Someone doesn't like big cities. Between Addis Ababa and Cotonou, this person should visit ->",Cotonou,Addis Ababa,"{'C': 0.99999813984753, 'B': 1.5466358471475826e-07, 'Ou': 9.680220219308947e-07, 'Libre': 2.6379659612171186e-07, 'Acc': 2.9117860359178084e-07}",C,True
1,"Someone doesn't like big cities. Between Chicago and Baku, this person should visit ->",Baku,Chicago,"{'hicago': 0.00038151575903744826, 'B': 0.04496225135628175, 'W': 0.0008853853358311196, 'Chicago': 0.9512876186920131, 'Ch': 0.00035381902654479637}",Chicago,False
2,"Someone doesn't like big cities. Between Medellín and Garoua, this person should visit ->",Garoua,Medellín,"{'Gu': 4.8389969860735654e-05, 'ar': 0.00018314012275597887, 'G': 0.00043945554279742354, 'Ou': 0.00024236517053612458, 'Gar': 0.9989132158780797}",Gar,True
3,"Someone doesn't like big cities. Between Perth and Suwałki, this person should visit ->",Suwałki,Perth,"{'SU': 5.446958965554221e-05, 'Su': 0.9989096386763675, 'Perth': 0.00042896681343024333, 'W': 9.234444543636352e-05, 'u': 0.0004132138096717674}",Su,True
4,"Someone doesn't like big cities. Between Los Angeles and Lomé, this person should visit ->",Lomé,Los Angeles,"{'Tam': 0.000792994715726841, 'T': 0.00234837659543206, 'L': 0.9959074548817125, 'Libre': 0.00019861982253093678, 'Los': 0.0002802498587574}",L,False
5,"Someone doesn't like big cities. Between Houston and Bishkek, this person should visit ->",Bishkek,Houston,"{'C': 9.711207694739011e-07, 'B': 0.9998748783683643, 'Wichita': 3.7691724382771833e-05, 'smaller': 9.4916517675445e-07, 'Houston': 8.004352569947911e-05}",B,True
6,"Someone doesn't like big cities. Between Paris and Cape Town, this person should visit ->",Cape Town,Paris,"{'Cape': 0.9993180522921061, 'C': 0.00042131006454719587, 'cape': 1.9431385302972515e-05, 'Cap': 4.408927510438748e-05, 'Town': 4.576197737317308e-05}",Cape,True
7,"Someone doesn't like big cities. Between Melbourne and Ouahigouya, this person should visit ->",Ouahigouya,Melbourne,"{'Ni': 4.687159477943392e-08, 'Ou': 0.9999654772559237, 'O': 3.4334289818484045e-05, 'Libre': 1.1118449403257925e-08, 'OU': 5.1072584017740175e-08}",Ou,True
8,"Someone doesn't like big cities. Between Guadalajara and Kuopio, this person should visit ->",Kuopio,Guadalajara,"{'Ni': 1.6933240065602114e-05, 'Ku': 0.9959801722253111, 'Gu': 0.001350558187183511, 'u': 0.0014843593707138524, 'K': 0.0011411029320871928}",Ku,True
9,"Someone doesn't like big cities. Between Nairobi and Pretoria, this person should visit ->",Pretoria,Nairobi,"{'Bl': 2.1293301889183994e-05, 'T': 0.0001479247292089672, 'P': 3.332802244460442e-05, 'Pret': 0.9996055836425899, 'N': 2.986079923907353e-05}",Pret,True
10,"Someone doesn't like big cities. Between London and Bujumbura, this person should visit ->",Bujumbura,London,"{'B': 0.13449262690406133, 'Ou': 0.001330023590084677, 'Bur': 0.000976831878552065, 'Bul': 0.005426016629334008, 'Bu': 0.8556265768664975}",Bu,True
11,"Someone doesn't like big cities. Between Saint Petersburg and Novosibirsk, this person should visit ->",Novosibirsk,Saint Petersburg,"{'ov': 0.0015978840399651765, 'Sochi': 0.0004693034424050447, 'Siberia': 0.0001914823348141193, 'Siberian': 0.000247153983648029, 'Nov': 0.9969748633749187}",Nov,True
12,"Someone doesn't like big cities. Between Luanda and Podgorica, this person should visit ->",Podgorica,Luanda,"{'Pir': 3.975185703871852e-05, 'Pod': 0.998917148307477, 'pod': 2.0108921211490548e-05, 'P': 3.372355511268377e-05, 'od': 0.0009316903881738859}",Pod,True
13,"Someone doesn't like big cities. Between Shanghai and Belgrade, this person should visit ->",Belgrade,Shanghai,"{'Bl': 3.0003308261281422e-06, 'el': 8.86053060887214e-07, 'Br': 2.950166622494869e-07, 'Serbia': 1.9621973946378493e-05, 'Bel': 0.9999742965583391}",Bel,True
14,"Someone doesn't like big cities. Between Houston and Ouahigouya, this person should visit ->",Ouahigouya,Houston,"{'Ni': 1.1266501308427997e-08, 'u': 1.2419189751108629e-08, 'Ou': 0.9999888406902656, 'O': 1.122716803001405e-05, 'OU': 2.7775930517547167e-08}",Ou,True
15,"Someone doesn't like big cities. Between Fukuoka and Nouadhibou, this person should visit ->",Nouadhibou,Fukuoka,"{'Ni': 0.011297351062410935, 'Jos': 0.00014286406131572955, 'N': 0.02779347494621929, 'Ou': 0.1638002960791145, 'Nou': 0.7958773085541458}",Nou,True
16,"Someone doesn't like big cities. Between Sydney and Garoua, this person should visit ->",Garoua,Sydney,"{'Gu': 7.534379389398785e-05, 'ar': 0.00020463799865795532, 'G': 0.0007096958925758251, 'Ou': 0.0008317388904440807, 'Gar': 0.9980063290073999}",Gar,True
17,"Someone doesn't like big cities. Between Kabul and Garissa, this person should visit ->",Garissa,Kabul,"{'ar': 0.0016317888694805127, 'N': 2.087066444616159e-05, 'G': 0.00015571268681650521, 'Gar': 0.9979187101935492, 'Com': 1.3292919937549746e-05}",Gar,True
