,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"Between Baghdad and Ségou, the bigger city is ->",Baghdad,Ségou,"{'Tokyo': 1.695221591896984e-05, 'Baghdad': 0.9996452784285784, 'Tehran': 0.0002895660890878717, 'S': 9.18777281239546e-06, 'Iraq': 1.012928322355825e-05}",Baghdad,True
1,"Between Hanoi and Milwaukee, the bigger city is ->",Hanoi,Milwaukee,"{'Tokyo': 0.001787714125644642, 'Singapore': 0.0007428611561166063, 'ytes: \\xc4': 0.0011198928140454191, 'H': 0.9935643248392169, 'Chong': 0.0008398395468730875}",H,True
2,"Between Mumbai and Damascus, the bigger city is ->",Mumbai,Damascus,"{'Tokyo': 0.00039684983428634406, 'mbai': 0.00019333599034936208, 'Mumbai': 0.9971489679332393, '': 0.00019661894337197214, 'Bombay': 0.0016307332804757287}",Mumbai,True
3,"Between Los Angeles and Kathmandu, the bigger city is ->",Los Angeles,Kathmandu,"{'Tokyo': 0.00013443348722639128, 'os': 0.0008791011438040316, 'L': 0.0008468648832037795, 'Los': 0.9904525684119707, 'LA': 0.00764755951261171}",Los,True
4,"Between Toronto and Indianapolis, the bigger city is ->",Toronto,Indianapolis,"{'Tokyo': 0.004549021154692724, 'Istanbul': 1.610454544570668e-05, 'oronto': 0.0007689207113125461, 'Toronto': 0.9945519173262362, 'Detroit': 3.232395376355953e-05}",Toronto,True
5,"Between Riyadh and Kampala, the bigger city is ->",Riyadh,Kampala,"{'Dh': 0.0004556302193060098, 'Istanbul': 0.0002338655921861372, 'Riyadh': 0.9928363139043944, 'Kuala': 0.0004959733810090264, 'Saudi': 0.005336652474576333}",Riyadh,True
6,"Between Tampa and Fairbanks, the bigger city is ->",Tampa,Fairbanks,"{'Tampa': 0.9993181695520933, 'Kuala': 0.00010014033557595857, 'Fort': 7.868240484715914e-05, 'Seattle': 0.00033947766535749054, 'Detroit': 5.433896504837228e-05}",Tampa,True
7,"Between Lagos and Omaha, the bigger city is ->",Lagos,Omaha,"{'Tokyo': 3.632268793313451e-05, 'Rio': 4.257471608596253e-05, 'Nigeria': 2.6956826237791856e-05, 'Lag': 0.9998172981720121, 'Istanbul': 4.053344995196726e-05}",Lag,True
8,"Between Santiago and Wau, the bigger city is ->",Santiago,Wau,"{'Sant': 5.137710051741182e-05, 'Madrid': 1.3811375413887811e-05, 'Salvador': 9.161166868504497e-06, 'S': 0.00019155836839270717, 'Santiago': 0.9997247345724816}",Santiago,True
9,"Between Guangzhou and Sapporo, the bigger city is ->",Guangzhou,Sapporo,"{'city': 2.938644630357324e-05, 'Gu': 0.01750507045033604, 'Guang': 0.974048156081189, 'Chong': 0.008228578507907449, 'Kuala': 8.043461014231315e-05}",Guang,True
10,"Between Addis Ababa and La Ceiba, the bigger city is ->",Addis Ababa,La Ceiba,"{'Dh': 0.012110166167501542, 'Tehran': 0.12031397437856918, 'Istanbul': 0.005721118218224766, 'Add': 0.8202480864745766, 'Acc': 0.022475948434095748}",Add,True
11,"Between Karachi and Damascus, the bigger city is ->",Karachi,Damascus,"{'Tokyo': 0.002052164888258691, 'Dh': 0.004757371353201699, 'Tehran': 0.14464601459445706, 'Istanbul': 0.004099755258919637, 'Karachi': 0.8411744238320236}",Karachi,True
12,"Between Nairobi and Sapporo, the bigger city is ->",Nairobi,Sapporo,"{'Tokyo': 0.011830563133136227, 'Rio': 0.00015626113623241924, 'N': 0.9871080227453953, 'Kuala': 0.00034470037380717204, 'Kh': 0.00023119570461349278}",N,True
13,"Between Dar es Salaam and Bucharest, the bigger city is ->",Dar es Salaam,Bucharest,"{'Tokyo': 0.11358502540521369, 'Dh': 0.32156608639169554, 'Tehran': 0.29233449544193046, 'Istanbul': 0.2085525773475624, 'S': 0.02731438479485579}",Dh,False
14,"Between Lahore and Rome, the bigger city is ->",Lahore,Rome,"{'Rome': 0.9945526300223955, 'Tokyo': 0.0017406710137665695, 'Madrid': 0.0006650438364548742, 'Tehran': 0.00015145257777530367, 'Istanbul': 0.0024526995595205866}",Rome,False
15,"Between Karachi and Kathmandu, the bigger city is ->",Karachi,Kathmandu,"{'Dh': 0.00011646258445720663, 'Tehran': 5.117200258467142e-05, 'Mumbai': 2.2190861455149896e-05, 'Karachi': 0.9997446418394466, 'Kuala': 9.85489767960994e-06}",Karachi,True
16,"Between Surabaya and Calgary, the bigger city is ->",Surabaya,Calgary,"{'Tokyo': 0.012967868953170494, 'Singapore': 0.05542999531896019, 'Sur': 0.780149851845586, 'Kuala': 0.09204268887880604, 'Jakarta': 0.016464775470858416}",Sur,True
