,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"Between Bamako and Dublin, the city with lower average temperature is ->",Dublin,Bamako,"{'Dublin': 0.9994271883192868, 'D': 5.6678647809406516e-05, 'ub': 0.00023694488419825931, 'Ireland': 0.00017970256329048596, 'Irish': 2.843874733173974e-05}",Dublin,True
1,"Between Willemstad and Baltimore, the city with lower average temperature is ->",Baltimore,Willemstad,"{'Baltimore': 0.9988252990020259, 'Maryland': 1.5094305567562467e-05, 'Orioles': 3.772959289459634e-07, 'altimore': 0.0010734061164884335, 'Balt': 8.388271372383178e-05}",Baltimore,True
2,"Between Willemstad and Tirana, the city with lower average temperature is ->",Tirana,Willemstad,"{'T': 0.013183035043180288, 'Vil': 0.0006422836046671057, 'Tir': 0.982468696318241, 'Wil': 0.0005350360661371378, 'Ash': 0.00045710062742803823}",Tir,True
3,"Between Toamasina and Indianapolis, the city with lower average temperature is ->",Indianapolis,Toamasina,"{'Indiana': 0.0027001822722761684, 'Indianapolis': 0.995097124225877, 'Colts': 8.2302753004191e-05, 'Indy': 0.001889234421428594, 'ndian': 7.477327671395185e-05}",Indianapolis,True
4,"Between Pontianak and Zagreb, the city with lower average temperature is ->",Zagreb,Pontianak,"{'Z': 0.9996849184486212, 'Split': 8.731773200444484e-05, 'Warsaw': 2.9905384804098897e-05, 'ytes: \\xc4': 2.7803045302825593e-05, 'Budapest': 4.8967977201263797e-05}",Z,True
5,"Between Hat Yai and Skopje, the city with lower average temperature is ->",Skopje,Hat Yai,"{'k': 0.002195833890598061, 'Macedonia': 0.0007748154391528973, 'Sk': 0.9936303666714118, 'Bel': 0.00028245734780438665, 'Sof': 0.0023976617197220503}",Sk,True
6,"Between Lomé and Lhasa, the city with lower average temperature is ->",Lhasa,Lomé,"{'Tibet': 0.017410305116441115, 'T': 9.781388672011996e-05, 'Warsaw': 0.00013898660449737518, 'L': 0.9813732251493106, 'Ark': 0.0005578700544683252}",L,False
7,"Between Muscat and Punta Arenas, the city with lower average temperature is ->",Punta Arenas,Muscat,"{'San': 0.0002876198255602601, 'P': 0.9957672630893882, 'O': 0.0015541290293713914, 'Dun': 0.0003566653538420103, 'Ark': 0.0009020519006804023}",P,True
8,"Between Garissa and Podgorica, the city with lower average temperature is ->",Podgorica,Garissa,"{'Pod': 0.9840814115866279, 'pod': 0.0005733230001393862, 'Split': 0.005652780675141414, 'od': 0.00766301093506183, 'Monteneg': 0.0003112559481020269}",Pod,True
9,"Between Kathmandu and Suwałki, the city with lower average temperature is ->",Suwałki,Kathmandu,"{'Ni': 0.006789543302383807, 'Su': 0.43219152676288125, 'Warsaw': 0.3211333890352399, 'W': 0.06118268832413125, 'Ark': 0.16901571165628007}",Su,True
10,"Between Ouahigouya and Saint Petersburg, the city with lower average temperature is ->",Saint Petersburg,Ouahigouya,"{'Petersburg': 0.0030882595474858643, 'aint': 8.257521359598996e-05, 'St': 0.6272558107050729, 'Ark': 0.0002960423617084885, 'Saint': 0.3690965190144513}",St,True
11,"Between Hamilton and Erzurum, the city with lower average temperature is ->",Erzurum,Hamilton,"{'Har': 0.0003194456206631094, 'Er': 0.9637150590142183, 'Ash': 0.012198174129008676, 'Ark': 0.021548335594695926, 'r': 0.0005644557304703931}",Er,True
12,"Between Douala and Skopje, the city with lower average temperature is ->",Skopje,Douala,"{'k': 0.0018053694982056, 'Macedonia': 0.0009764721776141879, 'Sk': 0.9936077750526843, 'Bel': 0.0007357903723360185, 'Sof': 0.0022900491471699955}",Sk,True
13,"Between Antofagasta and Minsk, the city with lower average temperature is ->",Minsk,Antofagasta,"{'Warsaw': 2.2820075455011315e-06, 'Belarus': 3.439380833660755e-05, 'M': 0.9998773833180399, 'Ant': 1.0608446866328243e-05, 'Ark': 6.811671003125564e-05}",M,True
14,"Between Malabo and Sacramento, the city with lower average temperature is ->",Sacramento,Malabo,"{'Sacrament': 5.7641140524335026e-05, 'Sacramento': 0.9996115445383675, 'San': 7.015945344873713e-05, 'S': 0.00020867344333777414, 'ac': 1.8610474324885846e-05}",Sacramento,True
15,"Between Lusaka and Murmansk, the city with lower average temperature is ->",Murmansk,Lusaka,"{'ur': 0.0026342694078678995, 'Mon': 7.734535766542675e-05, 'O': 7.561204213225475e-05, 'Mur': 0.9714837976180607, 'Ark': 0.025562920383347797}",Mur,True
16,"Between Sydney and Fairbanks, the city with lower average temperature is ->",Fairbanks,Sydney,"{'Sydney': 0.10489640866100763, 'Anchorage': 0.01065725497969682, 'Fair': 0.7457834070574523, 'Seattle': 0.0727296963394789, 'Ark': 0.018760994970564236}",Fair,True
17,"Between Tampa and Anchorage, the city with lower average temperature is ->",Anchorage,Tampa,"{'Alaska': 0.011826135781985953, 'Anchorage': 0.9849388942783612, 'Seattle': 0.0006602982044907444, 'Ash': 0.001548948446338852, 'Ark': 0.0005487124632581144}",Anchorage,True
18,"Between Port Sudan and Ulaanbaatar, the city with lower average temperature is ->",Ulaanbaatar,Port Sudan,"{'O': 0.010642385702951743, 'Mongolia': 0.014179208180820888, 'U': 0.5226291754274182, 'Ash': 0.0070971498862433995, 'Ark': 0.432818040107468}",U,True
19,"Between Toamasina and Chicago, the city with lower average temperature is ->",Chicago,Toamasina,"{'hicago': 0.0005822072930629105, 'Chicago': 0.9987305277624743, 'Chic': 0.00042632248117928086, 'Detroit': 8.337676312663328e-06, 'Illinois': 0.0002207925467041417}",Chicago,True
20,"Between Florianópolis and Fairbanks, the city with lower average temperature is ->",Fairbanks,Florianópolis,"{'Edmonton': 0.00030191561504963344, 'air': 0.0015781121312330234, 'Fair': 0.991775312349366, 'Ash': 0.00039063204595167353, 'Ark': 0.0045038531185989964}",Fair,True
21,"Between Djibouti and Pittsburgh, the city with lower average temperature is ->",Pittsburgh,Djibouti,"{'Pitt': 0.001990679383032804, 'Pittsburgh': 0.9965085722580058, 'itt': 0.00020376198204287657, 'Penn': 0.00012124272863082605, 'Pennsylvania': 0.0009517028540440628}",Pittsburgh,True
22,"Between Abéché and Kabul, the city with lower average temperature is ->",Kabul,Abéché,"{'Tehran': 0.0005804137190503794, 'Kabul': 0.9986500623866225, 'Afgh': 3.347887215624093e-05, 'Afghan': 0.00010976750718070017, 'Afghanistan': 0.000573036295685478}",Kabul,True
23,"Between Antsiranana and Murmansk, the city with lower average temperature is ->",Murmansk,Antsiranana,"{'ur': 0.0021885647834768143, 'Mon': 8.133061858089446e-05, 'Ant': 0.0002181939962147481, 'Mur': 0.9779033460508598, 'Ark': 0.019496677744584422}",Mur,True
24,"Between La Ceiba and Albuquerque, the city with lower average temperature is ->",Albuquerque,La Ceiba,"{'Madrid': 1.1907834656314253e-05, 'Mon': 2.7180955373168093e-05, 'uquerque': 2.2500388100309846e-05, 'Albuquerque': 0.9995634435385143, 'New': 0.00033421268039111293}",Albuquerque,True
25,"Between Fukuoka and Saskatoon, the city with lower average temperature is ->",Saskatoon,Fukuoka,"{'Edmonton': 0.0010785766755931493, 'Winnipeg': 0.004596434429834516, 'Sask': 0.9569462827330835, 'S': 0.00017260393175454108, 'Saskatchewan': 0.03714987026567893}",Sask,True
26,"Between San Antonio and Murmansk, the city with lower average temperature is ->",Murmansk,San Antonio,"{'ur': 0.0039962402395318465, 'Mon': 0.0001611216319917819, 'San': 0.010612974679560827, 'Mur': 0.9246361224495409, 'Ark': 0.060161461866088776}",Mur,True
27,"Between Bangui and Oslo, the city with lower average temperature is ->",Oslo,Bangui,"{'Norway': 2.0570850675528254e-05, 's': 9.341982277218111e-05, 'Norwegian': 1.0955795196623317e-05, 'Oslo': 0.997300484861762, 'O': 0.0025482969644655884}",Oslo,True
28,"Between Ouahigouya and Vladivostok, the city with lower average temperature is ->",Vladivostok,Ouahigouya,"{'Vlad': 0.9930057106968266, 'Vladimir': 0.00010498185838711847, 'Russia': 3.8552292172306056e-05, 'O': 3.609991670387445e-05, 'Ark': 0.006593714712360777}",Vlad,True
29,"Between Honolulu and Toronto, the city with lower average temperature is ->",Toronto,Honolulu,"{'Edmonton': 4.565529346653372e-05, 'Winnipeg': 0.0005522397368958368, 'oronto': 0.0016115194295033292, 'Toronto': 0.9975400384766004, 'Detroit': 0.00010131835182382221}",Toronto,True
30,"Between Ho Chi Minh City and Punta Arenas, the city with lower average temperature is ->",Punta Arenas,Ho Chi Minh City,"{'San': 0.00012467116088349815, 'P': 0.9962737871252699, 'O': 0.0006661797692819502, 'Dun': 0.0004952367633258685, 'Ark': 0.0015012355649052333}",P,True
31,"Between Mombasa and Zagreb, the city with lower average temperature is ->",Zagreb,Mombasa,"{'Z': 0.9997598986389464, 'Split': 1.0342395940606145e-05, 'M': 0.00015211389629288586, 'R': 1.8685158730250462e-05, 'Budapest': 1.4119411573957532e-05}",Z,True
32,"Between Makurdi and Bucharest, the city with lower average temperature is ->",Bucharest,Makurdi,"{'Romania': 0.0009149995358103267, 'Buc': 0.00020613732191982558, 'Buch': 0.9982589342165683, 'Warsaw': 3.462779066089371e-05, 'Romanian': 0.0005514827489476144}",Buch,True
33,"Between Caracas and Amsterdam, the city with lower average temperature is ->",Amsterdam,Caracas,"{'Dutch': 4.8119935849239863e-05, 'Netherlands': 4.832517072623854e-05, 'Holland': 0.000859392339878271, 'Am': 3.1357283165129255e-05, 'Amsterdam': 0.9989278204956236}",Amsterdam,True
