,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"You don't like cheap restaurants. If I were you, between Eggspectation and Queen Pita I would go to ->",Eggspectation,Queen Pita,"{'Egg': 0.7714572347638478, 'King': 0.020871366150939683, 'Bulk': 0.003996794556494062, 'expensive': 0.005928344373381346, 'Queen': 0.18479093019691326}",Egg,True
1,"You don't like cheap restaurants. If I were you, between Verona Restaurant and Le Papillon Park I would go to ->",Verona Restaurant,Le Papillon Park,"{'Le': 0.00011008464368836219, 'er': 2.0612950801923778e-05, 'Conv': 1.2225312017807552e-05, 'Ver': 0.9998314852702024, 'expensive': 1.035083877990364e-05}",Ver,True
2,"You don't like cheap restaurants. If I were you, between Fit For Life and Mysteriously Yours Dinner Theatre I would go to ->",Mysteriously Yours Dinner Theatre,Fit For Life,"{'it': 0.0056199006116089785, 'Myster': 0.7446043540936357, 'My': 0.015442512823368061, 'Fit': 0.2203451276072741, 'expensive': 0.005408787138904693}",Myster,True
3,"You don't like cheap restaurants. If I were you, between Magic Oven and Queen Slice I would go to ->",Magic Oven,Queen Slice,"{'Q': 1.0747182755356102e-06, 'King': 1.3992375273942097e-05, 'ueen': 4.3221093474627746e-06, 'Magic': 0.9989908827016544, 'Queen': 0.000986549555607473}",Magic,True
4,"You don't like cheap restaurants. If I were you, between Tim Hortons and Hina Sushi I would go to ->",Hina Sushi,Tim Hortons,"{'H': 0.9989040364072598, 'R': 2.8659516669346922e-05, 'L': 0.00021526795575367366, 'Tim': 0.00025723667048644126, 'expensive': 0.0004633094354515351}",H,True
5,"You don't like cheap restaurants. If I were you, between Sky Dragon Chinese Restaurant and Bake Island I would go to ->",Sky Dragon Chinese Restaurant,Bake Island,"{'ky': 0.014167254478226149, 'Chinese': 0.029994564412085874, 'Sky': 0.9298220827571405, 'expensive': 0.005137850385131239, 'sky': 0.014744683527257453}",Sky,True
6,"You don't like cheap restaurants. If I were you, between Basha Middle Eastern Grill and Madras Pantry I would go to ->",Basha Middle Eastern Grill,Madras Pantry,"{'ad': 0.0013547829797824992, 'B': 0.21130258936216012, 'MAD': 3.460553214837742e-05, 'Mad': 0.787282615656652, 'expensive': 9.563440602393623e-06}",Mad,False
7,"You don't like cheap restaurants. If I were you, between Milestones Restaurants and The Empire I would go to ->",Milestones Restaurants,The Empire,"{'The': 0.9981056895750725, 'Mil': 0.0018738459544726397, 'Th': 1.539081112219905e-06, 'expensive': 3.6308274064490707e-06, 'Empire': 4.044223464697575e-06}",The,False
8,"You don't like cheap restaurants. If I were you, between Cake Opera and Itamae Ayce Sushi I would go to ->",Cake Opera,Itamae Ayce Sushi,"{'Cake': 0.7294751179229305, 'C': 0.13011476633754998, 'The': 0.0050618360791954455, 'expensive': 0.03236518405978201, 'It': 0.0742535419059512}",Cake,True
9,"You don't like cheap restaurants. If I were you, between Fit For Life and Tik Talk Cafe I would go to ->",Tik Talk Cafe,Fit For Life,"{'it': 0.0013369780477931548, 'Fit': 0.6516143694073057, 'Tik': 0.3258225731228196, 'expensive': 0.01519348289470108}",Fit,False
10,"You don't like cheap restaurants. If I were you, between Falafel House and Dangerous Dan's Diner I would go to ->",Dangerous Dan's Diner,Falafel House,"{'Dangerous': 0.7531055186427552, 'D': 0.016207292236013533, 'al': 0.003022958171597085, 'expensive': 0.030705600939600317, 'Fal': 0.19068147751745063}",Dangerous,True
11,"You don't like cheap restaurants. If I were you, between Evoo Ristorante and Adega Restaurante I would go to ->",Evoo Ristorante,Adega Restaurante,"{'Ad': 0.010372751077255835, 'v': 0.0028775875273082687, 'Conv': 0.35786162129499494, 'Ev': 0.6138680967828422, 'expensive': 0.0071767833334745075}",Ev,True
12,"You don't like cheap restaurants. If I were you, between Branca and Tik Talk Cafe I would go to ->",Branca,Tik Talk Cafe,"{'Br': 0.9999455693444019, 'B': 2.741459560728557e-05, 'Tik': 5.111564685160546e-06, 'expensive': 5.119048377280905e-06, 'r': 1.3367515641635365e-05}",Br,True
13,"You don't like cheap restaurants. If I were you, between Big Al's Diner and Carole's Cheesecake Cafe I would go to ->",Carole's Cheesecake Cafe,Big Al's Diner,"{'big': 0.0009552969723613416, 'Car': 0.2701461959614436, 'The': 0.0011375931731865264, 'Big': 0.7272665681122876, 'expensive': 0.00015417426567959354}",Big,False
14,"You don't like cheap restaurants. If I were you, between Oxygen Restaurant & Lounge and Cantine Bar & Grill I would go to ->",Oxygen Restaurant & Lounge,Cantine Bar & Grill,"{'oxy': 0.0017905096123712228, 'Cant': 0.3129892606665836, 'Conv': 0.0006887297493238736, 'Oxy': 0.6822839218996256, 'expensive': 0.0006803596517363124}",Oxy,True
15,"You don't like cheap restaurants. If I were you, between Cantine Bar & Grill and Eastern legend I would go to ->",Cantine Bar & Grill,Eastern legend,"{'eastern': 0.0004853223250672113, 'Cant': 0.28598563405523025, 'astern': 0.0004957823192757305, 'expensive': 0.00018189644797155318, 'Eastern': 0.7123299229253502}",Eastern,False
16,"You don't like cheap restaurants. If I were you, between Chipotle Mexican Grill and Nutella Cafe by Pusateri's I would go to ->",Nutella Cafe by Pusateri's,Chipotle Mexican Grill,"{'Nut': 0.0030151843692779326, 'Chip': 0.9842946772615158, 'Coc': 0.0003474275513566896, 'P': 0.004968511404175642, 'hip': 0.0069680978274484435}",Chip,False
17,"You don't like cheap restaurants. If I were you, between Tian An Cuisine and Verona Restaurant I would go to ->",Verona Restaurant,Tian An Cuisine,"{'er': 1.4583628412988029e-05, 'Tian': 0.003568045186381412, 'T': 1.7302907621082757e-05, 'Ver': 0.9962834425594655, 'expensive': 4.498659506570527e-05}",Ver,True
18,"You don't like cheap restaurants. If I were you, between Hapa Toronto and Juice & Java Cafe I would go to ->",Hapa Toronto,Juice & Java Cafe,"{'Juice': 0.2796944840275412, 'H': 0.7159802114808465, 'Sauce': 0.00047671034247788425, 'L': 0.0003985645860372575, 'expensive': 0.001872272210324189}",H,True
19,"You don't like cheap restaurants. If I were you, between FreshCo and Hapa Toronto I would go to ->",Hapa Toronto,FreshCo,"{'Fresh': 0.05503052212219007, 'Conv': 7.237323566890242e-05, 'resh': 5.713161024476252e-05, 'H': 0.9441800642488712, 'expensive': 0.0002351558669653309}",H,True
20,"You don't like cheap restaurants. If I were you, between Joe Badali's Ristorante Italiano & Bar and St. Clair Shawarma and Falafel I would go to ->",Joe Badali's Ristorante Italiano & Bar,St. Clair Shawarma and Falafel,"{'oe': 0.0001831150342777612, 'R': 0.17486771590784336, 'St': 0.7114969629347435, 'Joe': 0.11236644703614435, 'expensive': 0.0008108311704968626}",St,False
21,"You don't like cheap restaurants. If I were you, between Mövenpick Café and Cake Opera I would go to ->",Cake Opera,Mövenpick Café,"{'Cake': 0.06721716046435375, 'C': 0.0007909498444357208, 'M': 0.9303052880333819, 'Bulk': 0.00017934683521530896, 'expensive': 0.0006924445467530559}",M,False
22,"You don't like cheap restaurants. If I were you, between Sizzlers and Farmacia Health Bar I would go to ->",Farmacia Health Bar,Sizzlers,"{'Farm': 0.6762372520106604, 'Garden': 0.0003569016515472075, 'S': 0.3157326714055681, 'Farms': 0.00016789983107266782, 'arm': 0.006958448821146937}",Farm,True
23,"You don't like cheap restaurants. If I were you, between Tian An Cuisine and Supermodel Pizza I would go to ->",Tian An Cuisine,Supermodel Pizza,"{'uper': 0.0023911209649595377, 'Tian': 0.878582487427722, 'Super': 0.10698714413603143, 'Chinese': 0.002851366288794002, 'expensive': 0.002674943554441938}",Tian,True
24,"You don't like cheap restaurants. If I were you, between Nook and McDonald's I would go to ->",Nook,McDonald's,"{'restaurants': 4.62988701489636e-05, 'McDonald': 0.0038261871264465026, 'N': 0.9957726878450606, 'expensive': 0.00019269864774096462, 'c': 3.855244638178312e-05}",N,True
25,"You don't like cheap restaurants. If I were you, between Ardor Bistro and Chick Fiesta I would go to ->",Ardor Bistro,Chick Fiesta,"{'Chick': 0.006128231928009503, 'Ard': 0.9260327794392622, 'Conv': 0.002564556807214751, 'expensive': 0.0430514141342922, 'Ast': 0.005536852945552222}",Ard,True
26,"You don't like cheap restaurants. If I were you, between Sheriff Broaster Chicken and Verona Restaurant I would go to ->",Verona Restaurant,Sheriff Broaster Chicken,"{'Sheriff': 0.001430423106217426, 'her': 7.033071087421951e-05, 'Conv': 7.779028547003335e-05, 'Ver': 0.9980510901958066, 'expensive': 0.00016463049822123795}",Ver,True
27,"You don't like cheap restaurants. If I were you, between Grappa Ristorante and Pisco 1641 I would go to ->",Grappa Ristorante,Pisco 1641,"{'Gor': 0.0030095377001717574, 'P': 0.00044162983682933464, 'ra': 0.009175994486648555, 'expensive': 0.0010246348231178217, 'Gra': 0.9856275619037318}",Gra,True
