,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"You are looking for a small city to visit. If I were you, between Guangzhou and Saskatoon I would visit -> Saskatoon. You are looking for a small city to visit. If I were you, between Lviv and Alexandria I would visit -> Lviv. You are looking for a small city to visit. If I were you, between Johannesburg and Thiès I would visit -> Thiès. You are looking for a small city to visit. If I were you, between Willemstad and Monterrey I would visit -> Willemstad. You are looking for a small city to visit. If I were you, between Manaus and Paris I would visit -> Manaus. You are looking for a small city to visit. If I were you, between Sydney and Pittsburgh I would visit -> Pittsburgh. You are looking for a small city to visit. If I were you, between Hanoi and Ürümqi I would visit -> Ürümqi. You are looking for a small city to visit. If I were you, between Jakarta and Harare I would visit -> Harare. You are looking for a small city to visit. If I were you, between Vientiane and Nairobi I would visit ->",Vientiane,Nairobi,"{'': 0.0002464190539382055, 'N': 0.5630687976474331, 'V': 0.4354254978496799}",N,False
1,"You are looking for a small city to visit. If I were you, between Vientiane and Nairobi I would visit -> Vientiane. You are looking for a small city to visit. If I were you, between Alexandria and Lviv I would visit -> Lviv. You are looking for a small city to visit. If I were you, between Johannesburg and Thiès I would visit -> Thiès. You are looking for a small city to visit. If I were you, between Monterrey and Willemstad I would visit -> Willemstad. You are looking for a small city to visit. If I were you, between Paris and Manaus I would visit -> Manaus. You are looking for a small city to visit. If I were you, between Sydney and Pittsburgh I would visit -> Pittsburgh. You are looking for a small city to visit. If I were you, between Ürümqi and Hanoi I would visit -> Ürümqi. You are looking for a small city to visit. If I were you, between Jakarta and Harare I would visit -> Harare. You are looking for a small city to visit. If I were you, between Guangzhou and Saskatoon I would visit ->",Saskatoon,Guangzhou,"{'': 0.0003039695579179609, 'Sask': 0.9838014517169101, 'Sas': 7.597623226078181e-05, 'Guang': 0.015364503463459446}",Sask,True
2,"You are looking for a small city to visit. If I were you, between Nairobi and Vientiane I would visit -> Vientiane. You are looking for a small city to visit. If I were you, between Guangzhou and Saskatoon I would visit -> Saskatoon. You are looking for a small city to visit. If I were you, between Johannesburg and Thiès I would visit -> Thiès. You are looking for a small city to visit. If I were you, between Monterrey and Willemstad I would visit -> Willemstad. You are looking for a small city to visit. If I were you, between Manaus and Paris I would visit -> Manaus. You are looking for a small city to visit. If I were you, between Sydney and Pittsburgh I would visit -> Pittsburgh. You are looking for a small city to visit. If I were you, between Ürümqi and Hanoi I would visit -> Ürümqi. You are looking for a small city to visit. If I were you, between Harare and Jakarta I would visit -> Harare. You are looking for a small city to visit. If I were you, between Alexandria and Lviv I would visit ->",Lviv,Alexandria,"{'Alexand': 0.0009826254872350748, 'Lv': 0.9424619045994426, 'LV': 0.0004562329607802634, 'Alexandria': 0.048970901706031265, 'v': 0.0064528331277611505}",Lv,True
3,"You are looking for a small city to visit. If I were you, between Vientiane and Nairobi I would visit -> Vientiane. You are looking for a small city to visit. If I were you, between Saskatoon and Guangzhou I would visit -> Saskatoon. You are looking for a small city to visit. If I were you, between Alexandria and Lviv I would visit -> Lviv. You are looking for a small city to visit. If I were you, between Monterrey and Willemstad I would visit -> Willemstad. You are looking for a small city to visit. If I were you, between Manaus and Paris I would visit -> Manaus. You are looking for a small city to visit. If I were you, between Pittsburgh and Sydney I would visit -> Pittsburgh. You are looking for a small city to visit. If I were you, between Ürümqi and Hanoi I would visit -> Ürümqi. You are looking for a small city to visit. If I were you, between Jakarta and Harare I would visit -> Harare. You are looking for a small city to visit. If I were you, between Thiès and Johannesburg I would visit ->",Thiès,Johannesburg,"{'': 0.0002658014384297995, 'Johannes': 0.14472745875638116, 'Jo': 6.974477851952986e-05, 'Th': 0.8523491036565992, 'h': 0.0019938724029230012}",Th,True
4,"You are looking for a small city to visit. If I were you, between Nairobi and Vientiane I would visit -> Vientiane. You are looking for a small city to visit. If I were you, between Guangzhou and Saskatoon I would visit -> Saskatoon. You are looking for a small city to visit. If I were you, between Lviv and Alexandria I would visit -> Lviv. You are looking for a small city to visit. If I were you, between Thiès and Johannesburg I would visit -> Thiès. You are looking for a small city to visit. If I were you, between Paris and Manaus I would visit -> Manaus. You are looking for a small city to visit. If I were you, between Pittsburgh and Sydney I would visit -> Pittsburgh. You are looking for a small city to visit. If I were you, between Ürümqi and Hanoi I would visit -> Ürümqi. You are looking for a small city to visit. If I were you, between Harare and Jakarta I would visit -> Harare. You are looking for a small city to visit. If I were you, between Monterrey and Willemstad I would visit ->",Willemstad,Monterrey,"{'il': 0.002564491668299115, 'Mon': 0.12692397421516624, 'W': 0.00020658120051956423, 'Wil': 0.8693878636323304, 'on': 0.00023274642540805179}",Wil,True
5,"You are looking for a small city to visit. If I were you, between Vientiane and Nairobi I would visit -> Vientiane. You are looking for a small city to visit. If I were you, between Guangzhou and Saskatoon I would visit -> Saskatoon. You are looking for a small city to visit. If I were you, between Lviv and Alexandria I would visit -> Lviv. You are looking for a small city to visit. If I were you, between Thiès and Johannesburg I would visit -> Thiès. You are looking for a small city to visit. If I were you, between Monterrey and Willemstad I would visit -> Willemstad. You are looking for a small city to visit. If I were you, between Pittsburgh and Sydney I would visit -> Pittsburgh. You are looking for a small city to visit. If I were you, between Hanoi and Ürümqi I would visit -> Ürümqi. You are looking for a small city to visit. If I were you, between Jakarta and Harare I would visit -> Harare. You are looking for a small city to visit. If I were you, between Paris and Manaus I would visit ->",Manaus,Paris,"{'Man': 0.8915219915070154, '': 0.0005885618730011666, 'aris': 0.00035422980102602607, 'an': 9.100045968287662e-05, 'Paris': 0.10709834012655806}",Man,True
6,"You are looking for a small city to visit. If I were you, between Vientiane and Nairobi I would visit -> Vientiane. You are looking for a small city to visit. If I were you, between Saskatoon and Guangzhou I would visit -> Saskatoon. You are looking for a small city to visit. If I were you, between Lviv and Alexandria I would visit -> Lviv. You are looking for a small city to visit. If I were you, between Thiès and Johannesburg I would visit -> Thiès. You are looking for a small city to visit. If I were you, between Monterrey and Willemstad I would visit -> Willemstad. You are looking for a small city to visit. If I were you, between Manaus and Paris I would visit -> Manaus. You are looking for a small city to visit. If I were you, between Ürümqi and Hanoi I would visit -> Ürümqi. You are looking for a small city to visit. If I were you, between Harare and Jakarta I would visit -> Harare. You are looking for a small city to visit. If I were you, between Pittsburgh and Sydney I would visit ->",Pittsburgh,Sydney,"{'Pitt': 0.00037689874028591256, 'Sydney': 0.06934948904642921, 'Pittsburgh': 0.9280364304648852, 'Sidney': 0.0005525221692709956, 'itt': 0.001347388910186014}",Pittsburgh,True
7,"You are looking for a small city to visit. If I were you, between Vientiane and Nairobi I would visit -> Vientiane. You are looking for a small city to visit. If I were you, between Saskatoon and Guangzhou I would visit -> Saskatoon. You are looking for a small city to visit. If I were you, between Alexandria and Lviv I would visit -> Lviv. You are looking for a small city to visit. If I were you, between Thiès and Johannesburg I would visit -> Thiès. You are looking for a small city to visit. If I were you, between Monterrey and Willemstad I would visit -> Willemstad. You are looking for a small city to visit. If I were you, between Manaus and Paris I would visit -> Manaus. You are looking for a small city to visit. If I were you, between Sydney and Pittsburgh I would visit -> Pittsburgh. You are looking for a small city to visit. If I were you, between Harare and Jakarta I would visit -> Harare. You are looking for a small city to visit. If I were you, between Ürümqi and Hanoi I would visit ->",Ürümqi,Hanoi,"{'ytes:\\xc3': 0.00033329385822102666, 'H': 0.845032162685172, '': 0.0005147305490235276, 'Ü': 0.15243666205427991, 'Ur': 0.00020014689220014547}",H,False
8,"You are looking for a small city to visit. If I were you, between Vientiane and Nairobi I would visit -> Vientiane. You are looking for a small city to visit. If I were you, between Saskatoon and Guangzhou I would visit -> Saskatoon. You are looking for a small city to visit. If I were you, between Lviv and Alexandria I would visit -> Lviv. You are looking for a small city to visit. If I were you, between Thiès and Johannesburg I would visit -> Thiès. You are looking for a small city to visit. If I were you, between Willemstad and Monterrey I would visit -> Willemstad. You are looking for a small city to visit. If I were you, between Paris and Manaus I would visit -> Manaus. You are looking for a small city to visit. If I were you, between Pittsburgh and Sydney I would visit -> Pittsburgh. You are looking for a small city to visit. If I were you, between Hanoi and Ürümqi I would visit -> Ürümqi. You are looking for a small city to visit. If I were you, between Harare and Jakarta I would visit ->",Harare,Jakarta,"{'ar': 0.002009271018615889, 'Har': 0.8101013222023037, 'Jak': 0.0002524094468266006, 'HAR': 0.00020489457077913932, 'Jakarta': 0.18542828044935583}",Har,True
9,"You are looking for a small city to visit. If I were you, between Nairobi and Vientiane I would visit -> Vientiane. You are looking for a small city to visit. If I were you, between Saskatoon and Guangzhou I would visit -> Saskatoon. You are looking for a small city to visit. If I were you, between Lviv and Alexandria I would visit -> Lviv. You are looking for a small city to visit. If I were you, between Thiès and Johannesburg I would visit -> Thiès. You are looking for a small city to visit. If I were you, between Willemstad and Monterrey I would visit -> Willemstad. You are looking for a small city to visit. If I were you, between Manaus and Paris I would visit -> Manaus. You are looking for a small city to visit. If I were you, between Pittsburgh and Sydney I would visit -> Pittsburgh. You are looking for a small city to visit. If I were you, between Hanoi and Ürümqi I would visit -> Ürümqi. You are looking for a small city to visit. If I were you, between Moscow and Córdoba I would visit ->",Córdoba,Moscow,"{'Cord': 0.0019669798178479866, 'C': 0.94650244702062, '': 0.00046147808112639426, 'oscow': 0.0007626960254236017, 'Moscow': 0.049420522788364216}",C,True
