,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"You are looking for restaurants nearby. Between Fitness Avenue and Paradise Farms Prime Beef Bistro, you should go to ->",Paradise Farms Prime Beef Bistro,Fitness Avenue,"{'1': 0.0744913401462966, '2': 0.7717254553445145, '3': 0.10027854652133183, '4': 0.03656482376660318, '5': 0.007074427906460168}",2,False
1,"You are looking for restaurants nearby. Between Sky Dragon Chinese Restaurant and Capitol Trattoria Pizzeria, you should go to ->",Sky Dragon Chinese Restaurant,Capitol Trattoria Pizzeria,"{'1': 0.03442386517680356, '2': 0.7746141612903378, '3': 0.12118494854272167, '4': 0.04520421248118864, '5': 0.01008365986895218}",2,False
2,"You are looking for restaurants nearby. Between Freshii and Lebanese Bakery, you should go to ->",Lebanese Bakery,Freshii,"{'1': 0.08729631742639661, '2': 0.3130187143417861, '3': 0.25301763224880885, '4': 0.13888557309819316, '6': 0.06234212611969632}",2,False
3,"You are looking for restaurants nearby. Between Basha Middle Eastern Grill and Thompson Rooftop, you should go to ->",Basha Middle Eastern Grill,Thompson Rooftop,"{'1': 0.014341778898573302, '2': 0.4614590783199957, '3': 0.325219285357336, '4': 0.16733354215852222, '5': 0.01341667423079326}",2,False
4,"You are looking for restaurants nearby. Between Breakfast Room and Magic Oven, you should go to ->",Breakfast Room,Magic Oven,"{'1': 0.07851711912059148, '2': 0.6680782978259644, '3': 0.1038813808016237, '4': 0.037622714573144075, 'Magic': 0.024807416948992102}",2,False
5,"You are looking for restaurants nearby. Between Kim PO Vietnamese and Viccino Pizzeria, you should go to ->",Kim PO Vietnamese,Viccino Pizzeria,"{'1': 0.15891879984637136, '2': 0.7025756336576036, '3': 0.09216533456269087, '4': 0.02582959116275101, '6': 0.008242457823386971}",2,False
6,"You are looking for restaurants nearby. Between Thai 4 You Restaurant and Eggspectation, you should go to ->",Thai 4 You Restaurant,Eggspectation,"{'Egg': 0.0008979380308548236, '1': 0.017147343762822474, '2': 0.6686459577978549, '3': 0.24804256859163357, '4': 0.059043394820250804}",2,False
7,"You are looking for restaurants nearby. Between The Empire and Thompson Rooftop, you should go to ->",The Empire,Thompson Rooftop,"{'2': 0.21355761996184075, '3': 0.22454660470580537, '4': 0.24290673886186467, '5': 0.07048570187615516, '6': 0.11516810907399648}",4,False
8,"You are looking for restaurants nearby. Between Freshii and Verona Restaurant, you should go to ->",Verona Restaurant,Freshii,"{'1': 0.05076251959279174, '2': 0.33881860612087983, '3': 0.2310445338065581, '4': 0.20740605268124152, '5': 0.07529169066497476}",2,False
9,"You are looking for restaurants nearby. Between EJ Sushi and Tortería San Cosme, you should go to ->",Tortería San Cosme,EJ Sushi,"{'1': 0.07653728280051177, '2': 0.673785464949701, '3': 0.1323639570842762, '4': 0.05561488487362907, '5': 0.01221269126894943}",2,False
10,"You are looking for restaurants nearby. Between Kairali - Taste of Kerala and Aris Place, you should go to ->",Kairali - Taste of Kerala,Aris Place,"{'1': 0.14808577681963603, '2': 0.37156483791466016, '3': 0.1927952758420161, '4': 0.0639476819157328, '6': 0.037117304111801704}",2,False
11,"You are looking for restaurants nearby. Between Thompson Rooftop and To-ne Sushi, you should go to ->",Thompson Rooftop,To-ne Sushi,"{'2': 0.32406472973859196, '3': 0.25154949741487387, '4': 0.18296776302349071, '5': 0.05518853756885702, '6': 0.0748204002927199}",2,False
12,"You are looking for restaurants nearby. Between Warung Indonesia D'Eglinton and Mt Everest Restaurant, you should go to ->",Warung Indonesia D'Eglinton,Mt Everest Restaurant,"{'1': 0.18217401906783448, '2': 0.6318860574084243, '3': 0.09394925339384078, '4': 0.050622304470508146, '6': 0.013028278692330674}",2,False
13,"You are looking for restaurants nearby. Between Milo's Pita and Ici Bistro, you should go to ->",Milo's Pita,Ici Bistro,"{'1': 0.4437738647146218, '2': 0.2411914650789492, '3': 0.1577001868766836, '4': 0.08840064614788831, '7': 0.022241078879666355}",1,False
14,"You are looking for restaurants nearby. Between Cake Opera and St. Louis Bar & Grill, you should go to ->",St. Louis Bar & Grill,Cake Opera,"{'1': 0.07651350636060686, '2': 0.6018581696614733, '3': 0.13711339428419067, '4': 0.09069521314911853, '6': 0.016960553729606934}",2,False
15,"You are looking for restaurants nearby. Between Pizzeria Via Mercanti and Cantine Bar & Grill, you should go to ->",Cantine Bar & Grill,Pizzeria Via Mercanti,"{'ia': 0.00499463321504094, 'Via': 0.9211705690841473, '2': 0.02021760135046623, '3': 0.02102700321283837, '4': 0.010219613632094752}",Via,False
16,"You are looking for restaurants nearby. Between Tian An Cuisine and Hawthorne Food and Drink, you should go to ->",Tian An Cuisine,Hawthorne Food and Drink,"{'1': 0.1267025329680131, '2': 0.7911623861966919, '3': 0.05824712756156658, '4': 0.016265353264295478, '6': 0.003219830051036183}",2,False
