,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"Between The Duke of Devon and Mamma's Pizza, the restaurant with higher price is ->",The Duke of Devon,Mamma's Pizza,"{'the': 5.207424860572869e-05, 'Mam': 0.01474773599266686, '1': 8.644675289775169e-06, '2': 5.4662813447660165e-06, 'The': 0.985149415944302}",The,True
1,"Between Mövenpick Café and Mamma's Pizza, the restaurant with higher price is ->",Mövenpick Café,Mamma's Pizza,"{'Mam': 0.9616481958316263, 'Lah': 0.0001095824855057496, 'M': 0.0369471709054849, 'P': 0.00027532481826168006, '': 0.0005148160013870156}",Mam,False
2,"Between Thompson Rooftop and Paradise Farms Prime Beef Bistro, the restaurant with higher price is ->",Thompson Rooftop,Paradise Farms Prime Beef Bistro,"{'Thompson': 0.12461750411894253, 'Paradise': 0.871934476085719, 'paradise': 0.0005844987006884265, 'R': 0.000533411866263796, 'hompson': 0.0019357992280985218}",Paradise,False
3,"Between Piper's Pub And Grill and Hapa Toronto, the restaurant with higher price is ->",Hapa Toronto,Piper's Pub And Grill,"{'Piper': 0.001723883990324234, 'P': 9.08104757781367e-06, 'H': 0.9982609600853051, '': 2.7036495837222415e-06, 'L': 6.862656769582457e-07}",H,True
4,"Between Thompson Rooftop and Kim PO Vietnamese, the restaurant with higher price is ->",Thompson Rooftop,Kim PO Vietnamese,"{'Thompson': 0.8097860192347116, 'R': 0.12511276854638734, 'hompson': 0.011394950047671243, 'Kim': 0.05025489619867778, 'Ken': 0.0007927612924441244}",Thompson,True
5,"Between Nutella Cafe by Pusateri's and Tortería San Cosme, the restaurant with higher price is ->",Nutella Cafe by Pusateri's,Tortería San Cosme,"{'Nut': 0.34628827017745323, 'or': 0.005224336890992259, 'P': 0.41155899640168025, 'Tor': 0.22616381435553837, 'ut': 0.002178570175858426}",P,True
6,"Between Modo Mio Italian Bistro and Hapa Toronto, the restaurant with higher price is ->",Hapa Toronto,Modo Mio Italian Bistro,"{'Mod': 0.0005928749844468309, 'H': 0.9994003051888558, '': 8.237703889954105e-07, 'L': 8.304422057662227e-07, 'od': 1.7038383484334834e-06}",H,True
7,"Between Verona Restaurant and Anatolia Restaurant, the restaurant with higher price is ->",Verona Restaurant,Anatolia Restaurant,"{'er': 0.0018094433906065013, 'anat': 0.00036180021165417586, 'Anat': 0.8797987419463015, '2': 0.00014758363882663958, 'Ver': 0.11725784096380268}",Anat,False
8,"Between The Duke of Devon and Shawarma Twist, the restaurant with higher price is ->",The Duke of Devon,Shawarma Twist,"{'Shaw': 0.03783575969037372, 'the': 2.7364609596410962e-05, '1': 4.7835098627653066e-06, '2': 3.4552352960845603e-06, 'The': 0.9621044714807035}",The,True
9,"Between To-ne Sushi and Mysteriously Yours Dinner Theatre, the restaurant with higher price is ->",Mysteriously Yours Dinner Theatre,To-ne Sushi,"{'Myster': 0.8764671271516313, 'To': 0.12262127974840625, 'My': 0.00010847183542686913, 'o': 8.036016216805325e-05, 'myster': 0.0003770013837871708}",Myster,True
10,"Between Sizzlers and Pizzeria Via Mercanti, the restaurant with higher price is ->",Pizzeria Via Mercanti,Sizzlers,"{'Pizza': 3.556057420328428e-05, 'S': 0.8914018260077444, 'Via': 4.301658121250025e-06, 'P': 0.10855572970872143, '6': 4.452085557332536e-07}",S,False
11,"Between Sizzlers and LCBO, the restaurant with higher price is ->",LCBO,Sizzlers,"{'LC': 0.01754825086235364, 'S': 0.9818860039075396, '2': 6.971194294655377e-06, 'L': 0.0004152814810760456, 'C': 6.257967581913873e-05}",S,False
12,"Between Grappa Ristorante and Warung Indonesia D'Eglinton, the restaurant with higher price is ->",Grappa Ristorante,Warung Indonesia D'Eglinton,"{'ar': 0.0012191412030982925, 'War': 0.17121597632039937, 'R': 0.000650492102985555, 'ra': 0.01839423460779915, 'Gra': 0.8071799251394105}",Gra,True
13,"Between McDonald's and Hina Sushi, the restaurant with higher price is ->",Hina Sushi,McDonald's,"{'McDonald': 0.0006491163380038334, 'Starbucks': 4.1937803470343476e-06, 'S': 1.7271842216713225e-05, '1': 3.849096933138157e-06, 'H': 0.99931280702532}",H,True
14,"Between La Pupusa Loka and Nutella Cafe by Pusateri's, the restaurant with higher price is ->",Nutella Cafe by Pusateri's,La Pupusa Loka,"{'Nut': 0.8347459599519785, 'P': 0.14209526017426913, 'L': 0.0009832563386913595, 'La': 0.01318958204523799, 'ut': 0.006927730559537651}",Nut,True
15,"Between Delicious Paradise Kitchen and Capitol Trattoria Pizzeria, the restaurant with higher price is ->",Capitol Trattoria Pizzeria,Delicious Paradise Kitchen,"{'Capitol': 0.8648744215399331, 'Sweet': 0.0022987575446150343, 'ap': 0.00040879346704997114, 'Epic': 0.0001776925052702664, 'Delicious': 0.13016199355511424}",Capitol,True
16,"Between Sichuan Landscape Chinese Restaurant and Eggspectation, the restaurant with higher price is ->",Sichuan Landscape Chinese Restaurant,Eggspectation,"{'Egg': 0.0009088519939328979, 'Shell': 3.0748793076956227e-07, 'S': 0.9990809438210732, 'Chinese': 6.4028906852521195e-06, 'L': 6.282623518448139e-07}",S,True
17,"Between Thai 4 You Restaurant and Big Al's Diner, the restaurant with higher price is ->",Thai 4 You Restaurant,Big Al's Diner,"{'ig': 1.0257842735778765e-05, 'Thai': 0.006775956102723224, 'Chinese': 7.642918691932543e-06, 'Big': 0.9925744720744958, 'Th': 0.0006145102185797663}",Big,False
18,"Between Tierra Azteca and Top Sushi, the restaurant with higher price is ->",Tierra Azteca,Top Sushi,"{'Tier': 0.8088895644146274, 'S': 0.007386996900677959, 'ier': 0.015621840684438726, 'Top': 0.15344209720877716, 'op': 0.006547801071332625}",Tier,True
19,"Between Sushi World and Paradise Farms Prime Beef Bistro, the restaurant with higher price is ->",Paradise Farms Prime Beef Bistro,Sushi World,"{'Paradise': 0.09324838869664963, 'Pizza': 9.062251127080116e-06, 'S': 0.9066315724191302, 'paradise': 6.662957566085545e-05, 'B': 8.410126857223657e-06}",S,False
20,"Between Fitness Avenue and Scaddabush Italian Kitchen & Bar, the restaurant with higher price is ->",Scaddabush Italian Kitchen & Bar,Fitness Avenue,"{'Sc': 0.9413036620679059, 'Athlet': 0.00043145126372319683, 'Pizza': 0.0005116667621493482, 'c': 0.0030059323286416935, 'Fitness': 0.04853610135987996}",Sc,True
21,"Between Anatolia Restaurant and Falafel Hut Village, the restaurant with higher price is ->",Anatolia Restaurant,Falafel Hut Village,"{'anat': 0.00011998869835409754, 'fal': 9.341664655220278e-05, 'Anat': 0.3409532867791185, 'al': 0.001539280160626205, 'Fal': 0.6569703702950224}",Fal,False
