,prompt,answer,candidate,predictions,top_prediction,predicts_answer_before_candidate
0,"Someone doesn't like cheap restaurants. Between Watson's and Top Sushi, this person should go to -> Watson's. Someone doesn't like cheap restaurants. Between LCBO and Druxy's Famous Deli, this person should go to -> LCBO. Someone doesn't like cheap restaurants. Between Grappa Ristorante and Joe Badali's Ristorante Italiano & Bar, this person should go to -> Grappa Ristorante. Someone doesn't like cheap restaurants. Between EJ Sushi and Mysteriously Yours Dinner Theatre, this person should go to -> Mysteriously Yours Dinner Theatre. Someone doesn't like cheap restaurants. Between Branca and Bagel Nash, this person should go to -> Branca. Someone doesn't like cheap restaurants. Between Basil Express Restaurant and Galata Cafe, this person should go to -> Galata Cafe. Someone doesn't like cheap restaurants. Between Sheriff Broaster Chicken and Sweet Jesus, this person should go to -> Sheriff Broaster Chicken. Someone doesn't like cheap restaurants. Between Le Papillon Park and Goldstone Noodle Restaurant, this person should go to -> Le Papillon Park. Someone doesn't like cheap restaurants. Between Domino's Pizza and Big Al's Diner, this person should go to ->",Domino's Pizza,Big Al's Diner,"{'Domin': 0.0008931098252922423, 'ig': 0.0018454299378345312, 'om': 0.0024114942569116674, 'Big': 0.6272786934144254, 'Dom': 0.3640208255254468}",Big,False
1,"Someone doesn't like cheap restaurants. Between Domino's Pizza and Big Al's Diner, this person should go to -> Domino's Pizza. Someone doesn't like cheap restaurants. Between LCBO and Druxy's Famous Deli, this person should go to -> LCBO. Someone doesn't like cheap restaurants. Between Joe Badali's Ristorante Italiano & Bar and Grappa Ristorante, this person should go to -> Grappa Ristorante. Someone doesn't like cheap restaurants. Between Mysteriously Yours Dinner Theatre and EJ Sushi, this person should go to -> Mysteriously Yours Dinner Theatre. Someone doesn't like cheap restaurants. Between Branca and Bagel Nash, this person should go to -> Branca. Someone doesn't like cheap restaurants. Between Basil Express Restaurant and Galata Cafe, this person should go to -> Galata Cafe. Someone doesn't like cheap restaurants. Between Sheriff Broaster Chicken and Sweet Jesus, this person should go to -> Sheriff Broaster Chicken. Someone doesn't like cheap restaurants. Between Le Papillon Park and Goldstone Noodle Restaurant, this person should go to -> Le Papillon Park. Someone doesn't like cheap restaurants. Between Watson's and Top Sushi, this person should go to ->",Watson's,Top Sushi,"{'Watson': 0.4789189512302814, '': 0.00040480726217350554, 'W': 0.00038139232051125456, 'Top': 0.5140275837929787, 'op': 0.0036460824104691245}",Top,False
2,"Someone doesn't like cheap restaurants. Between Domino's Pizza and Big Al's Diner, this person should go to -> Domino's Pizza. Someone doesn't like cheap restaurants. Between Top Sushi and Watson's, this person should go to -> Watson's. Someone doesn't like cheap restaurants. Between Joe Badali's Ristorante Italiano & Bar and Grappa Ristorante, this person should go to -> Grappa Ristorante. Someone doesn't like cheap restaurants. Between EJ Sushi and Mysteriously Yours Dinner Theatre, this person should go to -> Mysteriously Yours Dinner Theatre. Someone doesn't like cheap restaurants. Between Bagel Nash and Branca, this person should go to -> Branca. Someone doesn't like cheap restaurants. Between Galata Cafe and Basil Express Restaurant, this person should go to -> Galata Cafe. Someone doesn't like cheap restaurants. Between Sheriff Broaster Chicken and Sweet Jesus, this person should go to -> Sheriff Broaster Chicken. Someone doesn't like cheap restaurants. Between Goldstone Noodle Restaurant and Le Papillon Park, this person should go to -> Le Papillon Park. Someone doesn't like cheap restaurants. Between LCBO and Druxy's Famous Deli, this person should go to ->",LCBO,Druxy's Famous Deli,"{'Dru': 0.7655581984957169, 'LC': 0.2306703832054549, 'Druid': 0.00018892848514248157, 'dru': 0.00031727362057634327, 'C': 0.0016268982355451783}",Dru,False
3,"Someone doesn't like cheap restaurants. Between Domino's Pizza and Big Al's Diner, this person should go to -> Domino's Pizza. Someone doesn't like cheap restaurants. Between Top Sushi and Watson's, this person should go to -> Watson's. Someone doesn't like cheap restaurants. Between LCBO and Druxy's Famous Deli, this person should go to -> LCBO. Someone doesn't like cheap restaurants. Between EJ Sushi and Mysteriously Yours Dinner Theatre, this person should go to -> Mysteriously Yours Dinner Theatre. Someone doesn't like cheap restaurants. Between Bagel Nash and Branca, this person should go to -> Branca. Someone doesn't like cheap restaurants. Between Galata Cafe and Basil Express Restaurant, this person should go to -> Galata Cafe. Someone doesn't like cheap restaurants. Between Sweet Jesus and Sheriff Broaster Chicken, this person should go to -> Sheriff Broaster Chicken. Someone doesn't like cheap restaurants. Between Le Papillon Park and Goldstone Noodle Restaurant, this person should go to -> Le Papillon Park. Someone doesn't like cheap restaurants. Between Joe Badali's Ristorante Italiano & Bar and Grappa Ristorante, this person should go to ->",Grappa Ristorante,Joe Badali's Ristorante Italiano & Bar,"{'oe': 0.0010916084808153517, '': 0.00020625753501721757, 'ra': 0.002055329095623252, 'Joe': 0.2578840019520745, 'Gra': 0.7375663711778715}",Gra,True
4,"Someone doesn't like cheap restaurants. Between Big Al's Diner and Domino's Pizza, this person should go to -> Domino's Pizza. Someone doesn't like cheap restaurants. Between Watson's and Top Sushi, this person should go to -> Watson's. Someone doesn't like cheap restaurants. Between LCBO and Druxy's Famous Deli, this person should go to -> LCBO. Someone doesn't like cheap restaurants. Between Grappa Ristorante and Joe Badali's Ristorante Italiano & Bar, this person should go to -> Grappa Ristorante. Someone doesn't like cheap restaurants. Between Branca and Bagel Nash, this person should go to -> Branca. Someone doesn't like cheap restaurants. Between Basil Express Restaurant and Galata Cafe, this person should go to -> Galata Cafe. Someone doesn't like cheap restaurants. Between Sweet Jesus and Sheriff Broaster Chicken, this person should go to -> Sheriff Broaster Chicken. Someone doesn't like cheap restaurants. Between Goldstone Noodle Restaurant and Le Papillon Park, this person should go to -> Le Papillon Park. Someone doesn't like cheap restaurants. Between Mysteriously Yours Dinner Theatre and EJ Sushi, this person should go to ->",Mysteriously Yours Dinner Theatre,EJ Sushi,"{'Myster': 0.8289165353809683, 'Myst': 0.00015521822934389128, 'Mysterious': 0.0002693262736904972, 'E': 0.1686773770638985, 'myster': 0.000710717169391393}",Myster,True
5,"Someone doesn't like cheap restaurants. Between Domino's Pizza and Big Al's Diner, this person should go to -> Domino's Pizza. Someone doesn't like cheap restaurants. Between Top Sushi and Watson's, this person should go to -> Watson's. Someone doesn't like cheap restaurants. Between LCBO and Druxy's Famous Deli, this person should go to -> LCBO. Someone doesn't like cheap restaurants. Between Grappa Ristorante and Joe Badali's Ristorante Italiano & Bar, this person should go to -> Grappa Ristorante. Someone doesn't like cheap restaurants. Between EJ Sushi and Mysteriously Yours Dinner Theatre, this person should go to -> Mysteriously Yours Dinner Theatre. Someone doesn't like cheap restaurants. Between Galata Cafe and Basil Express Restaurant, this person should go to -> Galata Cafe. Someone doesn't like cheap restaurants. Between Sheriff Broaster Chicken and Sweet Jesus, this person should go to -> Sheriff Broaster Chicken. Someone doesn't like cheap restaurants. Between Goldstone Noodle Restaurant and Le Papillon Park, this person should go to -> Le Papillon Park. Someone doesn't like cheap restaurants. Between Branca and Bagel Nash, this person should go to ->",Branca,Bagel Nash,"{'Br': 0.8736646610158517, 'Bag': 0.12203037375874098, 'B': 0.0002764565201999924, 'bag': 0.0007986162623250304, 'r': 0.0010682409022236702}",Br,True
6,"Someone doesn't like cheap restaurants. Between Domino's Pizza and Big Al's Diner, this person should go to -> Domino's Pizza. Someone doesn't like cheap restaurants. Between Watson's and Top Sushi, this person should go to -> Watson's. Someone doesn't like cheap restaurants. Between Druxy's Famous Deli and LCBO, this person should go to -> LCBO. Someone doesn't like cheap restaurants. Between Grappa Ristorante and Joe Badali's Ristorante Italiano & Bar, this person should go to -> Grappa Ristorante. Someone doesn't like cheap restaurants. Between EJ Sushi and Mysteriously Yours Dinner Theatre, this person should go to -> Mysteriously Yours Dinner Theatre. Someone doesn't like cheap restaurants. Between Branca and Bagel Nash, this person should go to -> Branca. Someone doesn't like cheap restaurants. Between Sheriff Broaster Chicken and Sweet Jesus, this person should go to -> Sheriff Broaster Chicken. Someone doesn't like cheap restaurants. Between Goldstone Noodle Restaurant and Le Papillon Park, this person should go to -> Le Papillon Park. Someone doesn't like cheap restaurants. Between Galata Cafe and Basil Express Restaurant, this person should go to ->",Galata Cafe,Basil Express Restaurant,"{'as': 0.0005966881159047489, 'al': 0.0031564162280959397, 'Basil': 0.5055431414745062, 'Gal': 0.48794440685378376, 'Bas': 0.0006087216229081247}",Basil,False
7,"Someone doesn't like cheap restaurants. Between Big Al's Diner and Domino's Pizza, this person should go to -> Domino's Pizza. Someone doesn't like cheap restaurants. Between Top Sushi and Watson's, this person should go to -> Watson's. Someone doesn't like cheap restaurants. Between LCBO and Druxy's Famous Deli, this person should go to -> LCBO. Someone doesn't like cheap restaurants. Between Joe Badali's Ristorante Italiano & Bar and Grappa Ristorante, this person should go to -> Grappa Ristorante. Someone doesn't like cheap restaurants. Between Mysteriously Yours Dinner Theatre and EJ Sushi, this person should go to -> Mysteriously Yours Dinner Theatre. Someone doesn't like cheap restaurants. Between Bagel Nash and Branca, this person should go to -> Branca. Someone doesn't like cheap restaurants. Between Basil Express Restaurant and Galata Cafe, this person should go to -> Galata Cafe. Someone doesn't like cheap restaurants. Between Goldstone Noodle Restaurant and Le Papillon Park, this person should go to -> Le Papillon Park. Someone doesn't like cheap restaurants. Between Sheriff Broaster Chicken and Sweet Jesus, this person should go to ->",Sheriff Broaster Chicken,Sweet Jesus,"{'Sheriff': 0.01715233436595499, 'Sweet': 0.9799641133682516, 'sheriff': 0.00010349430199114372, 'weet': 0.00247948103694351, 'sweet': 0.0001018159282476966}",Sweet,False
8,"Someone doesn't like cheap restaurants. Between Domino's Pizza and Big Al's Diner, this person should go to -> Domino's Pizza. Someone doesn't like cheap restaurants. Between Watson's and Top Sushi, this person should go to -> Watson's. Someone doesn't like cheap restaurants. Between Druxy's Famous Deli and LCBO, this person should go to -> LCBO. Someone doesn't like cheap restaurants. Between Grappa Ristorante and Joe Badali's Ristorante Italiano & Bar, this person should go to -> Grappa Ristorante. Someone doesn't like cheap restaurants. Between Mysteriously Yours Dinner Theatre and EJ Sushi, this person should go to -> Mysteriously Yours Dinner Theatre. Someone doesn't like cheap restaurants. Between Bagel Nash and Branca, this person should go to -> Branca. Someone doesn't like cheap restaurants. Between Galata Cafe and Basil Express Restaurant, this person should go to -> Galata Cafe. Someone doesn't like cheap restaurants. Between Sheriff Broaster Chicken and Sweet Jesus, this person should go to -> Sheriff Broaster Chicken. Someone doesn't like cheap restaurants. Between Goldstone Noodle Restaurant and Le Papillon Park, this person should go to ->",Le Papillon Park,Goldstone Noodle Restaurant,"{'Le': 0.2919500070805439, 'old': 0.006396441876593834, 'e': 0.001448465585142265, 'Gold': 0.6935780503458788, 'gold': 0.0006691571651104638}",Gold,False
9,"Someone doesn't like cheap restaurants. Between Domino's Pizza and Big Al's Diner, this person should go to -> Domino's Pizza. Someone doesn't like cheap restaurants. Between Top Sushi and Watson's, this person should go to -> Watson's. Someone doesn't like cheap restaurants. Between Druxy's Famous Deli and LCBO, this person should go to -> LCBO. Someone doesn't like cheap restaurants. Between Joe Badali's Ristorante Italiano & Bar and Grappa Ristorante, this person should go to -> Grappa Ristorante. Someone doesn't like cheap restaurants. Between Mysteriously Yours Dinner Theatre and EJ Sushi, this person should go to -> Mysteriously Yours Dinner Theatre. Someone doesn't like cheap restaurants. Between Bagel Nash and Branca, this person should go to -> Branca. Someone doesn't like cheap restaurants. Between Basil Express Restaurant and Galata Cafe, this person should go to -> Galata Cafe. Someone doesn't like cheap restaurants. Between Sheriff Broaster Chicken and Sweet Jesus, this person should go to -> Sheriff Broaster Chicken. Someone doesn't like cheap restaurants. Between Freshii and Nutella Cafe by Pusateri's, this person should go to ->",Nutella Cafe by Pusateri's,Freshii,"{'Nut': 0.4214512527782743, 'Fresh': 0.46769829488597187, 'P': 0.10021205381616775, 'resh': 0.002705132728635638, 'ut': 0.002430900291293513}",Fresh,False
